tsne0,tsne1,label
47.285313,0.17782958,cerebral cortex - glial cells
37.78725,-4.6182103,cerebral cortex - glial cells
44.857445,2.0731428,cerebral cortex - glial cells
48.8304,-6.3203588,cerebral cortex - glial cells
50.02171,-9.241159,cerebral cortex - glial cells
41.155952,-6.014149,cerebral cortex - glial cells
47.962223,-1.7636837,cerebral cortex - glial cells
39.980972,-4.8861,cerebral cortex - glial cells
41.273705,1.7582004,cerebral cortex - glial cells
49.894684,-9.915036,cerebral cortex - glial cells
39.16921,0.15570924,cerebral cortex - glial cells
40.946617,1.7017686,cerebral cortex - glial cells
51.81188,-10.908363,cerebral cortex - glial cells
44.689392,1.9697226,cerebral cortex - glial cells
46.099678,2.1850004,cerebral cortex - glial cells
40.30908,-3.7583823,cerebral cortex - glial cells
49.855167,-4.351528,cerebral cortex - glial cells
41.702877,1.7506558,cerebral cortex - glial cells
40.214878,1.33674,cerebral cortex - glial cells
38.695282,-3.4693065,cerebral cortex - glial cells
49.428345,-8.018081,cerebral cortex - glial cells
43.41213,-4.2270174,cerebral cortex - glial cells
50.249752,-4.636944,cerebral cortex - glial cells
46.43778,1.8074622,cerebral cortex - glial cells
38.376163,-1.5108536,cerebral cortex - glial cells
46.084114,2.3543224,cerebral cortex - glial cells
42.127598,-3.027961,cerebral cortex - glial cells
48.63857,-2.8112943,cerebral cortex - glial cells
41.626045,1.7970966,cerebral cortex - glial cells
38.164165,-4.904672,cerebral cortex - glial cells
48.68262,-3.8077617,cerebral cortex - glial cells
47.503414,-0.32457915,cerebral cortex - glial cells
37.995445,-4.630912,cerebral cortex - glial cells
47.260746,0.16328785,cerebral cortex - glial cells
48.204166,-2.5714931,cerebral cortex - glial cells
39.460484,-5.822732,cerebral cortex - glial cells
50.321976,-8.9151125,cerebral cortex - glial cells
40.840427,1.7330924,cerebral cortex - glial cells
46.820972,2.0391688,cerebral cortex - glial cells
51.836304,-11.196989,cerebral cortex - glial cells
42.674416,1.9275537,cerebral cortex - glial cells
43.147884,-4.6475644,cerebral cortex - glial cells
38.33555,-1.379549,cerebral cortex - glial cells
46.471996,1.7777226,cerebral cortex - glial cells
48.570805,-2.940686,cerebral cortex - glial cells
50.19722,-5.4280033,cerebral cortex - glial cells
48.516262,-2.6955118,cerebral cortex - glial cells
51.965908,-10.729608,cerebral cortex - glial cells
49.901485,-4.3714356,cerebral cortex - glial cells
41.376736,-6.0147967,cerebral cortex - glial cells
