tsne0,tsne1,label
-3.1042051,-30.107613,cerebral cortex - glial cells
-2.7339451,-29.644102,cerebral cortex - glial cells
-2.782857,-29.46191,cerebral cortex - glial cells
-3.0663958,-29.80949,cerebral cortex - glial cells
-3.1860194,-29.692842,cerebral cortex - glial cells
-3.128102,-29.781385,cerebral cortex - glial cells
-2.990681,-29.583717,cerebral cortex - glial cells
-2.723701,-29.339619,cerebral cortex - glial cells
-2.7047975,-29.321817,cerebral cortex - glial cells
-2.2121296,-28.675495,cerebral cortex - glial cells
-2.3967555,-28.933378,cerebral cortex - glial cells
-1.6121004,-27.710493,cerebral cortex - glial cells
-1.5568362,-27.85241,cerebral cortex - glial cells
-1.2990317,-28.334986,cerebral cortex - glial cells
-1.6342503,-28.471535,cerebral cortex - glial cells
-1.6728745,-28.382507,cerebral cortex - glial cells
-1.7450343,-28.692835,cerebral cortex - glial cells
-2.262079,-29.163923,cerebral cortex - glial cells
-2.7708502,-29.777563,cerebral cortex - glial cells
-3.0030801,-30.459558,cerebral cortex - glial cells
-3.1065536,-30.75613,cerebral cortex - glial cells
-2.99743,-30.490541,cerebral cortex - glial cells
-2.8745086,-30.803638,cerebral cortex - glial cells
-2.7330163,-31.013527,cerebral cortex - glial cells
-2.138576,-30.846151,cerebral cortex - glial cells
-2.3675785,-29.787035,cerebral cortex - glial cells
-1.9587014,-30.033638,cerebral cortex - glial cells
-1.5385493,-29.718164,cerebral cortex - glial cells
-1.8673925,-30.795849,cerebral cortex - glial cells
-1.6147668,-31.325645,cerebral cortex - glial cells
-1.5958968,-31.743395,cerebral cortex - glial cells
-1.7220572,-31.837946,cerebral cortex - glial cells
-1.6082325,-31.77851,cerebral cortex - glial cells
-1.5386375,-31.790388,cerebral cortex - glial cells
-1.4150494,-31.763382,cerebral cortex - glial cells
-1.1058902,-31.893116,cerebral cortex - glial cells
-1.0891639,-32.07607,cerebral cortex - glial cells
-1.0686527,-32.239258,cerebral cortex - glial cells
-1.0225145,-32.37646,cerebral cortex - glial cells
-1.0212406,-31.71069,cerebral cortex - glial cells
-1.0731151,-31.799715,cerebral cortex - glial cells
-1.0651222,-31.309679,cerebral cortex - glial cells
-0.98486376,-31.534838,cerebral cortex - glial cells
-0.8859912,-31.214705,cerebral cortex - glial cells
-0.829602,-31.48438,cerebral cortex - glial cells
-0.7120042,-30.87428,cerebral cortex - glial cells
0.10334233,-30.444395,cerebral cortex - glial cells
-0.2991726,-30.654316,cerebral cortex - glial cells
-0.33972156,-30.316315,cerebral cortex - glial cells
-0.49628124,-30.4395,cerebral cortex - glial cells
-0.5595395,-30.407705,cerebral cortex - glial cells
-0.5820352,-30.03945,cerebral cortex - glial cells
-0.51402414,-30.372318,cerebral cortex - glial cells
-0.47877756,-30.203447,cerebral cortex - glial cells
-0.54341906,-30.302795,cerebral cortex - glial cells
0.29968816,-25.348455,cerebral cortex - glial cells
0.3191172,-25.32281,cerebral cortex - glial cells
0.31125283,-25.049381,cerebral cortex - glial cells
0.22091489,-24.942598,cerebral cortex - glial cells
0.23132554,-24.833076,cerebral cortex - glial cells
0.17310484,-24.900232,cerebral cortex - glial cells
0.17015272,-24.522152,cerebral cortex - glial cells
-0.08763028,-25.14276,cerebral cortex - glial cells
0.40475318,-24.534708,cerebral cortex - glial cells
0.62757653,-24.26751,cerebral cortex - glial cells
0.6301381,-24.153877,cerebral cortex - glial cells
0.84188944,-22.68429,cerebral cortex - glial cells
1.0404328,-22.605476,cerebral cortex - glial cells
-1.1500857,-20.877699,cerebral cortex - glial cells
-1.0788012,-20.700504,cerebral cortex - glial cells
-1.2012367,-20.659496,cerebral cortex - glial cells
-0.20745243,-22.44615,cerebral cortex - glial cells
-0.10387543,-22.747316,cerebral cortex - glial cells
0.12321885,-23.131603,cerebral cortex - glial cells
0.082293175,-23.033447,cerebral cortex - glial cells
-0.29733804,-23.576653,cerebral cortex - glial cells
-0.28812975,-23.589502,cerebral cortex - glial cells
-0.123690285,-23.42246,cerebral cortex - glial cells
-0.17197579,-23.492237,cerebral cortex - glial cells
0.11315259,-23.090313,cerebral cortex - glial cells
0.26413324,-22.719234,cerebral cortex - glial cells
0.25984943,-22.32344,cerebral cortex - glial cells
0.26612157,-22.400024,cerebral cortex - glial cells
0.30524307,-22.143377,cerebral cortex - glial cells
0.3745677,-21.41652,cerebral cortex - glial cells
0.35886323,-21.611036,cerebral cortex - glial cells
0.32055256,-21.033646,cerebral cortex - glial cells
-0.037508897,-19.724504,cerebral cortex - glial cells
-0.25582543,-19.720415,cerebral cortex - glial cells
0.0018296249,-19.788265,cerebral cortex - glial cells
0.40414062,-19.898634,cerebral cortex - glial cells
0.020754658,-19.94765,cerebral cortex - glial cells
0.13571672,-19.951763,cerebral cortex - glial cells
0.5951111,-20.347645,cerebral cortex - glial cells
0.6030893,-21.233915,cerebral cortex - glial cells
0.45545197,-19.976475,cerebral cortex - glial cells
0.36426768,-20.391151,cerebral cortex - glial cells
0.32384288,-20.145731,cerebral cortex - glial cells
0.104916334,-19.756943,cerebral cortex - glial cells
0.43489727,-20.169666,cerebral cortex - glial cells
0.42932758,-20.425488,cerebral cortex - glial cells
0.20928477,-20.231174,cerebral cortex - glial cells
0.3974538,-20.775122,cerebral cortex - glial cells
0.55512446,-21.348417,cerebral cortex - glial cells
0.9160347,-20.589268,cerebral cortex - glial cells
0.8657518,-20.644743,cerebral cortex - glial cells
1.3008236,-21.010712,cerebral cortex - glial cells
1.525196,-21.368557,cerebral cortex - glial cells
0.804067,-20.598742,cerebral cortex - glial cells
0.88784194,-20.542896,cerebral cortex - glial cells
-0.5387483,-19.752645,cerebral cortex - glial cells
-0.2770752,-20.332907,cerebral cortex - glial cells
-0.15857986,-20.434837,cerebral cortex - glial cells
0.7457642,-20.728523,cerebral cortex - glial cells
0.9866047,-20.80998,cerebral cortex - glial cells
0.6728142,-20.607174,cerebral cortex - glial cells
0.7918798,-20.629154,cerebral cortex - glial cells
1.098188,-21.140692,cerebral cortex - glial cells
1.0302151,-21.449337,cerebral cortex - glial cells
1.5209016,-21.321247,cerebral cortex - glial cells
1.6648175,-21.077766,cerebral cortex - glial cells
1.522387,-20.805864,cerebral cortex - glial cells
1.5071312,-21.340727,cerebral cortex - glial cells
1.4954079,-21.294674,cerebral cortex - glial cells
1.5378698,-20.78905,cerebral cortex - glial cells
-1.541278,-19.311941,cerebral cortex - glial cells
-1.7771771,-19.178682,cerebral cortex - glial cells
-1.7558086,-19.198614,cerebral cortex - glial cells
-1.8179072,-19.095474,cerebral cortex - glial cells
-2.433742,-18.82472,cerebral cortex - glial cells
-2.398408,-18.777124,cerebral cortex - glial cells
-4.012456,-18.427917,cerebral cortex - glial cells
-4.0789475,-18.270641,cerebral cortex - glial cells
-4.1091027,-18.219734,cerebral cortex - glial cells
-4.2607837,-18.130205,cerebral cortex - glial cells
-5.029699,-17.792109,cerebral cortex - glial cells
-4.7380214,-17.835945,cerebral cortex - glial cells
-4.5090795,-17.890347,cerebral cortex - glial cells
-4.1954083,-17.94798,cerebral cortex - glial cells
-4.4239793,-17.91382,cerebral cortex - glial cells
-4.1135836,-18.048985,cerebral cortex - glial cells
-4.1703253,-17.982655,cerebral cortex - glial cells
-4.0628686,-18.142536,cerebral cortex - glial cells
-3.8503814,-18.50148,cerebral cortex - glial cells
-3.6629646,-18.50957,cerebral cortex - glial cells
-4.254932,-18.618225,cerebral cortex - glial cells
-3.2843683,-18.627388,cerebral cortex - glial cells
-3.1848714,-18.867395,cerebral cortex - glial cells
-3.2391422,-18.932924,cerebral cortex - glial cells
-3.1504712,-18.783865,cerebral cortex - glial cells
-3.4589472,-18.851053,cerebral cortex - glial cells
-3.2839186,-18.836533,cerebral cortex - glial cells
-3.3963823,-18.855177,cerebral cortex - glial cells
-3.7172284,-19.064146,cerebral cortex - glial cells
-3.503095,-19.00216,cerebral cortex - glial cells
-3.234898,-19.32746,cerebral cortex - glial cells
-3.2245834,-19.410414,cerebral cortex - glial cells
-3.4053066,-19.619207,cerebral cortex - glial cells
-3.5755646,-19.787863,cerebral cortex - glial cells
-3.4142926,-19.536911,cerebral cortex - glial cells
-3.3433852,-20.396767,cerebral cortex - glial cells
-3.325748,-20.330889,cerebral cortex - glial cells
-3.1990187,-19.530989,cerebral cortex - glial cells
-2.8313186,-18.998194,cerebral cortex - glial cells
-2.9524422,-18.927204,cerebral cortex - glial cells
-2.8529387,-18.958107,cerebral cortex - glial cells
-2.6928003,-19.033712,cerebral cortex - glial cells
-2.5762324,-19.804573,cerebral cortex - glial cells
-3.7237003,-21.693848,cerebral cortex - glial cells
-4.1229186,-22.39769,cerebral cortex - glial cells
-4.222829,-22.602089,cerebral cortex - glial cells
-4.263362,-22.545923,cerebral cortex - glial cells
-4.4339542,-22.685114,cerebral cortex - glial cells
-4.443509,-22.728876,cerebral cortex - glial cells
-4.322648,-35.368305,cerebral cortex - glial cells
-4.33364,-35.324276,cerebral cortex - glial cells
-3.9188302,-22.633738,cerebral cortex - glial cells
-3.9841578,-22.608105,cerebral cortex - glial cells
-4.3664436,-35.25259,cerebral cortex - glial cells
-4.499371,-22.452751,cerebral cortex - glial cells
-5.79307,-33.7228,cerebral cortex - glial cells
-5.8447685,-33.615913,cerebral cortex - glial cells
-5.764078,-33.73661,cerebral cortex - glial cells
-5.7808075,-33.68046,cerebral cortex - glial cells
-5.841288,-33.502983,cerebral cortex - glial cells
-5.857854,-33.426975,cerebral cortex - glial cells
-4.922869,-22.279108,cerebral cortex - glial cells
-4.8649807,-22.34618,cerebral cortex - glial cells
-4.8143773,-22.333511,cerebral cortex - glial cells
-4.7836056,-22.294682,cerebral cortex - glial cells
-4.693328,-22.301573,cerebral cortex - glial cells
-4.7236266,-22.386414,cerebral cortex - glial cells
-4.811273,-22.322762,cerebral cortex - glial cells
-5.2551193,-22.707853,cerebral cortex - glial cells
-3.3146453,-37.27917,cerebral cortex - glial cells
-3.344482,-37.481686,cerebral cortex - glial cells
-3.5207846,-37.335453,cerebral cortex - glial cells
-3.2145715,-38.15869,cerebral cortex - glial cells
-2.9117844,-38.61982,cerebral cortex - glial cells
-2.3790584,-39.16728,cerebral cortex - glial cells
-2.5909643,-38.91878,cerebral cortex - glial cells
-2.4094098,-39.067192,cerebral cortex - glial cells
-2.6381593,-38.4476,cerebral cortex - glial cells
-2.7821722,-38.513233,cerebral cortex - glial cells
-3.2903662,-37.382996,cerebral cortex - glial cells
-4.717881,-20.848488,cerebral cortex - glial cells
-4.466963,-20.796759,cerebral cortex - glial cells
-4.592264,-20.542824,cerebral cortex - glial cells
-4.521671,-20.427969,cerebral cortex - glial cells
-4.354932,-20.250774,cerebral cortex - glial cells
-4.272997,-20.136812,cerebral cortex - glial cells
-4.503061,-20.40622,cerebral cortex - glial cells
-4.623825,-20.54567,cerebral cortex - glial cells
-4.611585,-20.563866,cerebral cortex - glial cells
-3.3447099,-38.317204,cerebral cortex - glial cells
-3.7330482,-37.829853,cerebral cortex - glial cells
-2.959227,-39.345768,cerebral cortex - glial cells
-3.1072524,-39.312157,cerebral cortex - glial cells
-3.121701,-39.3816,cerebral cortex - glial cells
-2.969668,-39.398643,cerebral cortex - glial cells
-3.1734664,-39.70207,cerebral cortex - glial cells
-3.1713138,-39.56606,cerebral cortex - glial cells
-4.470661,-38.212147,cerebral cortex - glial cells
-4.159673,-38.486618,cerebral cortex - glial cells
-4.270937,-38.45989,cerebral cortex - glial cells
-4.960079,-37.869804,cerebral cortex - glial cells
-4.890804,-37.989983,cerebral cortex - glial cells
-4.555978,-37.958637,cerebral cortex - glial cells
-4.8145375,-37.776207,cerebral cortex - glial cells
-4.785901,-37.75791,cerebral cortex - glial cells
-4.587429,-37.76457,cerebral cortex - glial cells
-4.6839395,-37.998768,cerebral cortex - glial cells
-4.4861684,-37.892643,cerebral cortex - glial cells
-4.9002748,-37.64944,cerebral cortex - glial cells
-4.1343975,-38.310436,cerebral cortex - glial cells
-4.822919,-37.933296,cerebral cortex - glial cells
-4.1863937,-38.32484,cerebral cortex - glial cells
-4.0563974,-38.30641,cerebral cortex - glial cells
-4.794668,-38.138916,cerebral cortex - glial cells
-4.692409,-38.410954,cerebral cortex - glial cells
-5.0616317,-38.370823,cerebral cortex - glial cells
-5.071876,-38.615913,cerebral cortex - glial cells
-4.901982,-39.16603,cerebral cortex - glial cells
-5.208057,-39.069378,cerebral cortex - glial cells
-5.152728,-38.980446,cerebral cortex - glial cells
-4.722593,-39.53994,cerebral cortex - glial cells
-4.697465,-39.475815,cerebral cortex - glial cells
-3.9451427,-40.29832,cerebral cortex - glial cells
-3.794549,-40.28705,cerebral cortex - glial cells
-3.8428543,-40.32549,cerebral cortex - glial cells
-4.3294854,-40.10968,cerebral cortex - glial cells
-4.1605005,-40.01021,cerebral cortex - glial cells
-4.5408583,-39.4257,cerebral cortex - glial cells
-4.7592597,-39.528828,cerebral cortex - glial cells
-5.088852,-39.81089,cerebral cortex - glial cells
-4.8982563,-40.142426,cerebral cortex - glial cells
-5.3394246,-39.834244,cerebral cortex - glial cells
-5.2588205,-40.605972,cerebral cortex - glial cells
-5.5456057,-40.77404,cerebral cortex - glial cells
-5.447775,-41.2248,cerebral cortex - glial cells
-5.183816,-40.850155,cerebral cortex - glial cells
-5.0882897,-40.72848,cerebral cortex - glial cells
-4.8533425,-40.79247,cerebral cortex - glial cells
-5.35666,-40.43524,cerebral cortex - glial cells
-5.087879,-40.56786,cerebral cortex - glial cells
-4.9024935,-41.025623,cerebral cortex - glial cells
-5.2641454,-40.905647,cerebral cortex - glial cells
-5.000902,-40.136974,cerebral cortex - glial cells
-5.5320487,-40.135204,cerebral cortex - glial cells
-5.367099,-39.730457,cerebral cortex - glial cells
-5.5109506,-39.495064,cerebral cortex - glial cells
-5.8306623,-39.51212,cerebral cortex - glial cells
-6.054832,-39.396805,cerebral cortex - glial cells
-6.558001,-39.637703,cerebral cortex - glial cells
-6.3975015,-39.701397,cerebral cortex - glial cells
-6.40421,-39.560745,cerebral cortex - glial cells
