epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,main_folder,losses_file,run
10,1320.5993899999999,1241.01659,79.5827885,0.0,3175.02793,3136.89984,38.12806105,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
11,561841.4798649999,522117.937555,39723.5322926,0.0,3248.11909,3205.3264050000002,42.792682400000004,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
12,1.3597066500005283e+17,1.3141022000004882e+17,4560442500004027.0,0.0,5781.36101,5633.968125,147.3928702,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
13,621359101.2751949,605923107.3722401,15435990.405578997,0.0,4977.74027,4751.751155,225.98905530000002,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
14,7.258348300000009e+20,7.169873500000008e+20,8.847428450000003e+18,0.0,3669700.3680649996,3658098.224825,11602.176601,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
15,1.7203381025736958e+21,1.6874973796427864e+21,3.284072543092839e+19,0.0,203071329999.0,200788911530.5,2282423224.852,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
16,1.8773223235242117e+21,1.8607316853148358e+21,1.6590631209654075e+19,0.0,43745803555000.0,42541853860000.0,1203948393650.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
17,1.2081787000004759e+29,1.1981952500004614e+29,9.983457000014462e+26,0.0,140793703000000.0,136506703550000.0,4287002030000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
18,1.2081788000004881e+29,1.1981953000004731e+29,9.983457000014847e+26,0.0,141935853700000.0,137602244050000.0,4333609130000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
19,1.2081788500004879e+29,1.1981954000004732e+29,9.983457000014847e+26,0.0,142050910500000.0,137720957000000.0,4329952280000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
20,1.2081788500006645e+29,1.19819540000064e+29,9.983457000024795e+26,0.0,557011428500000.0,544172869500000.0,12838536545000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
21,1.208178800000488e+29,1.198195300000473e+29,9.983457000014849e+26,0.0,141362990000000.0,137002558500000.0,4360432585000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
22,1.2081788000004881e+29,1.1981953000004731e+29,9.983457000014847e+26,0.0,142035861000000.0,137706032050000.0,4329829045000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
23,1.2081788500004845e+29,1.1981954000004698e+29,9.983457000014745e+26,0.0,142054330000000.0,137724514200000.0,4329819030000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
24,1.208178800000488e+29,1.1981953000004731e+29,9.983457000014847e+26,0.0,142055448500000.0,137725630500000.0,4329818120000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
25,1.208178800000488e+29,1.1981953000004731e+29,9.983457000014849e+26,0.0,142055063500000.0,137725245000000.0,4329818000000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
26,1.2081788000004881e+29,1.1981953000004731e+29,9.983457000014847e+26,0.0,142054261500000.0,137724444300000.0,4329818000000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
27,1.2081788500004879e+29,1.1981954000004732e+29,9.983457000014847e+26,0.0,142053105000000.0,137723286650000.0,4329818000000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
28,1.2081788000000932e+29,1.1981953000000905e+29,9.983457000002836e+26,0.0,142051794000000.0,137721976000000.0,4329818000000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
29,1.2081788500004877e+29,1.1981954000004732e+29,9.983457000014847e+26,0.0,142050347500000.0,137720528250000.0,4329818000000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
30,1.2081788500004082e+29,1.198195400000396e+29,9.983457000012424e+26,0.0,142049441000000.0,137719622700000.0,4329818000000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
31,1.2081788500004845e+29,1.1981954000004698e+29,9.983457000014748e+26,0.0,142048523500000.0,137718704000000.0,4329818000000.0,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/0,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/0/losses.csv,0
0,3445.2218399999997,3417.8627650000003,27.359108600000003,0.0,3519.316515,3497.0549400000004,22.261575175,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
1,2872.6344424999997,2830.853,41.78142265,0.0,3250.3383125,3222.051325,28.286982425,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
2,2462.4612325,2408.4474600000003,54.01378075,0.0,3131.0496924999998,3098.5758450000003,32.47386505,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
3,2128.82837,2058.78267,70.04568202499999,0.0,3093.0124775,3054.4853675,38.5271121,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
4,1870.1011575,1794.8444200000001,75.256736575,0.0,3072.314895,3032.92669,39.3882057,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
5,1693.6839825,1616.95838,76.725605175,0.0,3069.72226,3029.6960599999998,40.026212525,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
6,1555.149215,1478.5547025,76.59450205,0.0,3071.045065,3031.0648300000003,39.980224825,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
7,1440.5903174999999,1366.530545,74.059774175,0.0,3074.461405,3035.9036125,38.55777445,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
8,1352.4072824999998,1280.1970825,72.2102007,0.0,3081.5309425,3043.94747,37.58346855,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
9,1279.3226975,1208.9829475000001,70.339770125,0.0,3088.87653,3052.1844925,36.6920485,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
10,1219.1591775000002,1150.8367675,68.32240855,0.0,3097.212055,3061.411885,35.800171675,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
11,1166.3342925000002,1099.7301874999998,66.60410332500001,0.0,3104.692225,3069.684675,35.0075563,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
12,1120.185275,1055.31222,64.873035,0.0,3112.0016625,3077.7829775,34.21867865,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
13,1080.2410925,1016.8763210000001,63.364761224999995,0.0,3120.9985175,3087.4751575,33.52336925,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000/1,./data/samples/single_cells/agren_liver_hepatocytes/10000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/10000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_10000/runs/1/losses.csv,1
