epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,main_folder,losses_file,run
10,1436.706855,1371.27271,65.43412115,0.0,3138.86238,3102.507445,36.35495145,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
11,1345.904025,1281.262845,64.6411808,0.0,3123.80912,3088.41671,35.392377950000004,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
12,1262.876265,1199.3739,63.50237224999999,0.0,3114.93782,3080.03567,34.9021027,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
13,1198.234295,1136.398835,61.835428349999994,0.0,3100.2174449999998,3066.511405,33.706023800000004,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
14,1144.25004,1083.5665549999999,60.6834748,0.0,3093.8238300000003,3060.4880700000003,33.33576275,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
15,1088.20612,1028.391958,59.814171599999995,0.0,3082.91698,3049.974555,32.94238985,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
16,1041.3234280000001,982.895992,58.427449149999994,0.0,3073.37618,3041.18606,32.19011855,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
17,997.707914,940.1930420000001,57.51487095,0.0,3067.9991999999997,3036.15184,31.847360300000002,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
18,955.8820585,899.2840829999999,56.59798295,0.0,3057.439915,3025.94041,31.4994726,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
19,917.5615270000001,861.8985035,55.663016049999996,0.0,3049.50085,3018.3226449999997,31.178216600000003,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
20,886.1044615000001,831.0413619999999,55.06310814999999,0.0,3046.84077,3015.889645,30.951111100000002,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
21,853.3547715000001,799.0060965,54.3486816,0.0,3040.0491,3009.25474,30.79437685,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
22,825.6175525000001,771.9295575,53.687990049999996,0.0,3033.99992,3003.35934,30.640570150000002,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
23,800.644121,747.5644085,53.07971655,0.0,3029.062855,2998.629795,30.43302515,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
24,781.043411,728.737293,52.30611125,0.0,3026.49185,2996.270505,30.22135555,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
25,761.679343,709.9687315,51.7106175,0.0,3022.6007,2992.432605,30.16812195,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
26,737.180355,686.0588075,51.12154875,0.0,3016.6985400000003,2986.732905,29.9656202,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
27,712.923243,662.403583,50.519677,0.0,3012.62321,2982.866165,29.7570215,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
28,691.5850715,641.531976,50.0531017,0.0,3010.12943,2980.551715,29.577686449999998,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
29,676.243824,626.98425,49.25957595,0.0,3006.4662949999997,2977.10156,29.36472495,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
30,663.461536,614.6519425,48.8095918,0.0,3008.84924,2979.66701,29.1822655,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
31,650.949263,602.7170735,48.23218495,0.0,3006.12466,2977.08064,29.044021300000004,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/0/losses.csv,0
0,3559.8381674999996,3516.8543225000003,42.9838457,0.0,10544.8022125,8197.1951675,2347.606899225,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
1,3321.27656,3297.7304474999996,23.54612225,0.0,3369.872915,3348.1470875,21.72584485,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
2,3086.0751075,3062.52788,23.54722065,0.0,3243.95647,3222.6050325,21.351445849999998,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
3,2811.90188,2784.5588,27.343056825,0.0,3112.6174975000004,3089.4228475,23.194630725,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
4,2548.602755,2515.6202875,32.982483724999994,0.0,3031.5941,3005.637515,25.956568349999998,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
5,2270.25131,2229.7601275,40.491182975,0.0,2980.4200925,2951.3548725,29.065196774999997,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
6,1997.3391299999998,1948.5533124999997,48.785813725,0.0,2959.4865624999998,2927.3600475,32.126521225,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
7,1772.1425599999998,1717.563105,54.579470300000004,0.0,2953.9051925,2920.065795,33.83938375,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
8,1592.8239925,1535.536995,57.28701052500001,0.0,2944.3969825,2909.8191925,34.577765625,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
9,1459.396285,1401.21918,58.1771012,0.0,2938.2744275,2903.6395625,34.6348721,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
10,1347.3450349999998,1288.7235375,58.621487075000005,0.0,2934.711475,2900.24309,34.468369775,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
11,1259.2574725,1201.20863,58.048854225,0.0,2933.203555,2898.9811,34.222419975,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
12,1179.1726975,1121.6082099999999,57.564488274999995,0.0,2930.234825,2896.5441825000003,33.690653,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
13,1116.1548125,1059.80819575,56.3466058,0.0,2929.2158974999998,2896.081435,33.1344465,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
14,1059.793851,1004.23474025,55.559109625,0.0,2927.4797900000003,2894.81141,32.668373100000004,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
15,1010.3313107500001,955.72594475,54.605362975000006,0.0,2927.112575,2894.82936,32.283236175,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_2500/runs/1/losses.csv,1
