NC,MLP,RF-4,RF-2,label,classifier_n
1.0,1.0,0.9852941176470589,0.8627450980392157,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.9754901960784313,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9754901960784313,0.8970588235294118,kidney_-_cells_in_tubules_2,39
1.0,1.0,0.9901960784313726,0.9803921568627451,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9607843137254902,0.8970588235294118,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9754901960784313,0.9215686274509803,liver_-_hepatocytes_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.9705882352941176,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9754901960784313,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9558823529411765,0.8970588235294118,ovary_-_follicle_cells_2,39
1.0,1.0,0.9803921568627451,0.7009803921568627,ovary_-_ovarian_stroma_cells_2,39
1.0,0.9950980392156863,0.9411764705882353,0.6225490196078431,rectum_-_glandular_cells_2,39
1.0,1.0,0.9558823529411765,0.9313725490196079,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9803921568627451,0.946078431372549,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9754901960784313,0.9803921568627451,skin_-_melanocytes_2,39
1.0,1.0,0.9558823529411765,0.8872549019607843,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9803921568627451,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9803921568627451,0.9705882352941176,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9901960784313726,0.9656862745098039,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9754901960784313,0.9215686274509803,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,1.0,0.9901960784313726,0.9950980392156863,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9852941176470589,tonsil_-_germinal_center_cells_2,39
1.0,1.0,0.9852941176470589,0.9362745098039216,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.9558823529411765,0.9313725490196079,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9705882352941176,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9166666666666666,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9166666666666666,0.6911764705882353,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9362745098039216,0.8480392156862745,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9656862745098039,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9313725490196079,0.7696078431372549,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9754901960784313,breast_-_adipocytes_2,39
1.0,1.0,0.9803921568627451,0.8676470588235294,breast_-_myoepithelial_cells_2,39
1.0,0.9950980392156863,0.9019607843137255,0.7205882352941176,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,1.0,0.9313725490196079,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9901960784313726,0.9166666666666666,cerebral_cortex_-_neuropil_2,39
1.0,0.9901960784313726,0.9656862745098039,0.75,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9754901960784313,0.9509803921568627,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.9411764705882353,0.7794117647058824,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9901960784313726,0.9607843137254902,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9950980392156863,0.9754901960784313,0.9901960784313726,gallbladder_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9852941176470589,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9754901960784313,0.7892156862745098,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9950980392156863,0.9754901960784313,kidney_-_cells_in_glomeruli_2,39
1.0,0.9950980392156863,0.9656862745098039,0.9166666666666666,kidney_-_cells_in_tubules_2,39
1.0,1.0,1.0,0.9852941176470589,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9362745098039216,0.7352941176470589,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9754901960784313,0.9558823529411765,liver_-_hepatocytes_2,39
0.9950980392156863,1.0,0.9803921568627451,0.9411764705882353,lung_-_pneumocytes_2,39
1.0,1.0,0.9901960784313726,0.9509803921568627,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9656862745098039,0.5784313725490197,ovary_-_follicle_cells_2,39
1.0,1.0,0.9705882352941176,0.6764705882352942,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9411764705882353,0.8627450980392157,rectum_-_glandular_cells_2,39
1.0,1.0,0.9803921568627451,0.8333333333333334,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9901960784313726,0.946078431372549,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9803921568627451,0.9803921568627451,skin_-_melanocytes_2,39
1.0,1.0,0.9705882352941176,0.9411764705882353,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9852941176470589,0.9754901960784313,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9803921568627451,0.9656862745098039,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9901960784313726,0.9656862745098039,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9509803921568627,0.8872549019607843,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,0.9950980392156863,1.0,1.0,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9558823529411765,tonsil_-_germinal_center_cells_2,39
1.0,1.0,0.9901960784313726,0.9362745098039216,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.9509803921568627,0.8970588235294118,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9656862745098039,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9509803921568627,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9264705882352942,0.8382352941176471,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9803921568627451,0.8970588235294118,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9313725490196079,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9656862745098039,0.5343137254901961,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,0.9950980392156863,0.9950980392156863,breast_-_adipocytes_2,39
1.0,1.0,0.9852941176470589,0.7843137254901961,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9215686274509803,0.6029411764705882,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,1.0,0.9607843137254902,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9852941176470589,0.9705882352941176,cerebral_cortex_-_neuropil_2,39
1.0,0.9901960784313726,0.9656862745098039,0.8676470588235294,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9803921568627451,0.9509803921568627,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.9509803921568627,0.9019607843137255,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9950980392156863,0.9803921568627451,0.9901960784313726,gallbladder_-_glandular_cells_2,39
1.0,0.9950980392156863,0.9901960784313726,0.9656862745098039,heart_muscle_-_myocytes_2,39
1.0,1.0,0.8970588235294118,0.8137254901960784,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.9705882352941176,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9509803921568627,0.9509803921568627,kidney_-_cells_in_tubules_2,39
1.0,1.0,0.9852941176470589,0.9803921568627451,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9264705882352942,0.7843137254901961,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9852941176470589,0.9411764705882353,liver_-_hepatocytes_2,39
0.9950980392156863,1.0,0.9901960784313726,0.9166666666666666,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9019607843137255,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.946078431372549,0.5882352941176471,ovary_-_follicle_cells_2,39
1.0,1.0,0.9607843137254902,0.8627450980392157,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9803921568627451,0.7892156862745098,rectum_-_glandular_cells_2,39
1.0,1.0,0.9509803921568627,0.8970588235294118,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9803921568627451,0.9754901960784313,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9803921568627451,0.9852941176470589,skin_-_melanocytes_2,39
1.0,1.0,0.9607843137254902,0.9264705882352942,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9852941176470589,0.9852941176470589,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9754901960784313,0.9705882352941176,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,spleen_-_cells_in_white_pulp_2,39
1.0,0.9950980392156863,0.9754901960784313,0.8823529411764706,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,0.9950980392156863,0.9901960784313726,1.0,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9901960784313726,tonsil_-_germinal_center_cells_2,39
1.0,1.0,1.0,0.9754901960784313,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.946078431372549,0.9166666666666666,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9215686274509803,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9656862745098039,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9656862745098039,0.8627450980392157,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9754901960784313,0.8480392156862745,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9117647058823529,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9607843137254902,0.7892156862745098,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9950980392156863,breast_-_adipocytes_2,39
1.0,1.0,1.0,0.9656862745098039,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9264705882352942,0.7254901960784313,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9950980392156863,0.9803921568627451,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9754901960784313,0.9362745098039216,cerebral_cortex_-_neuropil_2,39
1.0,0.9950980392156863,0.9656862745098039,0.8578431372549019,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9607843137254902,0.9313725490196079,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.9362745098039216,0.8823529411764706,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9901960784313726,0.9558823529411765,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,1.0,0.9852941176470589,0.9705882352941176,gallbladder_-_glandular_cells_2,39
1.0,0.9950980392156863,0.9901960784313726,0.9803921568627451,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9509803921568627,0.9117647058823529,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.9852941176470589,kidney_-_cells_in_glomeruli_2,39
1.0,0.9901960784313726,0.9656862745098039,0.8431372549019608,kidney_-_cells_in_tubules_2,39
1.0,1.0,0.9901960784313726,0.9264705882352942,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9411764705882353,0.8921568627450981,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9852941176470589,0.8627450980392157,liver_-_hepatocytes_2,39
0.9950980392156863,0.9950980392156863,0.9950980392156863,0.8921568627450981,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9901960784313726,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,0.9950980392156863,0.9558823529411765,0.8382352941176471,ovary_-_follicle_cells_2,39
1.0,1.0,0.9607843137254902,0.6911764705882353,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9607843137254902,0.8137254901960784,rectum_-_glandular_cells_2,39
1.0,1.0,0.9607843137254902,0.8431372549019608,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9705882352941176,0.9754901960784313,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9901960784313726,0.9705882352941176,skin_-_melanocytes_2,39
1.0,1.0,0.9705882352941176,0.8725490196078431,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9803921568627451,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9852941176470589,0.9705882352941176,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,spleen_-_cells_in_white_pulp_2,39
1.0,0.9950980392156863,0.9411764705882353,0.9264705882352942,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,1.0,0.9950980392156863,0.9803921568627451,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9901960784313726,tonsil_-_germinal_center_cells_2,39
1.0,1.0,1.0,0.9656862745098039,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.9509803921568627,0.8529411764705882,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9803921568627451,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9019607843137255,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9215686274509803,0.7941176470588235,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9656862745098039,0.8480392156862745,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.8774509803921569,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9411764705882353,0.6715686274509803,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9950980392156863,breast_-_adipocytes_2,39
1.0,1.0,0.9852941176470589,0.9313725490196079,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.946078431372549,0.8382352941176471,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9950980392156863,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9803921568627451,0.8921568627450981,cerebral_cortex_-_neuropil_2,39
1.0,0.9901960784313726,0.946078431372549,0.9215686274509803,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9754901960784313,0.946078431372549,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.9362745098039216,0.8578431372549019,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9901960784313726,0.9803921568627451,0.9705882352941176,gallbladder_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9803921568627451,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9754901960784313,0.8333333333333334,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9901960784313726,0.9852941176470589,0.9754901960784313,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9656862745098039,0.9117647058823529,kidney_-_cells_in_tubules_2,39
1.0,1.0,0.9901960784313726,0.9950980392156863,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.946078431372549,0.7696078431372549,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9558823529411765,0.7990196078431373,liver_-_hepatocytes_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.8823529411764706,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9607843137254902,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.5980392156862745,ovary_-_follicle_cells_2,39
1.0,1.0,0.9607843137254902,0.7009803921568627,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9313725490196079,0.7401960784313726,rectum_-_glandular_cells_2,39
1.0,1.0,0.9558823529411765,0.7647058823529411,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9754901960784313,0.9313725490196079,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9901960784313726,0.9705882352941176,skin_-_melanocytes_2,39
1.0,1.0,0.9607843137254902,0.8921568627450981,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9803921568627451,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9754901960784313,0.9656862745098039,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9901960784313726,0.9705882352941176,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9705882352941176,0.9215686274509803,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,0.9950980392156863,1.0,0.9754901960784313,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9852941176470589,tonsil_-_germinal_center_cells_2,39
1.0,1.0,0.9950980392156863,0.9411764705882353,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.946078431372549,0.8872549019607843,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9607843137254902,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9264705882352942,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.946078431372549,0.7058823529411765,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9754901960784313,0.8921568627450981,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9705882352941176,0.8627450980392157,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9754901960784313,0.7598039215686274,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9950980392156863,breast_-_adipocytes_2,39
1.0,1.0,0.9754901960784313,0.9313725490196079,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9117647058823529,0.5245098039215687,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9901960784313726,0.9950980392156863,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9852941176470589,0.9264705882352942,cerebral_cortex_-_neuropil_2,39
1.0,1.0,0.9656862745098039,0.8627450980392157,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9754901960784313,0.9558823529411765,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.9411764705882353,0.8529411764705882,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9656862745098039,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9950980392156863,0.9705882352941176,0.9754901960784313,gallbladder_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9950980392156863,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9705882352941176,0.9264705882352942,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9901960784313726,0.9754901960784313,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9656862745098039,0.9558823529411765,kidney_-_cells_in_tubules_2,39
1.0,1.0,0.9803921568627451,0.9754901960784313,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9509803921568627,0.8578431372549019,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9803921568627451,0.8774509803921569,liver_-_hepatocytes_2,39
0.9950980392156863,1.0,0.9901960784313726,0.9362745098039216,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9852941176470589,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.946078431372549,0.6470588235294118,ovary_-_follicle_cells_2,39
1.0,0.9950980392156863,0.9754901960784313,0.9264705882352942,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9705882352941176,0.9362745098039216,rectum_-_glandular_cells_2,39
1.0,1.0,0.9656862745098039,0.8382352941176471,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9803921568627451,0.9656862745098039,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9852941176470589,0.9852941176470589,skin_-_melanocytes_2,39
1.0,1.0,0.9607843137254902,0.8725490196078431,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9852941176470589,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9803921568627451,0.9656862745098039,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9852941176470589,0.9803921568627451,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9607843137254902,0.8774509803921569,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,0.9950980392156863,0.9901960784313726,1.0,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9901960784313726,tonsil_-_germinal_center_cells_2,39
1.0,1.0,0.9950980392156863,0.9901960784313726,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.9362745098039216,0.9166666666666666,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9852941176470589,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9068627450980392,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9166666666666666,0.7696078431372549,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9901960784313726,0.9068627450980392,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9656862745098039,0.9019607843137255,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9754901960784313,0.8284313725490197,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,0.9950980392156863,0.9950980392156863,breast_-_adipocytes_2,39
1.0,1.0,0.9803921568627451,0.9019607843137255,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.7009803921568627,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9950980392156863,0.9215686274509803,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9852941176470589,0.9215686274509803,cerebral_cortex_-_neuropil_2,39
1.0,1.0,0.9754901960784313,0.8725490196078431,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9656862745098039,0.9411764705882353,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.9803921568627451,0.8774509803921569,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9852941176470589,0.946078431372549,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,1.0,0.9803921568627451,0.9362745098039216,gallbladder_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9852941176470589,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9754901960784313,0.9166666666666666,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9901960784313726,0.9901960784313726,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9656862745098039,0.9068627450980392,kidney_-_cells_in_tubules_2,39
1.0,1.0,1.0,0.9803921568627451,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9705882352941176,0.8382352941176471,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9607843137254902,0.9411764705882353,liver_-_hepatocytes_2,39
0.9950980392156863,1.0,0.9901960784313726,0.9705882352941176,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9852941176470589,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9362745098039216,0.6127450980392157,ovary_-_follicle_cells_2,39
1.0,1.0,0.9803921568627451,0.6568627450980392,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9705882352941176,0.8970588235294118,rectum_-_glandular_cells_2,39
1.0,1.0,0.9509803921568627,0.8186274509803921,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9754901960784313,0.9705882352941176,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9852941176470589,0.9803921568627451,skin_-_melanocytes_2,39
1.0,1.0,0.9803921568627451,0.8529411764705882,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9852941176470589,0.9803921568627451,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9803921568627451,0.9705882352941176,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9705882352941176,0.9754901960784313,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,1.0,0.9852941176470589,0.9754901960784313,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9901960784313726,tonsil_-_germinal_center_cells_2,39
1.0,1.0,0.9950980392156863,0.9803921568627451,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.946078431372549,0.9166666666666666,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9705882352941176,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9705882352941176,0.9656862745098039,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9411764705882353,0.8137254901960784,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9558823529411765,0.9215686274509803,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9705882352941176,0.8676470588235294,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9607843137254902,0.7990196078431373,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9901960784313726,breast_-_adipocytes_2,39
1.0,1.0,0.9754901960784313,0.8235294117647058,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9068627450980392,0.6421568627450981,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,1.0,0.9852941176470589,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9852941176470589,0.9656862745098039,cerebral_cortex_-_neuropil_2,39
1.0,0.9950980392156863,0.9411764705882353,0.8627450980392157,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9705882352941176,0.8823529411764706,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.9558823529411765,0.8088235294117647,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9607843137254902,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9950980392156863,0.9803921568627451,0.9901960784313726,gallbladder_-_glandular_cells_2,39
1.0,1.0,0.9901960784313726,0.9852941176470589,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9901960784313726,0.8431372549019608,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.9754901960784313,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9705882352941176,0.9509803921568627,kidney_-_cells_in_tubules_2,39
1.0,1.0,0.9803921568627451,0.9852941176470589,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9656862745098039,0.8627450980392157,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9901960784313726,0.9068627450980392,liver_-_hepatocytes_2,39
0.9950980392156863,1.0,0.9901960784313726,0.8872549019607843,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9852941176470589,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.946078431372549,0.6078431372549019,ovary_-_follicle_cells_2,39
1.0,1.0,0.9705882352941176,0.7598039215686274,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.946078431372549,0.9019607843137255,rectum_-_glandular_cells_2,39
1.0,1.0,0.9411764705882353,0.9117647058823529,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9754901960784313,0.9705882352941176,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9901960784313726,0.9803921568627451,skin_-_melanocytes_2,39
