epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div
5,675.7561,624.077,51.679066,2726.684,2691.8271,34.85682
5,674.176,620.3717,53.80435,2724.1519,2689.3225,34.829285
5,680.6584,629.145,51.513344,2727.3135,2692.5083,34.805202
5,658.3409,605.9708,52.370033,2723.5974,2688.8843,34.713078
5,679.8249,625.0819,54.74297,2722.1096,2687.3997,34.71008
5,668.8054,614.00934,54.796104,2721.6345,2686.9866,34.647835
5,647.2303,595.0786,52.151688,2726.6995,2692.0195,34.68
5,649.04846,595.1194,53.929108,2728.0771,2693.2742,34.80308
5,650.08307,596.0623,54.020733,2728.8564,2693.98,34.876465
5,676.68463,622.6727,54.011917,2728.5054,2693.6392,34.866203
5,649.6593,595.2092,54.450073,2728.8948,2694.0784,34.816303
5,662.8341,612.5736,50.26052,2736.8965,2702.0747,34.821857
5,650.7267,598.676,52.05063,2734.0156,2699.3503,34.66519
5,663.86224,614.2373,49.624958,2729.4292,2694.823,34.606144
5,667.9644,613.79987,54.164566,2725.776,2691.219,34.55684
5,662.8532,608.89685,53.956333,2729.8018,2695.1711,34.63064
5,632.6067,575.0458,57.560883,2735.4832,2700.7563,34.72669
5,651.1113,595.2842,55.827145,2730.0693,2695.4116,34.65783
5,709.1954,653.92773,55.267616,2732.1208,2697.3904,34.730522
5,635.24475,585.08954,50.155228,2731.0398,2696.2974,34.742428
5,671.6512,622.15247,49.498726,2736.051,2701.3125,34.73844
5,676.65234,619.8938,56.758553,2725.4248,2690.9395,34.485275
5,641.5514,588.3706,53.180813,2723.4883,2689.169,34.319412
5,676.191,625.34204,50.84893,2725.665,2691.3838,34.28125
5,667.4608,612.41797,55.04283,2728.2192,2693.8694,34.349907
5,689.0352,636.8656,52.169605,2735.8982,2701.263,34.635143
5,682.49365,632.1426,50.351067,2732.443,2697.5408,34.902252
5,668.98517,617.3086,51.676582,2735.86,2700.8618,34.99822
5,677.68036,625.7014,51.978966,2736.5247,2701.6016,34.922997
5,652.0378,601.01807,51.019688,2729.203,2694.5933,34.609547
5,647.7882,594.8158,52.972435,2729.1838,2694.7478,34.435944
5,649.51074,596.4691,53.04161,2734.313,2699.9312,34.381897
5,676.9626,623.4649,53.497704,2727.485,2693.2397,34.245247
5,642.62317,593.63965,48.983532,2726.477,2692.309,34.168034
5,654.36505,600.46216,53.902878,2727.4397,2693.1948,34.24482
5,638.5536,586.64246,51.911133,2730.2092,2695.7998,34.409466
5,673.0181,617.0089,56.009235,2733.071,2698.4446,34.626553
5,647.8454,595.2843,52.56108,2738.3972,2703.6953,34.701786
5,632.4656,581.66595,50.799606,2737.348,2702.6685,34.679398
5,669.9855,617.81104,52.17447,2735.3088,2700.8384,34.470543
5,650.6122,596.7333,53.878876,2735.6453,2701.247,34.398167
5,651.64667,600.7436,50.903076,2730.7373,2696.4312,34.3062
5,668.12,615.24347,52.876526,2729.9155,2695.5752,34.34025
5,652.16895,601.88727,50.281647,2733.253,2698.7488,34.50426
5,675.9809,618.51044,57.47044,2732.753,2698.0474,34.70566
5,662.3891,611.75977,50.62933,2736.2312,2701.3782,34.85302
5,629.65814,576.1556,53.502537,2737.1936,2702.427,34.766514
5,659.4526,605.7117,53.7409,2723.9026,2689.5571,34.345505
5,636.08594,584.7048,51.381134,2719.884,2685.7803,34.10368
5,651.4835,598.38135,53.10215,2726.8225,2692.7515,34.071114
5,662.1916,610.2983,51.89332,2732.383,2698.0862,34.296795
5,617.875,566.7288,51.14615,2738.11,2703.5771,34.533024
5,641.80194,588.86096,52.940964,2737.2644,2702.4473,34.817184
5,646.9784,592.3744,54.60402,2735.216,2700.2236,34.992477
5,695.79944,643.6062,52.193268,2727.782,2692.9517,34.83021
5,648.57465,595.12415,53.4505,2730.1592,2695.442,34.717216
5,679.6993,625.956,53.743286,2729.3955,2694.808,34.58744
5,633.1996,584.15625,49.043365,2728.5654,2694.133,34.43248
5,630.7037,577.7017,53.00196,2736.3643,2701.9712,34.393124
5,648.2751,598.3932,49.881912,2732.3152,2698.0762,34.239037
5,620.2625,568.3356,51.92695,2728.3127,2694.068,34.24474
5,646.6448,595.6439,51.00088,2729.6592,2695.3625,34.296616
5,653.5928,600.6986,52.89415,2728.698,2694.3193,34.37872
5,618.9199,566.14526,52.77466,2733.9285,2699.5715,34.357002
5,632.8636,580.56433,52.29928,2734.496,2700.14,34.356205
5,677.25964,623.3666,53.89306,2727.983,2693.7874,34.19566
5,643.2128,590.9897,52.223152,2727.2058,2693.1016,34.10431
5,661.6782,607.7678,53.910423,2726.982,2692.943,34.038704
5,631.6817,578.5732,53.108543,2728.787,2694.7131,34.07398
5,641.91626,588.73596,53.180313,2725.7622,2691.5752,34.186996
5,634.61035,585.6317,48.978607,2728.0256,2693.7012,34.324352
5,616.8135,562.8175,53.99598,2734.205,2699.7144,34.4906
5,680.82263,630.58154,50.241116,2735.6074,2701.1401,34.46737
5,642.3406,592.41235,49.928192,2733.0999,2698.791,34.30872
5,626.38525,575.98663,50.398605,2729.1619,2694.98,34.181927
5,624.18854,572.3705,51.81808,2728.831,2694.7612,34.06987
5,619.9256,568.31775,51.607864,2728.0725,2694.011,34.061417
5,651.57385,600.06915,51.50471,2725.3657,2691.129,34.236725
5,615.6511,565.17267,50.47844,2730.525,2696.1113,34.413662
5,600.7158,550.0242,50.691643,2736.9678,2702.4385,34.529312
5,632.7306,582.1979,50.532734,2733.9321,2699.4255,34.506557
5,644.86066,593.82007,51.04061,2727.9585,2693.5718,34.38666
5,618.724,567.30054,51.42347,2727.5994,2693.286,34.31344
5,643.3606,591.10364,52.25697,2726.0125,2691.7017,34.310787
5,617.00165,563.8019,53.19979,2727.2693,2692.8938,34.375565
5,620.3972,569.2191,51.1781,2730.386,2695.8694,34.516716
5,677.6361,630.6455,46.990612,2733.3262,2698.7373,34.588875
6,634.0336,581.2991,52.734577,2732.6016,2698.115,34.486645
6,627.62256,573.05817,54.564404,2731.8313,2697.5393,34.292072
6,634.13806,582.13855,51.999516,2722.7861,2688.7861,34.000027
6,628.8291,579.36584,49.463253,2725.8877,2691.9343,33.953285
6,613.47723,565.0934,48.38383,2733.2039,2699.1536,34.050327
6,608.81586,558.02435,50.79149,2727.0435,2692.9192,34.12416
6,613.36176,561.94183,51.419895,2727.3005,2692.9885,34.31193
6,617.2393,563.5331,53.70623,2733.379,2698.8914,34.48761
6,604.6774,552.5956,52.08186,2731.2192,2696.7683,34.45102
6,629.521,576.8059,52.715065,2734.986,2700.617,34.36916
6,613.1474,560.78705,52.360374,2736.1658,2701.917,34.248672
6,598.7176,548.30457,50.413006,2725.8157,2691.673,34.14264
6,624.93536,574.1457,50.789677,2724.2383,2690.1423,34.09583
6,575.6607,522.98157,52.679153,2728.944,2694.7866,34.157417
6,624.6046,573.3689,51.23575,2728.3977,2694.178,34.21969
6,598.3841,546.6129,51.771168,2724.8086,2690.5776,34.231045
6,614.5108,560.54395,53.96688,2723.659,2689.39,34.268974
6,640.0122,588.4209,51.59131,2721.2158,2687.0923,34.12345
6,618.86743,565.7256,53.141834,2722.0947,2688.0745,34.02034
6,593.3222,542.50275,50.819458,2721.255,2687.2998,33.955017
6,641.36383,590.02893,51.3349,2723.4614,2689.511,33.950325
6,612.6879,559.0265,53.66145,2728.2551,2694.2585,33.99658
6,621.58795,568.3712,53.216755,2729.087,2694.9841,34.10272
6,634.7312,578.95,55.781166,2730.6267,2696.4568,34.169937
6,623.6475,572.7716,50.875916,2733.9385,2699.6968,34.24159
6,617.32416,565.5766,51.74753,2729.768,2695.5876,34.180367
6,615.0256,561.60956,53.415993,2726.135,2692.1624,33.972538
6,642.5981,592.459,50.13909,2727.6938,2693.9854,33.708397
6,643.7373,592.9072,50.830105,2720.5112,2686.939,33.57238
6,612.23987,561.9138,50.32602,2721.6528,2688.044,33.608974
6,637.2759,586.57996,50.69594,2732.9224,2699.1738,33.748657
6,580.1904,528.2057,51.984764,2727.8716,2694.057,33.81473
6,613.35596,560.5532,52.802727,2737.038,2702.9785,34.059513
6,592.7883,542.17126,50.61708,2746.1877,2711.9946,34.193134
6,610.52496,557.64014,52.884853,2728.1196,2694.0618,34.057907
6,608.0588,557.2627,50.79608,2726.2102,2692.3367,33.87347
6,595.93005,542.83044,53.099617,2735.0042,2701.3167,33.687614
6,602.2776,551.3865,50.89109,2722.2944,2688.7139,33.580612
6,665.66406,613.45764,52.206448,2721.4304,2687.7188,33.711716
6,594.16296,543.1477,51.015285,2730.1045,2696.1838,33.92077
6,612.9883,561.1331,51.855164,2724.2437,2690.2236,34.01996
6,648.8986,599.25684,49.64176,2728.2134,2694.0786,34.134792
6,586.2097,535.02405,51.18566,2733.4182,2699.2522,34.166058
6,616.42993,564.4627,51.967255,2723.2288,2689.2673,33.96149
6,603.2524,550.60785,52.644505,2720.6355,2686.8105,33.825012
6,602.0004,553.14105,48.859367,2723.7522,2690.024,33.7282
6,615.6758,564.3412,51.334564,2725.2693,2691.6062,33.663044
6,626.48486,574.1505,52.334373,2726.01,2692.2678,33.742256
6,587.2633,534.67053,52.59277,2730.1572,2696.2979,33.859352
6,598.8379,548.0068,50.8311,2731.794,2697.7498,34.044205
6,574.3008,524.1751,50.125683,2732.211,2697.992,34.218956
6,603.6235,550.4735,53.149952,2728.6838,2694.5813,34.10248
6,603.2655,553.02045,50.245087,2722.7073,2688.8225,33.884796
6,611.69556,558.1407,53.554863,2716.943,2683.3157,33.627342
6,617.44934,568.2812,49.16816,2720.7246,2687.2083,33.51635
6,609.628,558.95734,50.670677,2726.67,2693.162,33.507854
6,602.1461,552.6729,49.473213,2726.4617,2692.8071,33.654648
6,591.9834,542.2645,49.71888,2730.7776,2696.8062,33.971504
6,584.5675,533.58307,50.98441,2733.6985,2699.57,34.128456
6,598.84576,546.5835,52.26228,2732.351,2698.1855,34.165447
6,590.133,538.67206,51.46093,2724.9758,2690.9614,34.01437
6,593.175,542.9339,50.24111,2725.385,2691.5498,33.835278
6,591.5354,539.5297,52.005688,2727.8564,2694.2236,33.632782
6,635.84467,586.8221,49.02259,2719.6838,2686.3025,33.38143
6,587.7715,539.24084,48.530624,2717.113,2683.7478,33.365128
6,591.3888,540.44336,50.945446,2727.5115,2693.9238,33.58755
6,628.6235,577.92377,50.699722,2725.5916,2691.7524,33.83922
6,595.3082,545.8939,49.414318,2724.2556,2690.2803,33.975372
6,637.5083,585.82764,51.68067,2728.7485,2694.7114,34.037014
6,588.1226,535.2789,52.84373,2719.9255,2686.082,33.84356
6,606.3336,556.459,49.874626,2715.8958,2682.3064,33.589394
6,599.3845,547.21643,52.168118,2722.3093,2688.869,33.440514
6,599.9838,548.9418,51.042046,2716.3738,2682.975,33.39876
6,602.9837,552.9636,50.020084,2714.4707,2681.092,33.378574
6,609.19916,560.3155,48.883675,2725.2756,2691.77,33.505543
6,634.2626,585.6078,48.654778,2726.6003,2692.9297,33.670715
6,617.93976,567.58185,50.357937,2731.826,2697.994,33.832047
6,609.0093,555.67786,53.331436,2726.8635,2693.0063,33.85729
6,590.5041,538.88477,51.61931,2722.1792,2688.423,33.756145
6,576.41876,525.7345,50.684277,2722.7864,2689.0706,33.715836
6,581.2902,531.89624,49.39397,2721.2131,2687.5603,33.6529
6,579.8016,527.3346,52.467003,2719.4968,2685.988,33.50871
6,596.4905,548.3613,48.129154,2717.8206,2684.3447,33.47593
6,592.3741,543.66223,48.711845,2722.168,2688.5789,33.58923
6,607.2722,557.6244,49.647827,2725.1265,2691.3823,33.74404
6,557.6048,504.7339,52.87092,2724.822,2690.973,33.84911
6,614.1519,561.4751,52.6768,2727.2197,2693.3772,33.842518
6,591.26263,542.15564,49.107,2726.0862,2692.3384,33.747726
6,597.4301,547.57605,49.854046,2723.3726,2689.8076,33.564953
6,593.29944,542.13635,51.163074,2725.0464,2691.4995,33.54691
6,587.48706,536.0504,51.436657,2729.9292,2696.3518,33.57741
6,619.9477,567.8446,52.103104,2724.1936,2690.6833,33.5102
6,591.9979,541.35315,50.6448,2717.1963,2683.8193,33.376976
6,556.8178,506.378,50.439796,2720.2803,2686.9426,33.337708
6,601.9096,549.32025,52.58937,2721.6555,2688.2288,33.42685
6,599.8858,545.2477,54.638123,2725.4832,2692.0166,33.46648
6,569.96716,521.5802,48.38694,2729.3228,2695.8342,33.48847
6,592.7439,539.84503,52.898888,2726.7815,2693.221,33.56062
6,604.6355,554.264,50.37149,2728.8699,2695.2327,33.637226
6,590.92035,540.1176,50.80271,2732.1777,2698.5488,33.628918
6,609.43384,559.7295,49.704315,2732.6548,2699.0916,33.563156
6,565.0874,513.3434,51.744034,2732.9714,2699.441,33.530426
6,586.4339,535.327,51.106895,2734.4785,2700.8794,33.599022
6,578.64813,528.8364,49.811684,2733.6548,2700.0234,33.63133
6,556.5552,505.87988,50.6753,2730.387,2696.733,33.654114
6,601.32196,550.3695,50.95246,2720.1118,2686.72,33.391876
6,536.38275,483.98917,52.39358,2717.6243,2684.309,33.315285
6,572.9574,525.61694,47.34047,2718.2383,2684.9307,33.307545
6,561.6106,514.4769,47.13369,2722.0613,2688.7073,33.354095
6,554.4967,501.51212,52.984562,2723.8984,2690.6213,33.277008
6,578.6666,529.8127,48.85394,2727.515,2694.2285,33.286472
6,564.91736,515.25586,49.661522,2724.208,2690.8975,33.310616
6,578.1972,527.3956,50.801598,2723.96,2690.634,33.32585
6,577.38715,528.4965,48.890644,2721.8596,2688.6174,33.24214
6,574.7896,524.66956,50.120068,2721.1963,2687.9526,33.243576
6,568.2748,520.1275,48.147285,2726.0776,2692.7256,33.351963
6,565.46875,515.5116,49.95714,2726.8762,2693.4617,33.41465
6,565.5009,516.6555,48.845398,2729.7166,2696.2334,33.483093
6,574.6516,520.3086,54.343014,2726.818,2693.3308,33.487366
6,552.5708,503.984,48.586792,2732.0417,2698.5007,33.54091
6,545.75397,494.92157,50.832424,2722.8928,2689.518,33.374657
6,556.9331,506.98486,49.948242,2716.6973,2683.6377,33.059532
6,582.2357,532.586,49.649742,2718.443,2685.4883,32.95486
6,583.73175,533.0991,50.632645,2717.0198,2684.0337,32.986156
6,579.14417,530.82684,48.317337,2720.3386,2687.1667,33.171894
6,595.38617,546.83563,48.550526,2725.836,2692.4817,33.354244
6,575.7701,526.3291,49.440983,2721.1653,2687.6624,33.50283
6,565.7736,515.3795,50.39408,2721.1648,2687.6562,33.50866
6,587.0323,537.7873,49.24501,2722.6438,2689.324,33.31977
6,579.0123,528.34106,50.671265,2717.6567,2684.449,33.207848
6,608.3037,557.9497,50.354,2717.08,2683.8696,33.210484
6,563.82056,511.82272,51.997818,2727.3616,2694.0798,33.281693
6,558.3425,511.5561,46.78643,2722.9338,2689.6033,33.33066
6,586.50824,537.2085,49.29976,2731.5808,2698.1611,33.419792
6,591.561,540.6648,50.89618,2730.3035,2696.8262,33.47733
6,563.88306,512.30927,51.573784,2725.1348,2691.7773,33.357414
6,614.92224,562.1769,52.74536,2720.3516,2687.2417,33.109894
6,571.2078,525.1391,46.06871,2720.6758,2687.7646,32.911156
6,553.9794,505.08484,48.894554,2716.9084,2684.04,32.86852
6,573.00476,525.1915,47.813255,2721.1633,2688.2395,32.923862
6,597.9741,546.963,51.011078,2724.1794,2691.1082,33.071224
6,570.7252,520.22144,50.503784,2722.6826,2689.3677,33.31483
6,571.924,521.2628,50.661213,2725.8274,2692.407,33.42037
6,581.9568,529.0928,52.864,2726.4487,2692.991,33.45787
6,567.9088,517.3606,50.548218,2727.6094,2694.149,33.460495
6,603.6139,551.3511,52.262848,2729.7397,2696.4863,33.253513
6,594.38196,546.5033,47.87867,2726.8972,2693.84,33.05702
6,578.5792,528.65106,49.928158,2720.6672,2687.7334,32.933945
6,592.1128,543.1658,48.94699,2722.9624,2689.9856,32.97671
6,581.3832,533.41785,47.965324,2723.3733,2690.3389,33.034306
6,565.3061,512.43616,52.869923,2719.4202,2686.3176,33.102497
6,585.61914,537.3452,48.273903,2715.8018,2682.627,33.174877
6,574.5476,527.5189,47.028706,2722.5315,2689.2861,33.24532
6,576.7883,527.57855,49.20975,2726.8042,2693.6326,33.17156
6,559.1639,512.69556,46.468296,2718.0476,2685.051,32.996616
6,555.85486,506.52954,49.325294,2716.8833,2683.9475,32.93585
6,577.2364,526.98975,50.246643,2717.2302,2684.2754,32.954716
6,586.4899,536.7999,49.690002,2722.3794,2689.3577,33.021748
6,588.40686,539.9283,48.4786,2724.4885,2691.3457,33.14277
6,577.28577,525.18774,52.098045,2723.6584,2690.4465,33.211983
6,558.2507,506.18704,52.063614,2718.8635,2685.5908,33.27273
6,573.3333,523.50183,49.831463,2720.2405,2686.9485,33.292004
6,551.7313,502.2303,49.501045,2722.1372,2688.9517,33.185524
6,570.0338,519.53864,50.49517,2719.8904,2686.8188,33.071636
6,564.0332,515.5351,48.498104,2719.919,2686.9426,32.976208
6,563.1072,511.92773,51.17946,2717.5522,2684.62,32.93206
6,562.11505,511.5573,50.557743,2717.24,2684.305,32.935093
6,587.2032,539.5735,47.629723,2721.3389,2688.3013,33.037548
6,587.0569,535.99304,51.063858,2719.4316,2686.3054,33.12627
6,562.56665,513.67993,48.88673,2717.6272,2684.5242,33.103012
6,568.9472,518.4498,50.497353,2716.1643,2683.1465,33.017708
6,540.2944,491.20276,49.091625,2711.0986,2678.169,32.929676
6,570.5126,519.1329,51.3797,2716.6582,2683.6584,32.999744
6,573.9275,525.3583,48.56919,2719.7036,2686.6428,33.060776
6,560.061,509.37372,50.687233,2718.7354,2685.6372,33.09816
6,554.45184,505.60007,48.851772,2718.0286,2684.8713,33.15718
6,550.72327,503.08746,47.63578,2722.7249,2689.5208,33.204144
6,543.25757,491.46576,51.79182,2718.7568,2685.6733,33.083538
6,541.1005,489.9353,51.165195,2715.172,2682.2935,32.87869
6,592.5969,542.7496,49.84738,2720.651,2687.8767,32.77413
6,559.6339,510.28488,49.34903,2720.1868,2687.4631,32.723576
6,542.28815,492.6668,49.62132,2719.929,2687.114,32.814865
6,570.4315,518.7354,51.696083,2731.0967,2697.996,33.100483
6,581.6997,533.2141,48.485588,2722.3323,2689.0356,33.29669
6,545.40936,493.97888,51.430473,2723.1086,2689.7932,33.315506
6,548.308,497.31775,50.99021,2730.5718,2697.3635,33.208225
6,563.89185,512.7865,51.105324,2715.4817,2682.617,32.86468
6,537.2035,488.50378,48.699715,2713.3066,2680.6145,32.69214
6,545.1516,495.6051,49.54651,2718.7134,2686.0137,32.69963
6,540.196,491.07904,49.116947,2713.8909,2681.129,32.761868
6,543.38635,495.50327,47.883057,2715.7378,2682.7915,32.946262
6,543.4591,492.89697,50.56216,2722.2327,2689.1907,33.0421
6,597.11993,548.411,48.7089,2723.2705,2690.0664,33.204086
6,601.64575,551.6328,50.012947,2723.0432,2689.8452,33.198017
6,556.6435,505.0162,51.62729,2716.6846,2683.685,32.9995
6,545.1458,496.8693,48.276527,2715.5925,2682.771,32.82155
6,552.1406,502.79688,49.34378,2718.4836,2685.7612,32.722385
6,578.7039,529.32324,49.380657,2710.5312,2678.114,32.41717
6,554.10004,507.475,46.625034,2709.076,2676.8452,32.230675
6,554.0602,504.3011,49.7591,2717.7996,2685.4358,32.36368
7,556.0188,509.1954,46.82337,2723.997,2691.3528,32.64417
7,592.72577,543.6099,49.115845,2721.8945,2689.0923,32.802334
7,584.4921,531.4627,53.02942,2723.2651,2690.357,32.908318
7,566.7611,519.85913,46.902008,2730.6074,2697.6135,32.994
7,569.6056,520.7673,48.838345,2726.4968,2693.559,32.93766
7,572.9391,523.6046,49.334503,2727.8755,2695.0193,32.856243
7,570.5427,521.31824,49.224495,2728.9226,2696.0986,32.82402
7,544.6152,496.51105,48.104103,2730.7844,2697.9414,32.84313
7,557.38055,507.66882,49.71173,2727.1716,2694.2288,32.94277
7,554.7178,504.09677,50.621017,2724.3367,2691.3323,33.004368
7,547.62823,498.2012,49.427017,2729.8818,2696.7966,33.08516
7,554.3356,507.56833,46.767254,2723.2642,2690.2473,33.016754
7,536.8672,487.2644,49.602757,2719.3262,2686.4463,32.88
7,546.51514,496.48203,50.033115,2717.3845,2684.56,32.824356
7,562.32794,511.36685,50.961067,2716.6758,2683.7688,32.90699
7,550.05975,502.48605,47.573723,2719.241,2686.2173,33.023716
7,546.9023,496.99957,49.902702,2718.6719,2685.413,33.258743
7,555.8842,507.12485,48.759384,2718.6636,2685.304,33.35954
7,544.0819,495.01074,49.07115,2722.0159,2688.7195,33.296394
7,561.9156,513.4204,48.495197,2724.7651,2691.614,33.151196
7,528.6763,479.96072,48.715515,2718.3877,2685.479,32.908615
7,551.5994,504.97955,46.619865,2717.6704,2684.944,32.726257
7,535.9015,487.9524,47.949078,2718.8926,2686.2178,32.67492
7,539.6688,492.5139,47.15491,2716.3403,2683.6436,32.69672
7,546.83453,501.4186,45.415897,2716.317,2683.4963,32.82052
7,540.7669,492.99637,47.77056,2717.3135,2684.3584,32.955093
7,563.29956,512.33014,50.969414,2716.7375,2683.6885,33.04902
7,515.2498,466.68442,48.56539,2717.8262,2684.7559,33.070297
7,530.82733,480.6485,50.178818,2716.9055,2683.9473,32.958218
7,529.67377,482.09216,47.58161,2716.1128,2683.253,32.859962
7,526.06726,476.41718,49.650066,2717.22,2684.3582,32.861885
7,557.8956,507.5061,50.38955,2718.514,2685.6113,32.9026
7,538.35767,491.10822,47.24942,2720.035,2687.101,32.933727
7,510.9534,464.05396,46.899452,2722.6545,2689.655,32.999443
7,549.3438,500.03558,49.308235,2722.489,2689.5305,32.958416
7,543.0319,492.4082,50.623726,2717.8933,2685.0667,32.82674
7,545.8762,493.1984,52.67785,2718.6362,2685.961,32.675243
7,563.59985,516.0713,47.528572,2722.6045,2689.9539,32.65056
7,514.80096,466.4421,48.35887,2723.3833,2690.7751,32.60812
7,543.55304,494.68045,48.872597,2725.0605,2692.3982,32.66238
7,520.10724,472.84973,47.257523,2726.8281,2694.1335,32.69464
7,546.421,496.9921,49.42891,2718.4622,2685.8179,32.644405
7,535.33026,487.25012,48.080147,2717.583,2684.9866,32.596478
7,515.7927,465.13028,50.66243,2726.0757,2693.3127,32.76299
7,513.81146,465.35648,48.45497,2726.739,2693.8994,32.839554
7,547.1827,497.3766,49.80609,2720.9294,2688.1006,32.828907
7,517.7418,464.82214,52.91971,2719.7043,2686.893,32.81123
7,541.82056,489.3882,52.432354,2719.7034,2686.902,32.801327
7,504.94696,455.7457,49.20127,2723.5032,2690.7385,32.764534
7,529.8011,480.20673,49.594337,2722.1074,2689.3843,32.723236
7,521.7533,472.0478,49.705536,2715.4587,2682.786,32.67282
7,521.8486,473.80402,48.044582,2717.3655,2684.6565,32.708927
7,578.01056,527.1823,50.828224,2716.2617,2683.6406,32.621063
7,497.32788,448.67166,48.656204,2713.215,2680.6206,32.59445
7,514.15845,462.83786,51.32058,2712.9597,2680.4773,32.48243
7,505.14563,457.58075,47.564873,2715.334,2682.9146,32.41948
7,538.5856,488.87268,49.712864,2714.5024,2682.1777,32.32462
7,530.42896,482.57486,47.85412,2711.8225,2679.5015,32.320953
7,530.00745,481.7506,48.256863,2717.0627,2684.6475,32.41518
7,546.59326,497.24988,49.343376,2717.9502,2685.4602,32.489998
7,541.79254,491.78864,50.003902,2715.42,2682.7869,32.633076
7,538.5536,489.21848,49.335125,2717.2173,2684.4126,32.80472
7,510.50687,464.8341,45.672752,2716.5056,2683.6694,32.836098
7,514.31,463.8704,50.439598,2717.1465,2684.3616,32.78497
7,563.1759,513.11194,50.063995,2716.0386,2683.2932,32.745384
7,524.74963,476.91504,47.834625,2719.4526,2686.7427,32.70997
7,537.80865,488.67194,49.13672,2720.6775,2688.1396,32.537907
7,523.3497,473.02402,50.325645,2717.7712,2685.3975,32.373825
7,545.4106,495.08713,50.32344,2712.1511,2679.7974,32.353733
7,521.6869,473.2953,48.39162,2716.1138,2683.5535,32.56027
7,529.8415,481.19952,48.64194,2721.4053,2688.6584,32.746807
7,546.7085,496.08765,50.62085,2731.583,2698.7065,32.876534
7,544.00793,493.20334,50.804585,2723.8958,2691.1433,32.752483
7,546.159,497.3075,48.85149,2713.1355,2680.6182,32.51736
7,518.60736,471.56726,47.040123,2710.8193,2678.5137,32.305756
7,533.9753,485.4315,48.54377,2709.884,2677.721,32.163074
7,529.2452,481.65408,47.5911,2711.7156,2679.6235,32.092052
7,527.7935,479.69623,48.097267,2711.3003,2679.134,32.166264
7,519.6845,471.9897,47.69483,2715.2915,2682.9277,32.363693
7,512.7909,465.57254,47.21836,2711.3188,2678.8665,32.45235
7,555.27594,505.79315,49.482796,2711.104,2678.597,32.507164
7,523.50757,475.05115,48.456413,2711.7437,2679.097,32.646618
7,517.2104,468.23645,48.97393,2710.7546,2678.095,32.65957
7,523.42944,475.54373,47.885742,2714.745,2682.1072,32.63788
7,532.36224,484.10236,48.259865,2715.518,2682.9524,32.565575
7,510.76547,461.4961,49.269386,2716.1025,2683.6377,32.46488
7,516.99774,468.60416,48.393604,2714.1973,2681.9094,32.28793
7,509.59766,463.7205,45.87717,2712.046,2679.8342,32.211777
7,524.51483,476.8222,47.69261,2712.31,2680.1,32.20984
7,533.51544,488.21014,45.305283,2719.2615,2686.9822,32.279263
7,530.2313,478.00537,52.225933,2719.7625,2687.3323,32.430157
7,518.15076,470.11566,48.035088,2718.3445,2685.8062,32.53822
7,533.48535,485.48953,47.995796,2714.3594,2681.8267,32.53268
7,527.6138,479.82343,47.79036,2716.7166,2684.1433,32.573227
7,535.2453,487.79486,47.450413,2716.4358,2683.894,32.541676
7,495.35684,448.3249,47.031944,2714.2424,2681.8193,32.423088
7,533.92334,486.5791,47.34427,2711.591,2679.3372,32.25391
7,497.67773,449.66708,48.010654,2710.6514,2678.4229,32.22853
7,510.50632,463.417,47.089317,2711.4668,2679.1907,32.276016
7,522.4625,476.7544,45.708126,2713.6758,2681.288,32.387604
7,540.7151,492.90076,47.814312,2714.5356,2682.1106,32.42494
7,507.45346,459.2989,48.15457,2715.4067,2682.9592,32.447475
7,509.34946,461.8689,47.48056,2717.6575,2685.2278,32.4296
7,554.8027,507.37375,47.42895,2714.074,2681.7424,32.331623
7,522.02563,475.49442,46.531223,2716.5925,2684.3562,32.236332
7,507.5806,459.4984,48.082176,2717.2039,2684.9922,32.211555
7,500.0547,453.22107,46.833626,2712.83,2680.6135,32.216576
7,509.14212,463.34216,45.799957,2715.0542,2682.8157,32.238564
7,538.819,488.9928,49.82617,2715.9192,2683.786,32.13333
7,527.87256,480.4286,47.443962,2718.151,2685.963,32.18805
7,498.2744,451.80072,46.47371,2715.8125,2683.596,32.21645
7,507.99283,459.77454,48.218296,2715.042,2682.7927,32.24916
7,510.40317,462.92825,47.474915,2714.9053,2682.6606,32.244564
7,506.6281,457.3656,49.262497,2714.548,2682.284,32.264267
7,486.34204,438.97205,47.370003,2716.2368,2683.9248,32.311962
7,528.2973,481.11484,47.182487,2718.6663,2686.3262,32.34001
7,500.09067,451.63953,48.45113,2718.8245,2686.518,32.306347
7,513.8779,465.82602,48.05194,2717.5059,2685.234,32.272007
7,494.97144,448.0691,46.902344,2717.9956,2685.6958,32.29971
7,504.96625,456.42487,48.54138,2714.9724,2682.738,32.234432
7,510.40042,462.04333,48.35709,2712.0334,2679.8865,32.147083
7,500.4329,451.24365,49.18924,2714.7844,2682.628,32.156433
7,516.39954,469.17432,47.225227,2716.2683,2684.0222,32.24617
7,507.61914,460.49783,47.121307,2713.2625,2680.947,32.315544
7,520.6664,471.83347,48.832897,2717.6194,2685.2695,32.349945
7,505.08206,459.26202,45.820045,2714.1594,2681.8125,32.34681
7,502.26773,453.74097,48.526764,2711.3345,2679.1077,32.226807
7,485.8235,438.32672,47.496758,2715.1313,2683.0342,32.09713
7,513.1402,466.6595,46.480698,2710.4744,2678.4487,32.025604
7,541.6375,493.2184,48.41907,2715.6116,2683.5679,32.04364
