label,file_n,sample_n,file_name,HMR_1465,HMR_3179,HMR_4546,HMR_6021,HMR_8436
liver_hepatocytes,0,2160,liver_hepatocytes_5000(3),1.8455191931507784,331.0032046988297,0.0,-28.877126142779275,345.2686014742617
liver_hepatocytes,0,4186,liver_hepatocytes_5000(3),47.37131548762334,103.7576587726289,0.0,-104.31044839478932,184.54612089684144
liver_hepatocytes,0,2991,liver_hepatocytes_5000(3),21.49423139579005,202.72190836500428,0.0,-191.9246440350099,196.8600726723227
liver_hepatocytes,0,3182,liver_hepatocytes_5000(3),16.450797287311396,241.73993332508945,0.0,-65.41567171171351,393.4491495876409
liver_hepatocytes,0,531,liver_hepatocytes_5000(3),-20.075460371892888,121.26819782829406,0.0,-164.93411951345675,326.04709234981226
liver_hepatocytes,0,1518,liver_hepatocytes_5000(3),18.023308603476927,284.744658009606,0.0,-330.9858492330669,508.01085190494047
liver_hepatocytes,0,2696,liver_hepatocytes_5000(3),-8.83527825770826,165.47263572679955,0.0,-23.757384893546146,286.4551075259087
liver_hepatocytes,0,3213,liver_hepatocytes_5000(3),17.318887783455615,243.23806755882632,0.0,-13.270450324226886,284.86717260721946
liver_hepatocytes,0,2514,liver_hepatocytes_5000(3),11.488474361441677,235.98423490562485,0.0,-271.1206981751152,392.5136705586144
liver_hepatocytes,0,1739,liver_hepatocytes_5000(3),6.426719903365196,283.357366490082,0.0,-195.45101873316835,255.9409283240481
liver_hepatocytes,0,3235,liver_hepatocytes_5000(3),9.4859905111541,93.6838476396974,0.0,-34.33250189540058,269.3553154233026
liver_hepatocytes,0,4904,liver_hepatocytes_5000(3),-31.37404439612053,225.73365303934963,0.0,-45.79216788175455,301.8939404075867
liver_hepatocytes,0,1843,liver_hepatocytes_5000(3),2.9205853740708534,146.52104531990508,0.0,150.0095814476981,222.29786911165115
liver_hepatocytes,0,952,liver_hepatocytes_5000(3),6.984395694552525,232.35253922518197,0.0,59.00834033251613,415.87575470165046
liver_hepatocytes,0,3436,liver_hepatocytes_5000(3),-32.948760332423575,248.58958775336964,0.0,-63.1833415770551,273.8902357732192
liver_hepatocytes,0,747,liver_hepatocytes_5000(3),8.776915694046707,89.53459416156761,0.0,-128.96016531020837,218.2397515796733
liver_hepatocytes,0,2540,liver_hepatocytes_5000(3),-19.390557865393355,9.2080252714307,0.0,-190.0766209815764,276.31441118157954
liver_hepatocytes,0,4199,liver_hepatocytes_5000(3),27.937044926083797,110.94952892867494,0.0,85.71690213003035,107.81800633188313
liver_hepatocytes,0,2766,liver_hepatocytes_5000(3),11.308492315708897,-85.47151270654757,0.0,-278.3506822267169,411.2201295896092
liver_hepatocytes,0,696,liver_hepatocytes_5000(3),22.91708188210285,270.55475278726345,0.0,-280.60303945524424,185.4440690077976
liver_hepatocytes,0,1686,liver_hepatocytes_5000(3),-6.0422004401495215,146.59916964074893,0.0,-365.48147578388256,466.5296542833625
liver_hepatocytes,0,3784,liver_hepatocytes_5000(3),15.049126520929782,11.43793239895325,0.0,-190.6449407136088,272.93331768067475
liver_hepatocytes,0,2194,liver_hepatocytes_5000(3),45.83643533722438,390.9162497987056,0.0,-193.2661277954398,262.1966261002236
liver_hepatocytes,0,732,liver_hepatocytes_5000(3),14.73684693567077,132.73968755658643,0.0,-131.2275081779734,106.66519542219052
liver_hepatocytes,0,425,liver_hepatocytes_5000(3),34.0941179434373,156.16886785171414,0.0,-199.41736889071976,470.2333172085261
liver_hepatocytes,0,1141,liver_hepatocytes_5000(3),54.24137713405034,218.63253821263032,0.0,-124.56431271988612,339.59282415602416
liver_hepatocytes,0,3581,liver_hepatocytes_5000(3),-2.9803659929361146,358.9031343822673,0.0,-79.37968908167005,336.3488904965609
liver_hepatocytes,0,3225,liver_hepatocytes_5000(3),5.311350202040089,122.08892305120992,0.0,42.741299620170025,256.03475164997315
liver_hepatocytes,0,2234,liver_hepatocytes_5000(3),40.356212736791576,121.01363910274138,0.0,-153.7607599872691,326.2651111649357
liver_hepatocytes,0,4107,liver_hepatocytes_5000(3),-14.213588081194205,60.04493559701096,0.0,-128.0243399269728,240.0713000256003
liver_hepatocytes,0,2191,liver_hepatocytes_5000(3),24.96732114641072,348.4030727222775,0.0,-165.62397618191557,245.5933922894802
liver_hepatocytes,0,2834,liver_hepatocytes_5000(3),-27.91040545158056,280.73911929838346,0.0,-290.89117822041135,405.5508498697952
liver_hepatocytes,0,1535,liver_hepatocytes_5000(3),-4.94902970931976,344.54326797665726,0.0,-266.0643451095701,298.40585757598274
liver_hepatocytes,0,598,liver_hepatocytes_5000(3),-32.73015202583329,174.9444893716933,0.0,-176.73141096723322,288.3792121037289
liver_hepatocytes,0,2892,liver_hepatocytes_5000(3),-2.625096417164343,154.94732542674123,0.0,25.6387569675249,296.69998591288663
liver_hepatocytes,0,4392,liver_hepatocytes_5000(3),44.03758453027925,171.23591736676417,0.0,-22.544667722047336,367.1905011667207
liver_hepatocytes,0,1551,liver_hepatocytes_5000(3),9.63608619374338,254.63389839831228,0.0,-162.621534046104,317.0165201153843
liver_hepatocytes,0,3813,liver_hepatocytes_5000(3),-37.572015581171456,75.2388066614424,0.0,145.09929136115312,284.19086814820537
liver_hepatocytes,0,4050,liver_hepatocytes_5000(3),153.8599422173895,17.44486249173038,0.0,29.79921361566665,66.00684441019003
liver_hepatocytes,0,210,liver_hepatocytes_5000(3),10.39220399746118,212.1704549332921,0.0,-74.0990844233811,380.3597980392202
liver_hepatocytes,0,840,liver_hepatocytes_5000(3),8.274290873061318,313.02479868262327,0.0,-120.15783145437427,202.3263791973333
liver_hepatocytes,0,2830,liver_hepatocytes_5000(3),-22.234573938720864,326.1698826959688,0.0,-238.56577547870728,332.92314316566524
liver_hepatocytes,0,1545,liver_hepatocytes_5000(3),-26.50440999887837,281.3441637387329,0.0,-216.53252044362893,286.84451193592525
liver_hepatocytes,0,4753,liver_hepatocytes_5000(3),-27.283462260648367,138.39120477816311,0.0,-254.0437215145786,365.3482409637698
liver_hepatocytes,0,325,liver_hepatocytes_5000(3),-16.851188400842886,269.34709427709123,0.0,-205.9043719133194,173.0279464685779
liver_hepatocytes,0,743,liver_hepatocytes_5000(3),11.30711148302381,-12.618493731629885,0.0,-216.9543566428497,266.5912260933911
liver_hepatocytes,0,3893,liver_hepatocytes_5000(3),104.90945401230044,562.6155058175286,0.0,-29.51906438881297,57.45842824155738
liver_hepatocytes,0,4497,liver_hepatocytes_5000(3),14.51874494234491,278.2741518885368,0.0,-248.30485785059167,345.6480958107294
liver_hepatocytes,0,2715,liver_hepatocytes_5000(3),38.55315709243953,190.3147374094777,0.0,-26.97466856491485,363.8070639379816
liver_hepatocytes,0,1653,liver_hepatocytes_5000(3),11.924902830372105,323.5997753970912,0.0,-69.85549139343209,276.6548370295215
liver_hepatocytes,0,965,liver_hepatocytes_5000(3),9.094055152629764,260.1920669583068,0.0,92.05438884472296,317.26701725115845
liver_hepatocytes,0,3079,liver_hepatocytes_5000(3),141.23103492908055,52.37707782589887,0.0,-27.679441949413977,11.017700592703775
liver_hepatocytes,0,3403,liver_hepatocytes_5000(3),-24.745803783052395,269.4685723701011,0.0,-245.86246422373117,570.3780747327052
liver_hepatocytes,0,2168,liver_hepatocytes_5000(3),-9.580592465265369,344.0751926085516,0.0,-122.36863837298262,253.32904756623896
liver_hepatocytes,0,1593,liver_hepatocytes_5000(3),28.638777244620197,112.54394258182158,0.0,-126.96965479959948,331.0154505318235
liver_hepatocytes,0,1602,liver_hepatocytes_5000(3),49.70207978963408,183.04126162212435,0.0,-158.44934806279142,270.96823772397954
liver_hepatocytes,0,1503,liver_hepatocytes_5000(3),0.249942080512433,211.1025652761238,0.0,21.457247061015835,375.4956430564744
liver_hepatocytes,0,1710,liver_hepatocytes_5000(3),14.309015731516176,221.25609342505527,0.0,-199.26097494436505,409.8057221231087
liver_hepatocytes,0,149,liver_hepatocytes_5000(3),-51.47497380774541,75.48891374475602,0.0,-37.00568989151901,352.844200751092
liver_hepatocytes,0,1439,liver_hepatocytes_5000(3),2.9267411820158173,339.0305986744187,0.0,-59.12739317296269,373.3119338006716
liver_hepatocytes,0,372,liver_hepatocytes_5000(3),36.98698634180366,76.10205659112776,0.0,-37.87194412388942,229.0188219466437
liver_hepatocytes,0,3604,liver_hepatocytes_5000(3),-0.3311322102975893,252.69128787629103,0.0,-135.14839697611745,337.80762882067404
liver_hepatocytes,0,2198,liver_hepatocytes_5000(3),37.61106925573676,305.33228514442834,0.0,-219.54284419867045,254.04912642078787
liver_hepatocytes,0,4269,liver_hepatocytes_5000(3),-7.5418099626668464,194.240971690534,0.0,-256.5281734558301,336.0825526952564
liver_hepatocytes,0,4129,liver_hepatocytes_5000(3),5.91711374123954,123.3543920341059,0.0,-80.58357063915162,59.3179076464146
liver_hepatocytes,0,785,liver_hepatocytes_5000(3),12.740260899519429,188.81950413697456,0.0,35.33536065379411,217.8520383808259
liver_hepatocytes,0,4373,liver_hepatocytes_5000(3),-11.772494477417922,48.96957585101063,0.0,242.2295070935673,260.64141984736864
liver_hepatocytes,0,1174,liver_hepatocytes_5000(3),25.343747570202236,226.94642234283623,0.0,-74.85650580503744,320.0317267163735
liver_hepatocytes,0,2689,liver_hepatocytes_5000(3),-1.732613565217804,128.55846623657658,0.0,-37.76114105782398,361.6378823969885
liver_hepatocytes,0,1271,liver_hepatocytes_5000(3),12.21009389280266,168.31746152261158,0.0,-248.48506753343756,402.88748029731767
liver_hepatocytes,0,2171,liver_hepatocytes_5000(3),-20.91315753678688,488.7535736874608,0.0,-168.71083587363495,210.53950707162247
liver_hepatocytes,0,4746,liver_hepatocytes_5000(3),-14.44292110467649,154.98843225600618,0.0,-178.6294095905465,373.5468999438428
liver_hepatocytes,0,989,liver_hepatocytes_5000(3),2.733985535790552,269.098653001431,0.0,-159.80084551732142,399.8440772970487
liver_hepatocytes,0,4961,liver_hepatocytes_5000(3),0.575828451090203,125.79925779211447,0.0,-51.6218753714638,270.1280313525631
liver_hepatocytes,0,4554,liver_hepatocytes_5000(3),21.54986577367548,514.3597636937212,0.0,-80.3387237509281,256.37661181736246
liver_hepatocytes,0,3703,liver_hepatocytes_5000(3),21.904150564818828,164.5421372096614,0.0,-206.8967147379424,237.3662222359785
liver_hepatocytes,0,4897,liver_hepatocytes_5000(3),-14.70551757023842,163.79715605231968,0.0,-166.3996977647766,403.87462705682
liver_hepatocytes,0,1668,liver_hepatocytes_5000(3),13.58643966840765,227.6841680893,0.0,-354.84097333492065,521.3161348028879
liver_hepatocytes,0,475,liver_hepatocytes_5000(3),-8.584623049900593,285.4740416312658,0.0,-264.2139701273678,507.0900454902354
liver_hepatocytes,0,788,liver_hepatocytes_5000(3),-1.0146961537881083,149.24680665678602,0.0,18.293633236291328,219.7830380935779
liver_hepatocytes,0,664,liver_hepatocytes_5000(3),-5.352259286104903,130.46274856489106,0.0,-281.2029236491956,276.4017805538749
liver_hepatocytes,0,2432,liver_hepatocytes_5000(3),109.57258748044778,21.945965029191093,0.0,803.2466315460756,839.6901511954712
liver_hepatocytes,0,1526,liver_hepatocytes_5000(3),-0.5159924008638441,319.801911117682,0.0,-202.3768570841288,427.88156845347737
liver_hepatocytes,0,1417,liver_hepatocytes_5000(3),1.5545980335446783,254.3826266195728,0.0,55.99358265060164,477.7217761377658
liver_hepatocytes,0,4385,liver_hepatocytes_5000(3),36.74414125400285,468.4046893696792,0.0,-138.7697211118642,409.2675706667805
liver_hepatocytes,0,337,liver_hepatocytes_5000(3),-18.674039625039185,290.56245392339656,0.0,71.88690474561997,274.6997318669663
liver_hepatocytes,0,892,liver_hepatocytes_5000(3),-26.702366623360557,206.7533127703157,0.0,-108.70267494733632,337.7387292589609
liver_hepatocytes,0,805,liver_hepatocytes_5000(3),-7.880456905633466,206.51855829962585,0.0,-127.39842515785244,328.42074960452953
liver_hepatocytes,0,2450,liver_hepatocytes_5000(3),40.18062998737289,238.2599278273596,0.0,-75.14617452611773,196.63996048355733
liver_hepatocytes,0,3412,liver_hepatocytes_5000(3),-36.540215744283785,405.8454283307464,0.0,-302.0499368747076,398.86061345436815
