,HMR_8436,HMR_3179,HMR_6021,HMR_1465,HMR_4546,label,file_n
64,26.44664303403441,31.255173278362697,-15.667855172338989,152.52781047710374,0.0,liver_hepatocytes,2
65,384.89768775106,86.942083925899,172.45922201863507,33.54525092808563,0.0,liver_hepatocytes,2
66,382.1313198580308,-53.41251413315618,-36.254216799104086,-48.4364289404512,0.0,liver_hepatocytes,2
67,246.0817958436808,224.8786463621128,-50.02041316003357,34.57166027442473,0.0,liver_hepatocytes,2
68,219.03651209734824,335.6271316383454,-96.37280365755277,-9.3953916732505,0.0,liver_hepatocytes,2
69,185.8632248887844,-26.80849888432425,-139.76844282810984,20.930016534861743,0.0,liver_hepatocytes,2
70,110.2856518106484,83.52247516629947,-748.6160020222108,25.07292395567124,0.0,liver_hepatocytes,2
71,178.80205805175305,205.76564268785123,-61.81696770422786,2.486575077212009,0.0,liver_hepatocytes,2
72,320.17697540085294,314.8456540318781,-84.85367950998778,8.724515823267105,0.0,liver_hepatocytes,2
73,410.3014793785655,231.36962827602812,-213.93325159645588,26.43960081087712,0.0,liver_hepatocytes,2
74,366.918181790659,166.16046173576723,-63.44982077304718,16.927043771795468,0.0,liver_hepatocytes,2
75,446.9112552931731,395.1159056447898,-164.90250231884102,-4.064688421520572,0.0,liver_hepatocytes,2
76,261.9508817989939,195.58443758885704,-81.7403272659725,8.56959102970773,0.0,liver_hepatocytes,2
77,544.4744215456276,79.86947818480473,-64.94419018144987,-9.236879524137802,0.0,liver_hepatocytes,2
78,338.0781526087509,241.82727163181005,30.854532232782617,0.5154801143464454,0.0,liver_hepatocytes,2
79,370.6484278074338,306.21466888148046,-219.1702418061709,-19.7722402637483,0.0,liver_hepatocytes,2
80,986.484885852183,973.0698020511284,-952.6774593188808,-160.27462583447826,0.0,liver_hepatocytes,2
81,301.75228560030075,249.6285739291397,-87.97139248440152,2.6127926927161558,0.0,liver_hepatocytes,2
82,362.7141907747792,194.60325499286796,-329.07687469873326,8.236047463050731,0.0,liver_hepatocytes,2
83,263.231836259341,271.9574058204583,-81.0749122708321,35.046702065235024,0.0,liver_hepatocytes,2
84,354.04564967476665,105.73562926379869,-142.51210539665715,-1.2185458446890962,0.0,liver_hepatocytes,2
85,236.68518438335025,263.3791343587869,-105.65836115026208,-12.899453876074467,0.0,liver_hepatocytes,2
86,385.04999901290114,392.0536083205288,-270.9365967411647,-45.97994990201203,0.0,liver_hepatocytes,2
87,395.61394006928,266.58633999050016,-409.8525662232954,-7.248536590331383,0.0,liver_hepatocytes,2
88,170.1149561949249,169.86053740418953,-376.9834352275908,61.6858312685152,0.0,liver_hepatocytes,2
89,796.3039694563237,794.6938415632515,-760.8565982357679,-123.41254216533306,0.0,liver_hepatocytes,2
90,352.972777281561,342.41297837542805,-251.3132345812448,16.6719394016368,0.0,liver_hepatocytes,2
91,129.40228539653333,125.95494157356208,7.129820149007855,-4.0138004056075545,0.0,liver_hepatocytes,2
92,396.43752016883263,246.68678798338468,-273.7673925328141,-3.517631373858592,0.0,liver_hepatocytes,2
93,154.36238097100835,307.28156270446414,-94.6766236623809,45.34533813046053,0.0,liver_hepatocytes,2
94,229.67284033664123,307.6685311119837,-132.10024626683696,2.674009436031305,0.0,liver_hepatocytes,2
95,317.9980687118334,293.48440376242064,-37.57006959032197,33.77849352303693,0.0,liver_hepatocytes,2
96,333.57849222289883,515.5797824206619,-127.32510773501052,-43.279941406236574,0.0,liver_hepatocytes,2
97,55.56253138206273,192.74542423894903,101.13678532484896,28.097060059150685,0.0,liver_hepatocytes,2
98,-4.521881987433687,234.66097405365437,51.00829332233144,25.4815352801209,0.0,liver_hepatocytes,2
99,51.505130361001534,191.5286419843316,7.647186435694891,26.96360262033133,0.0,liver_hepatocytes,2
100,548.7225882584096,535.9874374756096,-316.61883229694865,78.18223493993088,0.0,liver_hepatocytes,2
101,426.6838519893716,117.1265519160433,-77.6164631705646,35.65626231317182,0.0,liver_hepatocytes,2
102,254.64130369424691,174.43929239775042,-0.263833500840974,23.696874324842334,0.0,liver_hepatocytes,2
103,445.2867342409337,360.8010528590677,-110.44116313527422,-34.0989957215611,0.0,liver_hepatocytes,2
104,430.3311350368126,191.85287269456236,-220.2465018176874,-24.126133272863072,0.0,liver_hepatocytes,2
105,382.2277807942366,425.2374180795599,-134.70068269670594,12.43914623460008,0.0,liver_hepatocytes,2
106,493.37330742457385,303.3673124674588,153.83865032093894,12.181982445271316,0.0,liver_hepatocytes,2
107,511.1773664723841,214.0680540905537,-15.01657429446334,27.85252483484236,0.0,liver_hepatocytes,2
108,397.22878408711983,16.723548018477686,-39.708112303674994,-57.11856380723161,0.0,liver_hepatocytes,2
109,148.55974045021225,221.34874702029936,84.40142143209471,-10.026322707463455,0.0,liver_hepatocytes,2
110,388.697544178289,267.76521426700526,-384.43146629833007,4.551704689091778,0.0,liver_hepatocytes,2
111,361.3310337711941,435.9686170219152,-232.79156753139551,-29.737332466548335,0.0,liver_hepatocytes,2
112,150.23640015183537,207.01176324965076,69.7511989703545,-12.681358994791095,0.0,liver_hepatocytes,2
113,262.1292551874601,39.22632812674317,116.0332686430096,66.65987840499753,0.0,liver_hepatocytes,2
114,314.1435668954141,162.12757498122787,0.0742310957945733,23.38285460453843,0.0,liver_hepatocytes,2
115,168.28534259129725,116.74133567068986,-47.81236039945992,-16.842948061974113,0.0,liver_hepatocytes,2
116,178.14746083511008,94.11631379323264,166.7528074137685,-8.624233674507671,0.0,liver_hepatocytes,2
117,722.6891426545004,675.478207686882,-597.1864405319545,94.91151529740134,0.0,liver_hepatocytes,2
118,225.4924927660737,110.56330069753967,-41.49975188467272,46.877150422102304,0.0,liver_hepatocytes,2
119,398.41139186275154,45.75670340193807,34.31088711006666,-23.02359434730569,0.0,liver_hepatocytes,2
120,261.761076481919,279.1136242688242,-221.15868901631345,2.6788987646679487,0.0,liver_hepatocytes,2
121,224.07787598411613,312.02643821978086,-62.16492590990964,38.58802276979769,0.0,liver_hepatocytes,2
122,209.24101758439545,256.95447361627515,-96.80421718927772,25.32657364999612,0.0,liver_hepatocytes,2
123,354.7307460002033,182.2180791572594,-137.7305762840799,-42.566758702752765,0.0,liver_hepatocytes,2
124,419.1382983857188,358.6340640725155,-116.44270416746718,18.08472577118256,0.0,liver_hepatocytes,2
125,358.97662854313126,243.15402503115945,-360.673665064884,-55.17343930870214,0.0,liver_hepatocytes,2
126,251.83076004261383,230.0825278495024,-12.34961731445054,1.9795716989511192,0.0,liver_hepatocytes,2
127,380.8576100390824,118.11742602236636,-3.408771407938445,13.565416709909918,0.0,liver_hepatocytes,2
128,217.01395848100032,160.89086709837534,-133.75699402703157,34.324694918158734,0.0,liver_hepatocytes,2
129,393.6753456920696,192.36522990673356,-120.51061172277748,17.27213801466003,0.0,liver_hepatocytes,2
130,349.9494941119326,181.688950799984,-45.0548185950401,0.7026775030309835,0.0,liver_hepatocytes,2
131,489.5410546928404,180.5001605462445,-271.4871489227868,37.608552907411536,0.0,liver_hepatocytes,2
132,401.4264099079205,98.92697492858645,-123.722748363706,10.3100736074,0.0,liver_hepatocytes,2
133,300.17111955449207,146.66158403444405,-64.53447837126646,37.3868458350286,0.0,liver_hepatocytes,2
134,359.92927744636563,227.86187557537284,-193.01038384821777,62.66340470275402,0.0,liver_hepatocytes,2
135,154.6606687146169,168.56234205695569,0.6134424418839899,40.71058580123673,0.0,liver_hepatocytes,2
136,274.4672234155481,105.55559761443698,154.7533863987672,-21.751973113085548,0.0,liver_hepatocytes,2
137,373.25181247404896,229.10803299602983,-176.79670895615232,3.452669895620332,0.0,liver_hepatocytes,2
138,378.9036709622496,326.2002763059506,-324.85052052886897,19.94288934347257,0.0,liver_hepatocytes,2
139,176.4953129730149,99.770910760283,-229.70899311566856,45.02953622963928,0.0,liver_hepatocytes,2
140,313.6395277778995,-1.8446485500244592,-59.93639397041403,22.06730474535285,0.0,liver_hepatocytes,2
141,392.12070424578445,121.35926249943924,-137.2499077463589,-29.97381338153407,0.0,liver_hepatocytes,2
142,35.46092960319716,35.89017265356058,-958.4324705971408,-95.49925580878325,0.0,liver_hepatocytes,2
143,421.4430283339676,228.11106236190145,-137.49702594623213,10.39678248491954,0.0,liver_hepatocytes,2
144,407.0689463714812,28.918480260940317,23.64608015419867,17.463486126657337,0.0,liver_hepatocytes,2
145,-18.36989070423465,83.42122403789074,-58.89168607246705,10.622250154060552,0.0,liver_hepatocytes,2
146,223.37348429464737,108.43486129532832,-224.0403833658844,22.72432417037635,0.0,liver_hepatocytes,2
147,243.53667097988844,428.71474875266944,24.162536142643265,-20.325112451972476,0.0,liver_hepatocytes,2
148,68.24879870283058,265.257390889303,29.56560042884473,-5.52548162270395,0.0,liver_hepatocytes,2
149,237.994302142155,248.30898642121676,-113.34337517128652,39.83515447071197,0.0,liver_hepatocytes,2
150,352.2834254646179,253.1113220681397,-230.778663508336,8.18732541638439,0.0,liver_hepatocytes,2
151,510.5355413590618,148.09892354520952,-142.18752773178892,-8.019268163797769,0.0,liver_hepatocytes,2
152,532.4639732894335,377.55762256289313,-386.54425275310734,23.71061631860273,0.0,liver_hepatocytes,2
153,472.5917011168584,218.84768532308863,-366.0358794780109,-4.205291734681886,0.0,liver_hepatocytes,2
154,374.8036630424161,33.565113934846124,-93.55721732088708,-55.0745211758515,0.0,liver_hepatocytes,2
155,761.58072284256,783.9585091236329,-576.4400331793261,75.64298837655906,0.0,liver_hepatocytes,2
156,149.99732671902245,123.74575588332992,-270.3394007978751,55.2734990243206,0.0,liver_hepatocytes,2
157,427.6945362615298,440.54269753473,-281.3012431071047,-30.997535978092287,0.0,liver_hepatocytes,2
158,380.591571580293,175.27826515589783,-155.41542687086573,-24.977378641888176,0.0,liver_hepatocytes,2
159,447.74791768539967,291.0799437922765,-81.43576787811861,-7.581200210694497,0.0,liver_hepatocytes,2
160,287.77997475502923,147.371042378931,119.8086605091957,8.904879976004509,0.0,liver_hepatocytes,2
161,-185.32351828697605,119.5693299931163,382.7216358996002,36.47351026232623,0.0,liver_hepatocytes,2
162,256.8959815331208,174.6295047945056,-59.83418436675532,31.070613269439093,0.0,liver_hepatocytes,2
163,270.3623334024348,491.85556431424783,-181.9596177696573,19.385898687918555,0.0,liver_hepatocytes,2
164,161.13894063480438,369.8601835948414,-311.2080255176861,-9.649169570794498,0.0,liver_hepatocytes,2
165,225.8440729546656,217.47122311378388,-100.175144944769,57.08856927794254,0.0,liver_hepatocytes,2
166,930.9673547979908,31.683448307474723,819.3085681584308,148.47698362044105,0.0,liver_hepatocytes,2
167,381.39204804390175,355.1830146548386,79.17480935903154,34.34072208287571,0.0,liver_hepatocytes,2
168,290.840329086504,280.1010030376522,53.71397001877239,29.88534810128281,0.0,liver_hepatocytes,2
169,356.46945941256496,166.3948571418424,37.413673662532176,14.209327705725052,0.0,liver_hepatocytes,2
170,392.511977534928,233.90913607521455,33.75017547247069,-34.780214319765534,0.0,liver_hepatocytes,2
171,413.2232807289672,280.42939833113087,-210.7456117883176,-10.99974119015188,0.0,liver_hepatocytes,2
172,346.02628890123566,328.65900729038,-92.65630096359934,12.821627569302336,0.0,liver_hepatocytes,2
173,450.414308643042,171.63600776981525,-15.960227672034534,17.849256526315074,0.0,liver_hepatocytes,2
174,422.5085418310963,139.14254300094026,-178.31058620642222,19.740164859072536,0.0,liver_hepatocytes,2
175,440.6516864568552,87.468083691462,-237.7571376509261,-5.618234778554815,0.0,liver_hepatocytes,2
176,546.7399461155733,297.66071806823817,-203.77972759237707,-0.154752903120098,0.0,liver_hepatocytes,2
177,298.97162260968105,224.3988337618948,123.09857079427292,53.05555234975515,0.0,liver_hepatocytes,2
178,375.0399627743056,154.89350386498194,108.77484145216256,9.313015010260266,0.0,liver_hepatocytes,2
179,473.2286885962241,118.18971343837596,-79.44207755022029,27.615300436163444,0.0,liver_hepatocytes,2
180,285.11009320495003,166.12795430967273,-31.45268611219541,-16.918846823462815,0.0,liver_hepatocytes,2
181,360.0113358453418,45.89696477618449,72.88419753307528,-20.037954206921004,0.0,liver_hepatocytes,2
182,874.0858704462748,795.8116410446999,-867.4728823165688,4.794431485956487,0.0,liver_hepatocytes,2
183,423.6723503507813,307.9986025660418,-16.11907788198107,19.753368284966747,0.0,liver_hepatocytes,2
184,251.87989467899445,420.5610992046022,-95.8964564289716,26.22220297090749,0.0,liver_hepatocytes,2
185,169.01710671449408,137.11549995991516,-149.32419978156767,17.589720028773982,0.0,liver_hepatocytes,2
186,330.95934203470586,307.8296860233817,-320.94134317908566,16.94768733015129,0.0,liver_hepatocytes,2
187,211.46042533215888,169.8832208144027,-121.69405118402106,-75.94057866537614,0.0,liver_hepatocytes,2
188,494.3079682619084,504.95264175373353,276.9553141173017,-58.332887382223895,0.0,liver_hepatocytes,2
189,188.2764964419443,189.110392628812,-155.04769516602812,-138.77734233315667,0.0,liver_hepatocytes,2
190,415.1484001241034,255.80892731607423,-23.16926851689749,2.828616050697434,0.0,liver_hepatocytes,2
191,634.4066989114262,-80.84158151643828,-477.6699015799227,-38.5443134924406,0.0,liver_hepatocytes,2
192,428.0201103316416,185.8917207141383,-41.65376256732043,35.42565775120171,0.0,liver_hepatocytes,2
193,175.86180689512588,189.30713386278495,-118.83610599810714,25.86107799251638,0.0,liver_hepatocytes,2
194,562.8998935177958,238.8547633434288,38.73292631289905,-13.72080283986729,0.0,liver_hepatocytes,2
195,301.9119520254515,247.82862980971663,-170.27092512644307,37.28203929343796,0.0,liver_hepatocytes,2
196,309.88004697334327,348.9470732726128,27.9343161596081,-5.580473316339237,0.0,liver_hepatocytes,2
197,334.34014728539734,180.04165033286128,-45.308152602048665,19.660343202234984,0.0,liver_hepatocytes,2
198,273.95010642848064,237.5540262976537,-37.85235438170315,5.018966983848543,0.0,liver_hepatocytes,2
199,329.1392948016669,467.70421863828886,-196.04784087968997,-36.776688818680825,0.0,liver_hepatocytes,2
200,455.5622153414983,76.39768915441167,-27.51681955066056,34.40251588975269,0.0,liver_hepatocytes,2
201,236.87280927797715,235.3051822674856,-89.05494393996304,15.787294331904818,0.0,liver_hepatocytes,2
202,445.8796322720954,136.08902752792798,-79.53915461289864,5.91684340478195,0.0,liver_hepatocytes,2
203,311.35490325801493,237.3671983504841,-10.094827501018074,-43.18115853089235,0.0,liver_hepatocytes,2
204,455.5708880760686,271.9718606099136,-218.369551384725,-24.70334676423699,0.0,liver_hepatocytes,2
205,713.1828322415492,885.7438759119299,855.2804411416964,-138.74403522011676,0.0,liver_hepatocytes,2
206,228.82573491416863,424.3670664788435,-310.81682544159844,-10.8722740881959,0.0,liver_hepatocytes,2
207,376.362892506788,274.8801245877484,40.83263004211437,24.115174579090716,0.0,liver_hepatocytes,2
208,375.0011803951653,366.62042139381856,-10.022184499272669,10.845846678016642,0.0,liver_hepatocytes,2
209,421.6362417359674,155.71832072175977,-285.7266347292708,-15.964738731855476,0.0,liver_hepatocytes,2
210,261.03282324164604,271.8366364787749,44.52817984154655,-7.994858818631229,0.0,liver_hepatocytes,2
211,434.8427039950661,250.5128167786057,-81.92874947681173,-11.58773036237185,0.0,liver_hepatocytes,2
212,208.16819920614105,177.23583086050036,-283.2011889608887,52.69710942758903,0.0,liver_hepatocytes,2
213,482.4558579699339,110.48059800057588,-149.71646276033408,-15.978095656328776,0.0,liver_hepatocytes,2
214,489.1932832383279,114.64342536050398,-120.20934283592842,0.0917225291967014,0.0,liver_hepatocytes,2
215,281.4875892728935,110.92644519947352,-33.581120254581094,43.19382954163049,0.0,liver_hepatocytes,2
216,267.71442501502554,16.457779062295373,-21.246635043873766,13.338496379562912,0.0,liver_hepatocytes,2
217,293.2844372932638,383.6075537981413,140.56596630718127,34.36678146863255,0.0,liver_hepatocytes,2
218,23.59385196344205,30.499161472651203,0.7960863150778899,153.57833301860776,0.0,liver_hepatocytes,2
219,271.2412121033782,263.0921319373016,-227.57558235509543,-6.903529340440855,0.0,liver_hepatocytes,2
220,333.12827061911173,279.42349894262867,-106.8790443513928,-1.4478374815695716,0.0,liver_hepatocytes,2
221,300.37184456018826,172.47114742421192,-331.9685008393409,36.044651624308976,0.0,liver_hepatocytes,2
222,350.23077330411536,246.1828871997115,-173.47743717699166,-22.609932422205688,0.0,liver_hepatocytes,2
223,224.8413693734246,115.95950753270128,26.746072742798617,-1.8359339010384872,0.0,liver_hepatocytes,2
224,148.46112104492028,169.41825968327333,79.09353884847144,-8.085939241486138,0.0,liver_hepatocytes,2
225,248.83853478908588,221.88499366033608,-230.91875826882577,-5.614250139001662,0.0,liver_hepatocytes,2
226,381.1547508632551,284.5925714992261,-96.0816461909343,-56.70162348505576,0.0,liver_hepatocytes,2
227,509.79225076597567,146.9552660548829,-247.47034308728504,10.526197945343815,0.0,liver_hepatocytes,2
228,424.6308669231291,65.79881241627695,27.06108093612764,-12.352925321114157,0.0,liver_hepatocytes,2
229,-755.9503416436625,754.0523925584773,12.059819642799638,134.54697715750925,0.0,liver_hepatocytes,2
230,256.2846911503105,228.68677098274085,-232.78275647938057,21.30287608334907,0.0,liver_hepatocytes,2
231,453.8562482841205,130.22581562778802,-7.789556845116522,27.18680024282021,0.0,liver_hepatocytes,2
232,445.5551046080934,147.34327583050606,-210.7040387395474,39.97906656623795,0.0,liver_hepatocytes,2
233,352.77159117698704,127.32180760872392,-2.3891675237691743,-14.10018010458662,0.0,liver_hepatocytes,2
234,264.8562208496322,101.3369571996692,-23.431661420626423,18.753288027314014,0.0,liver_hepatocytes,2
235,443.66346874783886,182.98848549400836,38.30033167315639,-5.363980703125634,0.0,liver_hepatocytes,2
236,462.72224462431,29.2844576295183,-191.49072332013503,24.35340727039374,0.0,liver_hepatocytes,2
237,353.6486211999394,218.2988083947494,-133.63850133830485,-32.38193892175935,0.0,liver_hepatocytes,2
238,434.991314602373,297.6297614592475,-221.23609288096216,4.753606044461563,0.0,liver_hepatocytes,2
239,191.0953642319784,-10.292568286892106,56.5624116169106,-51.207535976751466,0.0,liver_hepatocytes,2
240,291.6005005071347,106.93471967653936,-210.5034128096677,52.248353273991626,0.0,liver_hepatocytes,2
241,146.15067220903256,184.57822503581804,-239.81545263420065,32.282371518316104,0.0,liver_hepatocytes,2
242,181.6538641582565,142.42363398899622,-62.36970942617802,-24.57853156482122,0.0,liver_hepatocytes,2
243,405.47571715173945,201.80072817026257,77.08840296278453,-0.2381928584803674,0.0,liver_hepatocytes,2
244,388.0304132885373,178.41390450213692,-200.139389132748,43.21990139788089,0.0,liver_hepatocytes,2
245,508.0305257629004,209.2609599902513,-266.6675372986056,30.559512622696214,0.0,liver_hepatocytes,2
246,282.43182465794536,207.41345314128452,-79.89484852649036,12.153587848017049,0.0,liver_hepatocytes,2
247,248.3993388036421,309.9681075043196,-225.7195418718489,-28.05424742791819,0.0,liver_hepatocytes,2
248,443.34736098741234,59.63815685870716,-14.03730396092692,21.57319797135764,0.0,liver_hepatocytes,2
249,430.7701399508026,119.08668403148155,-204.373401135038,22.57428580981508,0.0,liver_hepatocytes,2
250,293.85998096024474,133.59538654596776,-101.1780974526572,-41.713098938382885,0.0,liver_hepatocytes,2
251,179.2133788224874,180.48027968620028,140.9739162725113,-12.978001220956692,0.0,liver_hepatocytes,2
252,244.52672378051335,191.1780027647581,-159.3179632554068,30.279987762773487,0.0,liver_hepatocytes,2
253,346.09110352764213,418.1836381385278,-122.8049517103418,-9.575545999563856,0.0,liver_hepatocytes,2
254,303.88172892940514,174.87212190775517,-231.02674307166404,31.950225594540512,0.0,liver_hepatocytes,2
255,193.26779758364475,97.21198797731005,-72.74178504718961,-20.670689708047465,0.0,liver_hepatocytes,2
256,501.7131097271522,381.11180271603087,-140.299550108157,-2.631438454098173,0.0,liver_hepatocytes,2
257,488.6605994446404,253.6079209261236,41.86586117208333,58.96067124855556,0.0,liver_hepatocytes,2
258,310.165139561518,209.66835797267672,-251.11970358177973,-14.776835185438287,0.0,liver_hepatocytes,2
259,276.9477138633963,364.44135788890526,-147.9329034731287,-20.50820665344704,0.0,liver_hepatocytes,2
260,403.6797610127397,281.4583241300025,-246.7650435891038,-22.04924146343432,0.0,liver_hepatocytes,2
261,226.8262302810818,204.15205210716937,-76.66852243378031,15.511834421689096,0.0,liver_hepatocytes,2
262,235.2235503699981,-5.0611342974184765,15.73661304300731,35.6313687241562,0.0,liver_hepatocytes,2
263,101.1970188833539,104.54461455871578,-19.24770043452077,4.768909778587215,0.0,liver_hepatocytes,2
264,166.38856542198258,426.2798586529132,-58.01915165986691,12.745574086403836,0.0,liver_hepatocytes,2
265,367.78494352933535,230.79226485700215,-320.04725020370125,20.18681561426568,0.0,liver_hepatocytes,2
266,178.02627443838446,378.28635335797645,-171.6019221012875,23.994403649777265,0.0,liver_hepatocytes,2
267,397.958843952114,241.37071069923715,8.576982739992673,0.9253066851189118,0.0,liver_hepatocytes,2
268,353.1739315658184,152.9023184040169,-46.58421755775987,-27.05495490605781,0.0,liver_hepatocytes,2
269,438.7034465334598,206.3202112908344,-182.89360861970323,15.617495793661142,0.0,liver_hepatocytes,2
270,331.1814839298944,348.0772561587649,-76.28798769630288,55.08209603440497,0.0,liver_hepatocytes,2
271,373.35896876794345,334.67729720565734,-180.54480011169036,19.087471285639367,0.0,liver_hepatocytes,2
