label,file_n,sample_n,file_name,HMR_1465,HMR_3179,HMR_4546,HMR_6021,HMR_8436
liver_hepatocytes,0,4461,liver_hepatocytes_5000(3),24.648709356734173,278.5377721214428,0.0,14.534118298376145,404.947467419553
liver_hepatocytes,0,3325,liver_hepatocytes_5000(3),-13.530422536897625,-40.12525824021341,0.0,145.69579521398327,223.6095785313975
liver_hepatocytes,0,2035,liver_hepatocytes_5000(3),31.309984899784908,255.3761083638194,0.0,-234.3698895780209,274.72085272744613
liver_hepatocytes,0,4535,liver_hepatocytes_5000(3),-28.94297900341136,252.7352982402242,0.0,-198.22081276694425,-6.911221353425844
liver_hepatocytes,0,3478,liver_hepatocytes_5000(3),-43.41540563813447,114.09688198348012,0.0,-106.19352463891607,376.4135482371308
liver_hepatocytes,0,2488,liver_hepatocytes_5000(3),8.478457903168547,181.31181803736757,0.0,-366.62839045962914,122.56884163945676
liver_hepatocytes,0,196,liver_hepatocytes_5000(3),-1.416225906591464,225.8168426157715,0.0,-26.353181064896265,258.4970061770672
liver_hepatocytes,0,4027,liver_hepatocytes_5000(3),32.07317041802615,50.31280335477928,0.0,-11.507820104008315,99.85720383748584
liver_hepatocytes,0,4997,liver_hepatocytes_5000(3),-35.8708848724025,-6.2060669474851125,0.0,-267.0761360012209,162.10846051724732
liver_hepatocytes,0,3036,liver_hepatocytes_5000(3),51.108768351418576,118.70898604113673,0.0,-169.00831898810793,31.92346755417651
liver_hepatocytes,0,1359,liver_hepatocytes_5000(3),0.4829278127328678,278.2356826142414,0.0,-167.47325976422266,-53.6835077078679
liver_hepatocytes,0,1031,liver_hepatocytes_5000(3),-28.188653934031187,100.4917556608059,0.0,-239.67979205073945,263.38404159149906
liver_hepatocytes,0,1969,liver_hepatocytes_5000(3),13.285770796561152,9.017965534793774,0.0,288.71733242094604,384.0489716413439
liver_hepatocytes,0,4521,liver_hepatocytes_5000(3),-3.166383065462398,173.7413277821911,0.0,-44.98226433530317,-19.01734270191156
liver_hepatocytes,0,1556,liver_hepatocytes_5000(3),98.09234559685916,255.5310994440498,0.0,-97.71340992527269,550.6202654904903
liver_hepatocytes,0,1679,liver_hepatocytes_5000(3),-4.613001603160086,396.8284807663066,0.0,-223.35991397988155,57.64884397847345
liver_hepatocytes,0,188,liver_hepatocytes_5000(3),-10.232904256821996,243.0120482424055,0.0,63.46320449257422,71.050854952978
liver_hepatocytes,0,1010,liver_hepatocytes_5000(3),-11.62002579272844,-163.64829776099984,0.0,-169.2881396614421,455.2540672291865
liver_hepatocytes,0,4481,liver_hepatocytes_5000(3),21.29714202300419,32.79694568472107,0.0,-69.95339412614649,379.9684150776384
liver_hepatocytes,0,49,liver_hepatocytes_5000(3),27.783634339761285,75.62967668009662,0.0,-45.892549371428345,449.9242467862168
liver_hepatocytes,0,2717,liver_hepatocytes_5000(3),12.639300037738336,93.92903469168208,0.0,-18.588184623800657,526.0649530923538
liver_hepatocytes,0,1553,liver_hepatocytes_5000(3),98.54108901329838,282.5437612282616,0.0,-118.44010712227214,439.32520114689794
liver_hepatocytes,0,1893,liver_hepatocytes_5000(3),-5.864017765929759,237.24286855164024,0.0,181.25913181731727,-19.62658280131853
liver_hepatocytes,0,2084,liver_hepatocytes_5000(3),23.09894359816667,113.3257229087015,0.0,-50.12593601274642,314.30943451846866
liver_hepatocytes,0,4469,liver_hepatocytes_5000(3),46.8498786890887,107.6591042877216,0.0,-42.36794480738439,264.2465182785543
liver_hepatocytes,0,1545,liver_hepatocytes_5000(3),104.75754350588142,294.6927717260535,0.0,-48.59222080509983,438.5133451072112
liver_hepatocytes,0,3799,liver_hepatocytes_5000(3),6.8138877678402565,282.63732643791013,0.0,-179.24119340618807,145.89197682595375
liver_hepatocytes,0,521,liver_hepatocytes_5000(3),25.11104669605069,92.4371621243782,0.0,-330.33947867719576,292.66328965742434
liver_hepatocytes,0,806,liver_hepatocytes_5000(3),-2.76880484611344,139.9533778123292,0.0,353.381101212885,386.9495987167367
liver_hepatocytes,0,1066,liver_hepatocytes_5000(3),-22.47764435101873,248.29902732309145,0.0,-14.459319669157594,184.76333737517157
liver_hepatocytes,0,4048,liver_hepatocytes_5000(3),47.315315495953,276.8069783599558,0.0,-10.178272721918574,264.97585459188804
liver_hepatocytes,0,4832,liver_hepatocytes_5000(3),-26.29301767159818,217.60374863019655,0.0,-185.71422601729785,214.74845483288468
liver_hepatocytes,0,3721,liver_hepatocytes_5000(3),59.05713113208585,116.49481234565214,0.0,-85.23267257157136,261.3980437036709
liver_hepatocytes,0,3192,liver_hepatocytes_5000(3),16.158566526803774,369.35498636389184,0.0,-44.75453381088795,356.21909879442893
liver_hepatocytes,0,4841,liver_hepatocytes_5000(3),-26.950403497377813,142.36280137957766,0.0,-121.09880912349831,244.01302252510456
liver_hepatocytes,0,1803,liver_hepatocytes_5000(3),-1.1863691152299012,247.0593891602857,0.0,8.321595822340043,419.0372112544818
liver_hepatocytes,0,2636,liver_hepatocytes_5000(3),-8.107783337113084,46.51943693434183,0.0,40.07169852829293,112.5021999688247
liver_hepatocytes,0,3166,liver_hepatocytes_5000(3),57.94271233322843,414.4885947076896,0.0,-186.7287525019204,124.20183612229948
liver_hepatocytes,0,4721,liver_hepatocytes_5000(3),36.56896145632171,369.2463519914549,0.0,21.824006797568074,122.61348825600834
liver_hepatocytes,0,3196,liver_hepatocytes_5000(3),17.64918242141436,416.4148932965248,0.0,49.7195202854744,356.80762998209
liver_hepatocytes,0,2418,liver_hepatocytes_5000(3),-15.34835102096604,171.35202718588923,0.0,-251.63900734271067,405.6127942325179
liver_hepatocytes,0,2224,liver_hepatocytes_5000(3),-77.81549579124065,101.25991203600944,0.0,182.5121490359358,428.11952524469945
liver_hepatocytes,0,1849,liver_hepatocytes_5000(3),3.06583283363711,132.62816316630892,0.0,-85.36311210744708,113.59797059452508
liver_hepatocytes,0,3786,liver_hepatocytes_5000(3),9.703859070182672,58.66656143604365,0.0,-110.07321389479614,12.371960332826518
liver_hepatocytes,0,4421,liver_hepatocytes_5000(3),-0.2359597125318515,-9.352702518416322,0.0,-225.30358848925945,361.0545785261668
liver_hepatocytes,0,354,liver_hepatocytes_5000(3),29.58376628702222,248.05419841406817,0.0,38.950373003686366,267.0295109341285
liver_hepatocytes,0,1443,liver_hepatocytes_5000(3),-41.36212490250489,169.03629515317158,0.0,89.13511999923941,135.47679323499756
liver_hepatocytes,0,2909,liver_hepatocytes_5000(3),36.91784120957866,276.5298750059301,0.0,-162.11093016703802,394.4882733001408
liver_hepatocytes,0,4909,liver_hepatocytes_5000(3),-25.95738736712147,200.3647405220693,0.0,-140.1114727781532,261.30465392301903
liver_hepatocytes,0,835,liver_hepatocytes_5000(3),56.26014551943451,141.9523411923225,0.0,-148.07119899955657,312.5485974422276
liver_hepatocytes,0,19,liver_hepatocytes_5000(3),38.10795514924204,122.9775072230368,0.0,-60.645249634935965,242.0195444407801
liver_hepatocytes,0,1436,liver_hepatocytes_5000(3),4.14866528517986,69.33018639051139,0.0,33.404858113442685,293.8633966182785
liver_hepatocytes,0,2061,liver_hepatocytes_5000(3),29.02191700719053,148.35605467148457,0.0,-140.75293831306948,308.7354764640367
liver_hepatocytes,0,3763,liver_hepatocytes_5000(3),6.981831623268313,63.11491910417297,0.0,-180.16185968630424,133.23278283876317
liver_hepatocytes,0,2347,liver_hepatocytes_5000(3),2.763642479082538,94.13267169405256,0.0,37.76172344307332,303.9893975702002
liver_hepatocytes,0,1115,liver_hepatocytes_5000(3),12.635991672911686,439.47066711916113,0.0,-137.77385965003845,302.8312685935876
liver_hepatocytes,0,603,liver_hepatocytes_5000(3),-37.65378538823771,243.0539521273257,0.0,-0.7013424831190491,341.9618103219523
liver_hepatocytes,0,743,liver_hepatocytes_5000(3),44.69646170657533,122.68817521613416,0.0,62.54704809505182,227.7667228881742
liver_hepatocytes,0,1742,liver_hepatocytes_5000(3),29.08843240321056,327.1399014526684,0.0,-257.3046861391533,219.43018143466156
liver_hepatocytes,0,582,liver_hepatocytes_5000(3),-30.80818039230424,70.67880810844241,0.0,65.32193975084814,429.8549515175888
liver_hepatocytes,0,1786,liver_hepatocytes_5000(3),-32.951859102777185,97.11981263198204,0.0,-149.14595024409164,326.7678808744546
liver_hepatocytes,0,2692,liver_hepatocytes_5000(3),-26.510294751825768,254.50694602131432,0.0,-136.40617343445717,358.0848896971464
liver_hepatocytes,0,4072,liver_hepatocytes_5000(3),63.18246095689241,55.51404794752632,0.0,-112.38541799113352,480.10526643071887
liver_hepatocytes,0,2239,liver_hepatocytes_5000(3),-26.35823189237476,97.38602950741604,0.0,209.78531730559365,383.4410279415821
liver_hepatocytes,0,1509,liver_hepatocytes_5000(3),17.310376767637145,394.5109580007948,0.0,-30.112735299323504,137.5217540194517
liver_hepatocytes,0,4011,liver_hepatocytes_5000(3),2.32903573865876,139.6466527958665,0.0,-38.63811640849019,156.04276850413282
liver_hepatocytes,0,4543,liver_hepatocytes_5000(3),10.74234755899134,255.2494726964195,0.0,-20.88999847672005,273.6408282582654
liver_hepatocytes,0,523,liver_hepatocytes_5000(3),23.83144066326064,47.37068282076598,0.0,-272.30372899081465,338.86864178234777
liver_hepatocytes,0,3573,liver_hepatocytes_5000(3),10.590365646183749,170.5504504747207,0.0,99.3625013513996,322.9667291610714
liver_hepatocytes,0,1343,liver_hepatocytes_5000(3),30.888547854290564,120.6306352557102,0.0,-229.2685299044165,130.41510030571254
liver_hepatocytes,0,1597,liver_hepatocytes_5000(3),50.83481084174653,-49.206856229466624,0.0,-155.02863578869074,293.704764468758
liver_hepatocytes,0,2146,liver_hepatocytes_5000(3),20.03648823053618,14.59490175994003,0.0,42.39967734540989,224.51648907139224
liver_hepatocytes,0,3341,liver_hepatocytes_5000(3),-34.02819832731284,-26.683611795717184,0.0,147.82831562159367,196.02030379501232
liver_hepatocytes,0,1364,liver_hepatocytes_5000(3),6.845767555001075,204.79121663546624,0.0,13.047437115285334,124.15791132143528
liver_hepatocytes,0,3877,liver_hepatocytes_5000(3),31.00093176586386,118.80626613747364,0.0,-49.05161450206862,432.21965721834
liver_hepatocytes,0,2697,liver_hepatocytes_5000(3),-20.111232293148625,181.6989134439793,0.0,-144.27329893375895,387.6086171418752
liver_hepatocytes,0,1843,liver_hepatocytes_5000(3),-0.2205754912679154,131.80234694733622,0.0,-84.65770353888792,105.03000767530096
liver_hepatocytes,0,3898,liver_hepatocytes_5000(3),-34.65712176833412,189.25986905137927,0.0,-160.14325869549498,273.0282256240769
liver_hepatocytes,0,4901,liver_hepatocytes_5000(3),9.397711842714273,160.35588342221385,0.0,-160.95405913307889,289.16423425371727
liver_hepatocytes,0,1909,liver_hepatocytes_5000(3),-5.272607597501548,112.91039936284147,0.0,-10.641952417282596,-16.942264704266506
liver_hepatocytes,0,4614,liver_hepatocytes_5000(3),-21.17781738389789,83.61437564639755,0.0,-148.7176971129131,268.01023142322106
liver_hepatocytes,0,2766,liver_hepatocytes_5000(3),40.95614884081656,253.76530826103723,0.0,-298.66168392649547,269.5446233273675
liver_hepatocytes,0,1358,liver_hepatocytes_5000(3),-33.830735493377375,157.81892905625753,0.0,-116.92082540476002,-64.4042211433165
liver_hepatocytes,0,1121,liver_hepatocytes_5000(3),11.698385144578817,334.77942424868763,0.0,-147.48728911294,188.7544582784965
liver_hepatocytes,0,3250,liver_hepatocytes_5000(3),-13.712069664787537,260.51963886503125,0.0,-167.63159106307,412.3322490081853
liver_hepatocytes,0,413,liver_hepatocytes_5000(3),36.83935233558053,308.48184096457646,0.0,145.37612619397964,97.41648785724924
liver_hepatocytes,0,4437,liver_hepatocytes_5000(3),15.301871087241928,-46.491124687420125,0.0,-147.22622971897474,355.05077122756967
liver_hepatocytes,0,2073,liver_hepatocytes_5000(3),38.62108301499032,59.25689614255539,0.0,-96.13773586128949,316.03744237761816
liver_hepatocytes,0,2160,liver_hepatocytes_5000(3),-17.67364308346901,248.78368404145,0.0,-5.991431528280828,232.66167378943413
liver_hepatocytes,0,1292,liver_hepatocytes_5000(3),10.366822191542,39.85432053413452,0.0,-112.17579679322694,392.2875333396376
liver_hepatocytes,0,4296,liver_hepatocytes_5000(3),3.401005885456712,293.081612192932,0.0,-134.0290193434622,333.16033818
liver_hepatocytes,0,1565,liver_hepatocytes_5000(3),79.20070151852985,364.0605369769616,0.0,-201.2753957534548,470.6744789417449
liver_hepatocytes,0,4828,liver_hepatocytes_5000(3),-45.25976179724233,127.56267574957307,0.0,-188.74890213080005,146.63520768260852
liver_hepatocytes,0,4000,liver_hepatocytes_5000(3),30.85476435325267,203.736222451651,0.0,-88.07680418462616,112.49351801414002
liver_hepatocytes,0,388,liver_hepatocytes_5000(3),4.229411828009937,350.21387419263084,0.0,34.97812361076035,263.676037888352
liver_hepatocytes,0,4905,liver_hepatocytes_5000(3),20.26649212214156,243.0450184863134,0.0,-186.45240339806165,219.8997496070168
liver_hepatocytes,0,4445,liver_hepatocytes_5000(3),44.67946457112501,59.728336340438375,0.0,-138.62940255631193,452.0703478850074
liver_hepatocytes,0,2277,liver_hepatocytes_5000(3),-19.243499392021263,203.82321207257152,0.0,209.307606167942,250.682237540452
liver_hepatocytes,0,67,liver_hepatocytes_5000(3),41.9994219210099,-102.18325697809868,0.0,-89.84552011199065,204.61782866965228
liver_hepatocytes,0,3437,liver_hepatocytes_5000(3),11.711646658323517,305.36461462137646,0.0,-134.12300233469202,326.64771005559777
liver_hepatocytes,0,4101,liver_hepatocytes_5000(3),25.23819972735157,290.7725495941638,0.0,-81.51971299262729,331.1237566577469
liver_hepatocytes,0,1202,liver_hepatocytes_5000(3),29.98696981023052,14.706146671797145,0.0,-180.1178066447696,278.66543442631803
liver_hepatocytes,0,584,liver_hepatocytes_5000(3),-21.088326890598424,208.2641251659028,0.0,3.576823019689016,428.63851420316655
liver_hepatocytes,0,4363,liver_hepatocytes_5000(3),-11.773931011322633,196.4181864861409,0.0,-425.7066726008369,228.32767943028628
liver_hepatocytes,0,2015,liver_hepatocytes_5000(3),56.37046681212742,425.349862224658,0.0,-278.5043744667455,352.67479450670913
liver_hepatocytes,0,4111,liver_hepatocytes_5000(3),24.381875453535784,198.24404040557403,0.0,110.89375597238174,246.4880022447863
liver_hepatocytes,0,3526,liver_hepatocytes_5000(3),-19.08465512903277,205.9968055893353,0.0,191.83122455823727,173.0772311755844
liver_hepatocytes,0,4620,liver_hepatocytes_5000(3),12.811519893287368,284.6753193305421,0.0,-250.7894059927532,394.922589925148
liver_hepatocytes,0,4102,liver_hepatocytes_5000(3),7.460742963575626,357.18284306079846,0.0,-104.60057267270464,306.8156872376405
liver_hepatocytes,0,4149,liver_hepatocytes_5000(3),23.5926585022013,267.61769333880545,0.0,-33.9248474979625,413.1674619806992
liver_hepatocytes,0,2641,liver_hepatocytes_5000(3),-16.58113956429405,188.10641483689108,0.0,-154.63403968233592,135.97182096423933
liver_hepatocytes,0,2367,liver_hepatocytes_5000(3),-17.535715949100073,365.8515274841044,0.0,-233.471292046716,361.8654691688816
liver_hepatocytes,0,4969,liver_hepatocytes_5000(3),-2.087508374344885,122.71400135381202,0.0,-182.74862749913132,147.03793625585888
liver_hepatocytes,0,4948,liver_hepatocytes_5000(3),-10.331511295480404,31.02969623318745,0.0,-2.9309054813381863,320.5672508717302
liver_hepatocytes,0,2238,liver_hepatocytes_5000(3),-34.27648339064514,51.16206719302002,0.0,143.66132489788197,475.98266026426967
liver_hepatocytes,0,5018,liver_hepatocytes_5000(3),-24.75037976258652,-96.64838945965118,0.0,-248.1025822271192,190.3831419412832
liver_hepatocytes,0,481,liver_hepatocytes_5000(3),-50.536488673474125,89.6600488636533,0.0,118.55696726954277,235.7560801822323
liver_hepatocytes,0,3815,liver_hepatocytes_5000(3),1.783797593657141,84.0088864791754,0.0,-417.49896944251896,253.04014152351283
liver_hepatocytes,0,2841,liver_hepatocytes_5000(3),-9.070807673373714,185.1116233648433,0.0,53.38339538761471,244.55290597073036
liver_hepatocytes,0,3360,liver_hepatocytes_5000(3),-31.687981635896648,32.90154723433926,0.0,-53.63781175739007,114.09560073457632
liver_hepatocytes,0,3906,liver_hepatocytes_5000(3),-47.08776183583163,290.4262328938356,0.0,-200.9593532866853,254.6286908018764
liver_hepatocytes,0,2735,liver_hepatocytes_5000(3),30.26673075588433,-41.49378729803152,0.0,-71.8836540003467,504.08415192717393
liver_hepatocytes,0,456,liver_hepatocytes_5000(3),-19.838546208600327,184.7607474386307,0.0,69.27539519646592,339.21231694494804
liver_hepatocytes,0,348,liver_hepatocytes_5000(3),-19.27793798434346,138.5767495614014,0.0,-219.49540247824768,332.53095857878145
liver_hepatocytes,0,551,liver_hepatocytes_5000(3),-31.481538580906204,59.32719130524709,0.0,-90.10286023965676,367.00204769466177
liver_hepatocytes,0,2113,liver_hepatocytes_5000(3),51.99162269367045,256.74169969323816,0.0,-349.5742005631211,440.32717149901134
liver_hepatocytes,0,321,liver_hepatocytes_5000(3),14.76566475068772,205.04359163317,0.0,-179.42975785419992,560.0899196349877
liver_hepatocytes,0,3400,liver_hepatocytes_5000(3),-82.12713347534321,133.2376871408128,0.0,-143.6161067708371,289.6077778601672
liver_hepatocytes,0,378,liver_hepatocytes_5000(3),17.879903685099997,255.2421914375649,0.0,125.25794290600945,126.29456331689944
liver_hepatocytes,0,4634,liver_hepatocytes_5000(3),-25.45918206273442,321.5982257971441,0.0,-220.40154644623416,240.1757274220988
liver_hepatocytes,0,1301,liver_hepatocytes_5000(3),29.113509798738008,124.54982861541392,0.0,-30.29235106420145,91.96350405782955
liver_hepatocytes,0,2257,liver_hepatocytes_5000(3),-25.628131381768757,-31.040381608540685,0.0,200.53889887915528,311.3586750277721
liver_hepatocytes,0,4056,liver_hepatocytes_5000(3),-42.35344591737771,199.14450203938503,0.0,-209.9051219322976,331.8219798216198
liver_hepatocytes,0,1107,liver_hepatocytes_5000(3),11.41406222575678,347.0039784323393,0.0,9.38539605223093,415.6519192820059
liver_hepatocytes,0,3058,liver_hepatocytes_5000(3),16.61047459152639,292.8042561692064,0.0,-370.4799364206111,85.1093557117118
liver_hepatocytes,0,3916,liver_hepatocytes_5000(3),-40.275854424186896,-44.53236307774225,0.0,-255.6827553743036,239.66221201280848
liver_hepatocytes,0,3393,liver_hepatocytes_5000(3),-77.3074094536642,194.7061770569904,0.0,-178.64001359329583,155.29283451151468
