epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,main_folder,losses_file,run
10,1489.640855,1433.99596,55.644903250000006,3063.715595,3030.0411950000002,33.6743934,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
11,1329.37616,1271.71992,57.65622925,3054.032575,3020.0759900000003,33.95657455,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
12,1200.685335,1142.5755,58.109838749999994,3039.875655,3005.70746,34.16820165,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
13,1094.1403500000001,1036.1501094999999,57.9902426,3018.555235,2984.45929,34.09592025,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
14,1003.4024025000001,945.8399944999999,57.562397,2999.632185,2965.72608,33.90611675,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
15,925.4047340000001,868.0264985,57.37823185,2982.809055,2949.100025,33.7089953,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
16,878.473158,821.7772855,56.695875799999996,2974.21565,2940.67932,33.5363454,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
17,820.9163490000001,763.8477595,57.06859085,2958.4438099999998,2924.723645,33.7201593,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
18,776.8442699999999,720.6766305,56.16763285,2945.4463650000002,2912.02919,33.417164150000005,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
19,717.399484,662.113314,55.2861624,2926.403515,2893.2414550000003,33.162080700000004,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
20,681.253189,626.989221,54.26396365000001,2916.429095,2883.61971,32.809380600000004,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
21,647.314768,594.1250095,53.18975755,2906.999465,2874.46688,32.53261655,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
22,630.105961,577.610976,52.494970650000006,2902.57579,2870.12219,32.4536027,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
23,604.618479,552.740151,51.87833525,2893.53794,2861.3764149999997,32.161533750000004,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
24,574.5411875,523.557741,50.98344595,2881.38069,2849.39369,31.986986350000002,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
25,551.010476,500.9147395,50.095736599999995,2875.3807349999997,2843.7331999999997,31.64752305,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
26,537.110407,487.86331099999995,49.24709335,2871.0447649999996,2839.6714,31.373382900000003,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
27,521.147776,472.4406395,48.707136750000004,2867.31855,2836.0901750000003,31.228385049999996,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
28,502.85155,454.7744955,48.0770574,2857.376515,2826.482365,30.894140099999998,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
29,486.84841900000004,439.3399615,47.508451550000004,2852.85124,2822.01966,30.831604249999998,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
30,473.88372849999996,427.0002835,46.883443299999996,2848.902645,2818.28063,30.6220483,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
31,467.759378,421.22576250000003,46.5336188,2846.24186,2815.870525,30.37136165,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/0,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/0/losses.csv,0
0,3747.94264,3697.0814375,50.861193225,4104.132,3937.00772,167.124248075,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
1,3153.892635,3127.0734325000003,26.819183950000003,3351.028205,3326.3520550000003,24.6761503,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
2,2976.6297725,2951.5681099999997,25.06166035,3212.7045399999997,3189.1080975,23.5964495,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
3,2791.1206575,2764.0954775,27.025164124999996,3092.10945,3067.2703975,24.839022325,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
4,2579.3281725,2548.9937600000003,30.334429725,2976.543555,2949.82453,26.719001650000003,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
5,2361.5935525,2327.7356050000003,33.857942075,2882.8646949999998,2853.595595,29.269128375,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
6,2135.322355,2096.4312625,38.891096,2799.9917450000003,2767.8979175,32.093820775,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
7,1888.1157175,1842.0360375,46.079693575,2757.43357,2721.879325,35.554241250000004,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
8,1637.9287525,1584.4392599999999,53.489498600000005,2748.25934,2710.035065,38.2242772,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
9,1431.111975,1372.6824575,58.429517675,2760.7680025,2721.2761725,39.491859875,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
10,1265.42531,1205.2355975,60.189702075,2756.916535,2717.548215,39.368307125,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
11,1123.1502675,1062.81613475,60.33413635000001,2740.99273,2702.2785675,38.714169525,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
12,1015.25311975,955.5588439999999,59.69427065,2719.0658974999997,2680.8793825000002,38.186506525,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
13,930.52839325,871.6037585,58.9246339,2708.158455,2670.4197325,37.73871575,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
14,861.5102870000001,803.63693975,57.87334885,2692.0550675,2654.78367,37.271386,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
15,793.359443,736.541881,56.817567,2671.14253,2634.41954,36.722994225,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
16,743.0266635,687.4215517499999,55.60511857499999,2658.648455,2622.4520625,36.196416799999994,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
17,694.754332,639.954825,54.79950775,2639.2230725,2603.380405,35.842677875,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
18,661.0968055000001,607.6583410000001,53.438454175000004,2627.953865,2592.827705,35.126172325,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
19,626.39146175,573.8967225,52.494739925,2618.47569,2583.68048,34.79520925,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
20,607.8308955,556.15941,51.671485274999995,2620.8586725,2586.08412,34.774580900000004,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
21,571.9313795,521.0609862499999,50.870390875,2601.0810174999997,2566.7566374999997,34.324385325,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
22,539.1754127500001,489.3516065,49.823805425,2587.9144275,2554.1978875,33.716517950000004,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/500/1,./data/samples/single_cells/agren_liver_hepatocytes/500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_500/runs/1/losses.csv,1
