epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,main_folder,losses_file,run
21,398.383274,353.8694785,44.5137969,2217.2634774999997,2185.2071525,32.056309625,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
22,383.73132775,340.04474749999997,43.68658,2213.09052,2181.323695,31.766834999999997,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
23,365.99189575,322.93352500000003,43.0583681,2203.7954425,2172.3299325,31.465503524999995,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
24,374.94195924999997,332.545948,42.396007925,2205.7166475000004,2174.67458,31.042068649999997,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
25,360.60126525,318.41572475,42.185539625000004,2195.050095,2164.0195775,31.0305327,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
26,335.48897900000003,293.93473925,41.554240825,2178.8825675,2148.0969274999998,30.7856418,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
27,323.17298675,282.4109155,40.762067275,2175.65424,2145.23168,30.422564625,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
28,310.27559425,269.984931,40.290664575,2169.3372175,2139.0399975,30.297206875,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
29,312.21746825,272.29411225,39.92335475,2169.151675,2138.99481,30.1568531,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
30,301.25574025000003,261.82957799999997,39.426164299999996,2161.5777675,2131.6775375,29.900226850000003,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
31,286.60123825,247.55982899999998,39.04140825,2150.71514,2120.9240025,29.791148575,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/1,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/1/losses.csv,1
0,3261.8964118644067,3219.589159322034,42.3072283220339,3316.945147457627,3276.2751322033896,40.670015813559324,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
1,2575.659362711864,2544.094493220339,31.564852796610168,2774.6984254237286,2744.925574576271,29.772840745762714,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
2,2204.812820338983,2172.966079661017,31.84672593220339,2554.5908677966104,2525.657137288136,28.93372708474576,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
3,1903.4560372881356,1867.817820338983,35.63820949152542,2385.2592881355936,2354.15463220339,31.10467988135593,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
4,1656.1764830508475,1617.2803898305085,38.89609298305085,2256.1175796610173,2223.1636966101696,32.953865627118645,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
5,1452.233893220339,1409.7928033898304,42.441091254237286,2185.0281220338984,2149.816472881356,35.21168481355932,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
6,1249.5302186440679,1202.6670067796608,46.86321088135593,2148.5546220338983,2111.17346779661,37.38115149152543,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
7,1082.0873469491526,1031.8448433898304,50.242501355932205,2150.985050847458,2112.4157050847457,38.56934533898305,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
8,928.8589262711864,876.3682708474576,52.49065425423729,2137.8130101694915,2098.7230372881354,39.089952898305086,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
9,805.7883254237288,752.5681961016949,53.220127305084745,2124.6207,2085.732594915254,38.88810227118644,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
10,716.1444305084746,663.5938415254237,52.55058813559322,2111.044184745763,2072.971645762712,38.07254966101695,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
11,637.9663710169492,586.3684822033898,51.59788916949153,2093.27963220339,2055.970420338983,37.30921037288135,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
12,583.9445844067797,533.5945676271186,50.350020050847455,2081.108927118644,2044.6785508474575,36.43036350847458,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
13,537.6662159322034,488.41693525423733,49.24927806779661,2067.869045762712,2032.2506118644067,35.61842354237288,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
14,499.81197389830504,451.6288338983051,48.1831403559322,2058.340284745763,2023.3115813559323,35.02870933898305,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
15,463.5148152542373,416.4838447457627,47.030968050847456,2042.5389677966102,2008.095340677966,34.443612915254235,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
16,437.1077203389831,391.0093940677966,46.09832562711864,2034.6252576271186,2000.690754237288,33.93450938983051,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
17,412.92622762711864,367.77328559322035,45.15294223728814,2024.3938423728812,1990.9939101694915,33.399928915254236,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
18,401.75953186440677,357.2401218644068,44.51940774576271,2022.0413694915253,1988.8999305084747,33.14144525423729,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
19,376.86287203389827,333.1582193220339,43.704655593220345,2009.1507016949151,1976.4769576271185,32.67375347457627,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
20,376.0556738983051,332.86851491525425,43.18716093220339,2014.0042305084744,1981.451181355932,32.553063050847456,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
21,340.71878644067795,298.3762079661017,42.34258033898305,1992.6367220338984,1960.6451457627118,31.991585016949152,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
22,329.74671423728813,288.144283559322,41.60243177966102,1986.7048355932204,1955.1205559322034,31.58427293220339,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
23,320.2882344067797,279.32802355932205,40.960211796610174,1984.7704762711865,1953.553025423729,31.21746098305085,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
24,314.77944694915254,274.16677118644066,40.61267605084746,1982.76926779661,1951.7080372881355,31.061234847457627,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
25,295.60402288135595,255.57144999999997,40.032570457627116,1973.1829711864407,1942.4844949152543,30.698473491525423,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
26,284.9601659322034,245.4603513559322,39.499813186440676,1971.422781355932,1941.0078033898305,30.414975694915256,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
27,287.3449747457627,248.21762542372883,39.127350440677965,1975.448286440678,1945.2033644067797,30.24491681355932,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
28,284.3063208474576,245.41844084745762,38.88788315254238,1973.7274440677966,1943.577420338983,30.150031440677964,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
29,276.6347105084746,237.91395966101695,38.72075098305085,1969.5753762711863,1939.5588203389832,30.01655918644068,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
30,261.90143745762714,223.72325101694915,38.178185932203384,1961.6217084745763,1931.8642254237288,29.757482305084746,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
31,253.85561067796613,215.9771940677966,37.87841505084746,1959.6587491525424,1930.0319813559322,29.626777983050847,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/2,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/2/losses.csv,2
0,3235.778482278481,3202.680683544304,33.097801253164555,3325.6554088607595,3293.1615025316455,32.49391989873418,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
1,2461.133805063291,2431.212724050633,29.92108443037975,2728.9646303797467,2700.795681012658,28.16895324050633,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
2,2106.051005063291,2074.5895341772152,31.461468506329116,2500.119782278481,2471.4408227848103,28.67896170886076,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
3,1828.2460126582278,1793.0726151898734,35.17338578481013,2311.631787341772,2279.9712265822786,31.660569620253163,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
4,1579.4235569620253,1541.157859493671,38.265700025316455,2158.798430379747,2125.219898734177,33.578519139240505,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
5,1378.6795367088607,1337.0949341772152,41.58459943037975,2082.48667721519,2046.9299215189874,35.55673715189873,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
6,1200.2285493670886,1154.4615367088606,45.767024721518986,2063.5748164556962,2025.9977974683545,37.577029253164554,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
7,1032.4834535443038,983.5867175949368,48.896739088607596,2054.244018987342,2015.367718987342,38.8762875443038,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
8,878.8929978481013,827.8659543037975,51.02704669620253,2045.9453734177216,2006.6985506329113,39.24682008860759,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
9,768.3109382278482,716.7324072151898,51.57853293670886,2043.490401265823,2004.55485443038,38.935547848101265,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
10,667.8242624050633,616.9949689873418,50.82929392405063,2026.190769620253,1988.2492151898734,37.94155178481013,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/3,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_250/runs/3/losses.csv,3
