tsne0,tsne1,label
-40.071976,-39.76451,cerebral cortex - glial cells
-32.662865,-36.248535,cerebral cortex - glial cells
-27.483763,-43.392548,cerebral cortex - glial cells
-26.22816,-41.5227,cerebral cortex - glial cells
-29.702045,-30.874266,cerebral cortex - glial cells
-21.782482,-29.444708,cerebral cortex - glial cells
-27.82895,-29.884754,cerebral cortex - glial cells
-25.85626,-42.32391,cerebral cortex - glial cells
-24.672634,-36.403034,cerebral cortex - glial cells
-20.790813,-29.28335,cerebral cortex - glial cells
-30.327913,-39.98923,cerebral cortex - glial cells
-35.446957,-38.403458,cerebral cortex - glial cells
-36.868496,-38.30632,cerebral cortex - glial cells
-19.478086,-33.65079,cerebral cortex - glial cells
-29.430986,-44.179096,cerebral cortex - glial cells
-29.758598,-30.837778,cerebral cortex - glial cells
-38.150333,-39.523487,cerebral cortex - glial cells
-21.9463,-30.036047,cerebral cortex - glial cells
-33.4787,-34.71047,cerebral cortex - glial cells
-22.545803,-36.100056,cerebral cortex - glial cells
-40.691586,-39.833862,cerebral cortex - glial cells
-38.08305,-36.738873,cerebral cortex - glial cells
-36.646523,-39.905815,cerebral cortex - glial cells
-21.209305,-29.471413,cerebral cortex - glial cells
-33.223557,-35.23671,cerebral cortex - glial cells
-23.9986,-35.21194,cerebral cortex - glial cells
-29.075686,-43.850388,cerebral cortex - glial cells
-31.067846,-39.013607,cerebral cortex - glial cells
-27.379135,-29.869019,cerebral cortex - glial cells
-38.720394,-38.29008,cerebral cortex - glial cells
-24.470558,-37.609917,cerebral cortex - glial cells
-28.954405,-30.020725,cerebral cortex - glial cells
-37.787804,-35.248077,cerebral cortex - glial cells
-27.607365,-43.551468,cerebral cortex - glial cells
-37.810364,-39.077496,cerebral cortex - glial cells
-20.817514,-29.499388,cerebral cortex - glial cells
-31.316248,-39.11119,cerebral cortex - glial cells
-24.44697,-40.05201,cerebral cortex - glial cells
-39.1718,-39.75937,cerebral cortex - glial cells
-28.959826,-43.74091,cerebral cortex - glial cells
-24.834913,-31.865736,cerebral cortex - glial cells
-38.23409,-38.833183,cerebral cortex - glial cells
-24.760897,-35.469334,cerebral cortex - glial cells
-30.790247,-38.62991,cerebral cortex - glial cells
-24.449793,-39.729008,cerebral cortex - glial cells
-25.764107,-42.50801,cerebral cortex - glial cells
-25.028496,-31.286108,cerebral cortex - glial cells
-24.615675,-35.840576,cerebral cortex - glial cells
-37.587482,-37.039738,cerebral cortex - glial cells
-33.785072,-34.47622,cerebral cortex - glial cells
-36.58352,-39.857018,cerebral cortex - glial cells
-35.947155,-37.477226,cerebral cortex - glial cells
-29.071241,-44.08459,cerebral cortex - glial cells
-35.95038,-37.396454,cerebral cortex - glial cells
-29.474281,-31.045607,cerebral cortex - glial cells
-30.274618,-40.397236,cerebral cortex - glial cells
-19.168882,-36.516132,cerebral cortex - glial cells
-24.3566,-40.327244,cerebral cortex - glial cells
-25.932405,-42.547543,cerebral cortex - glial cells
-29.50902,-31.075798,cerebral cortex - glial cells
-36.681713,-37.848076,cerebral cortex - glial cells
-27.566406,-39.86761,cerebral cortex - glial cells
-21.404354,-36.39405,cerebral cortex - glial cells
-37.50041,-37.018757,cerebral cortex - glial cells
-22.284393,-37.19895,cerebral cortex - glial cells
-29.612978,-30.876581,cerebral cortex - glial cells
-29.364353,-43.721424,cerebral cortex - glial cells
-25.108286,-30.620348,cerebral cortex - glial cells
-24.79584,-30.661211,cerebral cortex - glial cells
-25.82912,-40.763416,cerebral cortex - glial cells
-24.708097,-35.72152,cerebral cortex - glial cells
-28.935228,-30.11791,cerebral cortex - glial cells
-19.667751,-36.622456,cerebral cortex - glial cells
-21.376781,-32.598125,cerebral cortex - glial cells
-29.41124,-44.282562,cerebral cortex - glial cells
-31.63764,-37.33447,cerebral cortex - glial cells
-21.804327,-29.477762,cerebral cortex - glial cells
-39.898945,-40.923855,cerebral cortex - glial cells
-34.49272,-33.911396,cerebral cortex - glial cells
-21.26998,-32.665977,cerebral cortex - glial cells
-35.96857,-34.53235,cerebral cortex - glial cells
-24.655628,-36.383278,cerebral cortex - glial cells
-25.145458,-30.5116,cerebral cortex - glial cells
-30.340164,-40.05127,cerebral cortex - glial cells
-36.84346,-34.71573,cerebral cortex - glial cells
-24.663101,-35.368397,cerebral cortex - glial cells
-19.661415,-33.361862,cerebral cortex - glial cells
-18.576427,-36.544403,cerebral cortex - glial cells
-23.737835,-38.769142,cerebral cortex - glial cells
-25.581524,-42.869934,cerebral cortex - glial cells
-26.01434,-42.22652,cerebral cortex - glial cells
-23.344109,-30.12043,cerebral cortex - glial cells
-25.049616,-30.637224,cerebral cortex - glial cells
-37.61084,-39.517475,cerebral cortex - glial cells
-26.129921,-41.462467,cerebral cortex - glial cells
-25.692503,-43.837635,cerebral cortex - glial cells
-31.41647,-37.604733,cerebral cortex - glial cells
-23.539276,-36.36197,cerebral cortex - glial cells
-27.5993,-39.879654,cerebral cortex - glial cells
-30.913555,-38.5001,cerebral cortex - glial cells
-38.21226,-39.511513,cerebral cortex - glial cells
-36.02533,-38.118416,cerebral cortex - glial cells
-29.232914,-30.449116,cerebral cortex - glial cells
-21.071722,-30.839481,cerebral cortex - glial cells
-25.642906,-42.75476,cerebral cortex - glial cells
-23.677542,-35.592823,cerebral cortex - glial cells
-36.00903,-34.524708,cerebral cortex - glial cells
-27.571218,-39.84287,cerebral cortex - glial cells
-25.059626,-30.738558,cerebral cortex - glial cells
-22.529907,-36.37866,cerebral cortex - glial cells
-39.66284,-40.137875,cerebral cortex - glial cells
-23.74521,-35.295372,cerebral cortex - glial cells
-20.871372,-31.398026,cerebral cortex - glial cells
-22.142637,-37.0209,cerebral cortex - glial cells
-40.263054,-39.06079,cerebral cortex - glial cells
-36.20781,-34.436996,cerebral cortex - glial cells
-24.352966,-36.093723,cerebral cortex - glial cells
-21.2056,-30.027245,cerebral cortex - glial cells
-31.091906,-38.527493,cerebral cortex - glial cells
-32.01237,-36.836975,cerebral cortex - glial cells
-27.428308,-29.883133,cerebral cortex - glial cells
-36.94499,-37.20424,cerebral cortex - glial cells
-24.079288,-35.656258,cerebral cortex - glial cells
-21.124569,-29.58058,cerebral cortex - glial cells
-25.65235,-43.715084,cerebral cortex - glial cells
-25.78072,-43.695107,cerebral cortex - glial cells
-39.54864,-39.90498,cerebral cortex - glial cells
-21.086485,-32.343433,cerebral cortex - glial cells
-35.407593,-38.4423,cerebral cortex - glial cells
-24.890057,-32.019657,cerebral cortex - glial cells
-31.188028,-38.393818,cerebral cortex - glial cells
-31.491182,-37.54092,cerebral cortex - glial cells
-35.525925,-38.345825,cerebral cortex - glial cells
-22.825848,-36.646828,cerebral cortex - glial cells
-31.261198,-37.69151,cerebral cortex - glial cells
-21.697325,-29.623781,cerebral cortex - glial cells
-21.823284,-29.82081,cerebral cortex - glial cells
-21.623852,-36.378597,cerebral cortex - glial cells
-31.098291,-37.631256,cerebral cortex - glial cells
-35.603554,-34.607708,cerebral cortex - glial cells
-31.465893,-37.593216,cerebral cortex - glial cells
-18.650652,-36.475357,cerebral cortex - glial cells
-36.56414,-39.8552,cerebral cortex - glial cells
-29.215796,-43.91448,cerebral cortex - glial cells
-21.315693,-32.592472,cerebral cortex - glial cells
-25.686136,-43.801426,cerebral cortex - glial cells
-37.77734,-38.77527,cerebral cortex - glial cells
-29.49757,-44.024506,cerebral cortex - glial cells
-37.73488,-38.748844,cerebral cortex - glial cells
-18.415781,-35.718422,cerebral cortex - glial cells
-21.275213,-32.593445,cerebral cortex - glial cells
-21.28084,-29.69104,cerebral cortex - glial cells
-39.35701,-39.849667,cerebral cortex - glial cells
-23.25198,-39.160496,cerebral cortex - glial cells
-18.431276,-35.58979,cerebral cortex - glial cells
-23.830254,-38.63749,cerebral cortex - glial cells
-40.010178,-38.693756,cerebral cortex - glial cells
-39.25786,-41.164898,cerebral cortex - glial cells
-20.64439,-30.443865,cerebral cortex - glial cells
-18.551579,-35.283653,cerebral cortex - glial cells
-27.533611,-43.476646,cerebral cortex - glial cells
-23.542263,-30.347544,cerebral cortex - glial cells
-24.61021,-37.037354,cerebral cortex - glial cells
-20.905308,-31.925032,cerebral cortex - glial cells
-24.040546,-35.05393,cerebral cortex - glial cells
-24.307453,-39.989456,cerebral cortex - glial cells
-22.861439,-35.589603,cerebral cortex - glial cells
-24.547165,-37.13663,cerebral cortex - glial cells
-23.773567,-38.824753,cerebral cortex - glial cells
-22.227726,-37.03595,cerebral cortex - glial cells
-27.179544,-40.02901,cerebral cortex - glial cells
-18.513313,-35.199715,cerebral cortex - glial cells
-21.359392,-24.778652,cerebral cortex - glial cells
-24.136135,-36.53069,cerebral cortex - glial cells
-36.23909,-39.023342,cerebral cortex - glial cells
-28.14727,-43.745106,cerebral cortex - glial cells
-22.550644,-36.39002,cerebral cortex - glial cells
-26.450802,-29.690489,cerebral cortex - glial cells
-18.549494,-35.98102,cerebral cortex - glial cells
-28.389359,-43.838566,cerebral cortex - glial cells
-25.668146,-42.816917,cerebral cortex - glial cells
-35.40528,-38.3829,cerebral cortex - glial cells
-26.792994,-43.266033,cerebral cortex - glial cells
-24.505621,-35.861115,cerebral cortex - glial cells
-29.684095,-30.915222,cerebral cortex - glial cells
-24.485304,-39.589676,cerebral cortex - glial cells
-11.663078,-43.784645,cerebral cortex - glial cells
-27.216366,-29.82864,cerebral cortex - glial cells
-21.17782,-29.901217,cerebral cortex - glial cells
-36.62277,-37.23917,cerebral cortex - glial cells
-26.329218,-41.24904,cerebral cortex - glial cells
-22.855759,-36.652065,cerebral cortex - glial cells
-24.246162,-38.871677,cerebral cortex - glial cells
-35.400906,-38.363052,cerebral cortex - glial cells
