tsne0,tsne1,label
-19.870947,-8.454572,cerebral cortex - glial cells
-19.666489,-8.053405,cerebral cortex - glial cells
-19.320448,-8.069762,cerebral cortex - glial cells
-19.254156,-7.722083,cerebral cortex - glial cells
-18.980974,-7.830816,cerebral cortex - glial cells
-19.025335,-7.5539966,cerebral cortex - glial cells
-19.497562,-7.1657276,cerebral cortex - glial cells
-18.87699,-7.751091,cerebral cortex - glial cells
-18.939856,-8.417763,cerebral cortex - glial cells
-19.064613,-8.527567,cerebral cortex - glial cells
-19.544111,-8.009464,cerebral cortex - glial cells
-19.072855,-9.499162,cerebral cortex - glial cells
-18.85571,-9.642175,cerebral cortex - glial cells
-18.43663,-10.0370865,cerebral cortex - glial cells
-18.458057,-10.050364,cerebral cortex - glial cells
-18.416607,-10.009346,cerebral cortex - glial cells
-18.5012,-10.01779,cerebral cortex - glial cells
-18.646147,-9.467771,cerebral cortex - glial cells
-18.708902,-10.034709,cerebral cortex - glial cells
-18.874344,-9.984583,cerebral cortex - glial cells
-18.437586,-9.544703,cerebral cortex - glial cells
-18.782497,-9.987071,cerebral cortex - glial cells
-18.852543,-9.873794,cerebral cortex - glial cells
-19.089674,-9.896773,cerebral cortex - glial cells
-18.980186,-9.4980545,cerebral cortex - glial cells
-19.071814,-9.753833,cerebral cortex - glial cells
-19.00128,-9.49017,cerebral cortex - glial cells
-19.206507,-8.89976,cerebral cortex - glial cells
-19.108915,-9.119884,cerebral cortex - glial cells
-19.178415,-8.732337,cerebral cortex - glial cells
-19.787788,-8.860775,cerebral cortex - glial cells
-19.824108,-9.056164,cerebral cortex - glial cells
-19.093697,-9.720891,cerebral cortex - glial cells
-18.025358,-10.023654,cerebral cortex - glial cells
-18.452356,-10.237975,cerebral cortex - glial cells
-18.387999,-9.155183,cerebral cortex - glial cells
-18.478312,-8.941803,cerebral cortex - glial cells
-18.751904,-9.115767,cerebral cortex - glial cells
-18.382143,-8.669576,cerebral cortex - glial cells
-19.774572,-7.763014,cerebral cortex - glial cells
-20.257595,-7.296213,cerebral cortex - glial cells
-20.352365,-7.324274,cerebral cortex - glial cells
-20.356264,-7.220425,cerebral cortex - glial cells
-20.374567,-7.5508947,cerebral cortex - glial cells
-20.500565,-7.6350293,cerebral cortex - glial cells
-20.361961,-7.583895,cerebral cortex - glial cells
-20.269869,-7.568191,cerebral cortex - glial cells
-20.44431,-7.0241203,cerebral cortex - glial cells
-20.443493,-7.236131,cerebral cortex - glial cells
-20.558817,-6.6546054,cerebral cortex - glial cells
-20.51762,-6.8891387,cerebral cortex - glial cells
-20.467035,-7.0906816,cerebral cortex - glial cells
-20.558983,-6.5687947,cerebral cortex - glial cells
-20.583076,-6.5273414,cerebral cortex - glial cells
-20.610653,-6.706127,cerebral cortex - glial cells
-20.482777,-6.9756613,cerebral cortex - glial cells
-20.231386,-8.982394,cerebral cortex - glial cells
-20.377235,-9.232066,cerebral cortex - glial cells
-20.246964,-9.4868,cerebral cortex - glial cells
-20.408516,-9.33579,cerebral cortex - glial cells
-20.690351,-9.942606,cerebral cortex - glial cells
-20.607101,-9.04192,cerebral cortex - glial cells
-20.560408,-9.319954,cerebral cortex - glial cells
-20.66469,-9.563312,cerebral cortex - glial cells
-20.56073,-9.253696,cerebral cortex - glial cells
-20.88796,-9.988321,cerebral cortex - glial cells
-21.04543,-10.489713,cerebral cortex - glial cells
-21.029814,-10.409945,cerebral cortex - glial cells
-20.955431,-9.758792,cerebral cortex - glial cells
-20.764595,-9.887721,cerebral cortex - glial cells
-20.81104,-10.1716175,cerebral cortex - glial cells
-20.586689,-10.192938,cerebral cortex - glial cells
-20.682972,-10.21179,cerebral cortex - glial cells
-20.632298,-9.922775,cerebral cortex - glial cells
-20.57608,-9.828853,cerebral cortex - glial cells
-20.62203,-9.809606,cerebral cortex - glial cells
-20.720661,-9.268212,cerebral cortex - glial cells
-20.73685,-9.394176,cerebral cortex - glial cells
-20.815489,-8.282187,cerebral cortex - glial cells
-20.794334,-8.128379,cerebral cortex - glial cells
-20.796923,-8.369724,cerebral cortex - glial cells
-20.836527,-8.756293,cerebral cortex - glial cells
-20.87089,-8.650387,cerebral cortex - glial cells
-20.843914,-8.817566,cerebral cortex - glial cells
-20.9723,-8.887261,cerebral cortex - glial cells
-21.089869,-9.815341,cerebral cortex - glial cells
-21.41098,-10.668036,cerebral cortex - glial cells
-21.591164,-10.868396,cerebral cortex - glial cells
-21.434084,-10.693065,cerebral cortex - glial cells
-21.683205,-10.805521,cerebral cortex - glial cells
-21.749844,-10.90518,cerebral cortex - glial cells
-22.043638,-10.4116535,cerebral cortex - glial cells
-21.227184,-9.852141,cerebral cortex - glial cells
-21.46923,-9.788478,cerebral cortex - glial cells
-21.653263,-9.223202,cerebral cortex - glial cells
-22.10249,-10.072352,cerebral cortex - glial cells
-23.023966,-10.026831,cerebral cortex - glial cells
-23.50576,-10.034122,cerebral cortex - glial cells
-23.572313,-10.074395,cerebral cortex - glial cells
-23.600441,-9.992766,cerebral cortex - glial cells
-23.56755,-10.01532,cerebral cortex - glial cells
-23.554537,-9.992951,cerebral cortex - glial cells
-23.811897,-9.73953,cerebral cortex - glial cells
-23.845364,-9.859891,cerebral cortex - glial cells
-23.973413,-9.754923,cerebral cortex - glial cells
-24.017538,-9.7733135,cerebral cortex - glial cells
-23.98998,-9.351369,cerebral cortex - glial cells
-24.062197,-9.348314,cerebral cortex - glial cells
-23.92234,-8.939042,cerebral cortex - glial cells
-23.942766,-8.86013,cerebral cortex - glial cells
-23.991936,-8.244431,cerebral cortex - glial cells
-24.048992,-8.4022045,cerebral cortex - glial cells
-23.983303,-8.299882,cerebral cortex - glial cells
-24.124014,-8.088259,cerebral cortex - glial cells
-24.330652,-8.459696,cerebral cortex - glial cells
-23.197329,-8.513011,cerebral cortex - glial cells
-23.641098,-8.314034,cerebral cortex - glial cells
-23.68349,-8.316085,cerebral cortex - glial cells
-23.234276,-7.9385586,cerebral cortex - glial cells
-23.598858,-8.177472,cerebral cortex - glial cells
-23.509684,-8.120427,cerebral cortex - glial cells
-23.518625,-8.176293,cerebral cortex - glial cells
-23.221834,-7.7135806,cerebral cortex - glial cells
-23.18753,-7.6156387,cerebral cortex - glial cells
-23.220686,-7.265139,cerebral cortex - glial cells
-23.234417,-7.067345,cerebral cortex - glial cells
-22.888836,-6.9451256,cerebral cortex - glial cells
-23.27234,-6.966135,cerebral cortex - glial cells
-22.959295,-6.5319314,cerebral cortex - glial cells
-22.730595,-6.97764,cerebral cortex - glial cells
-22.621645,-6.7731466,cerebral cortex - glial cells
-22.489437,-6.5811677,cerebral cortex - glial cells
-22.375502,-6.3916416,cerebral cortex - glial cells
-22.361269,-5.232603,cerebral cortex - glial cells
-22.228334,-5.1045203,cerebral cortex - glial cells
-21.334442,-4.4076667,cerebral cortex - glial cells
-21.508173,-4.5283065,cerebral cortex - glial cells
-21.511345,-4.3605556,cerebral cortex - glial cells
-22.282003,-5.2441006,cerebral cortex - glial cells
-22.800377,-5.3072,cerebral cortex - glial cells
-23.011341,-5.598816,cerebral cortex - glial cells
-23.45806,-5.4213896,cerebral cortex - glial cells
-24.583965,-5.783032,cerebral cortex - glial cells
-24.577274,-5.8276234,cerebral cortex - glial cells
-24.4388,-5.7503405,cerebral cortex - glial cells
-24.558853,-5.7634783,cerebral cortex - glial cells
-24.17624,-5.526865,cerebral cortex - glial cells
-24.138174,-5.102921,cerebral cortex - glial cells
-23.963829,-4.6498203,cerebral cortex - glial cells
-23.940184,-4.8649583,cerebral cortex - glial cells
-24.013937,-4.557615,cerebral cortex - glial cells
-23.332119,-2.9977245,cerebral cortex - glial cells
-23.570799,-3.101546,cerebral cortex - glial cells
-23.11107,-2.623778,cerebral cortex - glial cells
-22.9108,-2.5366433,cerebral cortex - glial cells
-22.91384,-2.7599885,cerebral cortex - glial cells
-22.79383,-2.5788918,cerebral cortex - glial cells
-22.602655,-2.6067069,cerebral cortex - glial cells
-22.831656,-2.4675608,cerebral cortex - glial cells
-22.495895,-3.02942,cerebral cortex - glial cells
-22.317268,-3.1657016,cerebral cortex - glial cells
-22.356861,-3.8439,cerebral cortex - glial cells
-22.446115,-3.5645032,cerebral cortex - glial cells
-22.525707,-3.3737183,cerebral cortex - glial cells
-22.67389,-2.9737422,cerebral cortex - glial cells
-22.532635,-3.3095624,cerebral cortex - glial cells
-22.630095,-2.8549166,cerebral cortex - glial cells
-22.583536,-3.1616738,cerebral cortex - glial cells
-22.586475,-3.250359,cerebral cortex - glial cells
-22.586285,-3.2826817,cerebral cortex - glial cells
-22.599266,-3.7880776,cerebral cortex - glial cells
-22.357327,-3.018687,cerebral cortex - glial cells
-22.504183,-2.7163813,cerebral cortex - glial cells
-21.911339,-3.5702589,cerebral cortex - glial cells
-21.654917,-3.792396,cerebral cortex - glial cells
-22.182474,-3.1294315,cerebral cortex - glial cells
-21.915108,-3.7378526,cerebral cortex - glial cells
