label,kmeans_cluster
cerebellum - Purkinje cells,5
cerebellum - Purkinje cells,5
cerebellum - Purkinje cells,5
cerebellum - Purkinje cells,5
cerebellum - Purkinje cells,5
cerebellum - Purkinje cells,5
cerebellum - Purkinje cells,5
cerebellum - Purkinje cells,5
cerebellum - Purkinje cells,5
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,7
cerebellum - Purkinje cells,7
cerebellum - Purkinje cells,7
cerebellum - Purkinje cells,7
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
cerebellum - Purkinje cells,8
