pre,pre_std,emb,emb_std,rec,rec_std,origional,origional_std,stage
0.6901451450545091,0.07616490375298735,0.5269280898515469,0.0443893919898649,0.3246022720432828,0.026294636835050955,0.784964586519184,0.073461802709988,pre
0.5160075810054909,0.0450896117639288,0.6693933848901842,0.05783985217210779,0.29832420242132296,0.022705386639838135,0.5846038309695798,0.028146161824186115,emb
0.32287693196675005,0.029305671120723718,0.29660554398792505,0.021549062161028466,0.5512517953484821,0.06731602788510137,0.36378942068275,0.02287277044592432,rec
0.787876077514973,0.05897979037016298,0.5885216737830796,0.03111374205954845,0.365352619676029,0.02464565048905028,1.0,0.0,origional
