tsne0,tsne1,label
41.090885,5.894608,cerebral cortex - glial cells
36.865322,-2.6459928,cerebral cortex - glial cells
40.43766,1.5012842,cerebral cortex - glial cells
34.57465,-0.22258592,cerebral cortex - glial cells
38.115734,-3.463948,cerebral cortex - glial cells
50.299534,2.1735706,cerebral cortex - glial cells
38.917233,6.038772,cerebral cortex - glial cells
49.18734,3.1744337,cerebral cortex - glial cells
38.583298,-3.4650378,cerebral cortex - glial cells
47.466953,3.8373835,cerebral cortex - glial cells
40.855877,5.7470436,cerebral cortex - glial cells
36.838257,-2.0445352,cerebral cortex - glial cells
34.468216,0.92655,cerebral cortex - glial cells
44.45707,4.296933,cerebral cortex - glial cells
45.486897,2.9193432,cerebral cortex - glial cells
34.935566,3.3976817,cerebral cortex - glial cells
36.724907,4.9306364,cerebral cortex - glial cells
39.11641,-2.3137877,cerebral cortex - glial cells
47.351025,3.6845074,cerebral cortex - glial cells
44.8315,4.1464767,cerebral cortex - glial cells
37.63676,5.004491,cerebral cortex - glial cells
37.81491,5.219529,cerebral cortex - glial cells
34.953606,3.4119256,cerebral cortex - glial cells
46.336147,2.5762584,cerebral cortex - glial cells
44.761616,3.41114,cerebral cortex - glial cells
46.486923,2.8121388,cerebral cortex - glial cells
44.25336,4.264225,cerebral cortex - glial cells
52.15194,3.2356489,cerebral cortex - glial cells
41.20333,-1.4373324,cerebral cortex - glial cells
44.863106,3.6954784,cerebral cortex - glial cells
34.850597,-0.53476155,cerebral cortex - glial cells
42.40176,5.1041636,cerebral cortex - glial cells
41.353622,-1.0640305,cerebral cortex - glial cells
46.59428,3.177417,cerebral cortex - glial cells
39.079987,-3.4141068,cerebral cortex - glial cells
49.5238,2.8769636,cerebral cortex - glial cells
37.580765,4.870116,cerebral cortex - glial cells
48.222176,3.5707636,cerebral cortex - glial cells
44.88685,3.4125922,cerebral cortex - glial cells
40.4069,-2.3460848,cerebral cortex - glial cells
34.36312,2.4785194,cerebral cortex - glial cells
34.139587,1.801286,cerebral cortex - glial cells
