label,kmeans_cluster
breast_-_adipocytes_2,1
breast_-_adipocytes_2,1
breast_-_adipocytes_2,1
breast_-_adipocytes_2,1
breast_-_adipocytes_2,1
breast_-_adipocytes_2,1
breast_-_adipocytes_2,1
breast_-_adipocytes_2,1
breast_-_adipocytes_2,1
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
vagina_-_squamous_epithelial_cells_2,12
soft_tissue_2_-_adipocytes_2,36
