NC,MLP,RF-4,RF-2,label,classifier_n
1.0,1.0,0.9754901960784313,0.7156862745098039,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9313725490196079,0.9068627450980392,rectum_-_glandular_cells_2,39
1.0,1.0,0.9558823529411765,0.8529411764705882,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9754901960784313,0.9411764705882353,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9803921568627451,0.9803921568627451,skin_-_melanocytes_2,39
1.0,1.0,0.9803921568627451,0.9558823529411765,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9803921568627451,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9950980392156863,0.9656862745098039,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9656862745098039,0.8676470588235294,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,0.9950980392156863,1.0,0.9803921568627451,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9803921568627451,tonsil_-_germinal_center_cells_2,39
1.0,1.0,0.9950980392156863,0.9705882352941176,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.9607843137254902,0.9215686274509803,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9558823529411765,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9705882352941176,0.9509803921568627,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9313725490196079,0.8186274509803921,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9705882352941176,0.9509803921568627,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.8921568627450981,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9215686274509803,0.8431372549019608,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9950980392156863,breast_-_adipocytes_2,39
1.0,1.0,0.9852941176470589,0.9558823529411765,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.7303921568627451,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9950980392156863,1.0,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,cerebral_cortex_-_neuropil_2,39
1.0,0.9901960784313726,0.9607843137254902,0.8970588235294118,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9754901960784313,0.9558823529411765,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.9411764705882353,0.9313725490196079,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9656862745098039,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9901960784313726,0.9754901960784313,0.9901960784313726,gallbladder_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9901960784313726,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9754901960784313,0.8774509803921569,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9901960784313726,0.9705882352941176,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9656862745098039,0.9166666666666666,kidney_-_cells_in_tubules_2,39
1.0,1.0,1.0,0.9705882352941176,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9313725490196079,0.8627450980392157,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9509803921568627,0.9803921568627451,liver_-_hepatocytes_2,39
0.9950980392156863,1.0,0.9852941176470589,0.9117647058823529,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9852941176470589,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9411764705882353,0.8480392156862745,ovary_-_follicle_cells_2,39
1.0,1.0,0.9558823529411765,0.9607843137254902,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9558823529411765,0.8186274509803921,rectum_-_glandular_cells_2,39
1.0,1.0,0.9509803921568627,0.946078431372549,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9852941176470589,0.9950980392156863,skin_-_melanocytes_2,39
1.0,1.0,0.9705882352941176,0.9166666666666666,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9852941176470589,0.9754901960784313,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9754901960784313,0.9705882352941176,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9656862745098039,0.9215686274509803,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,0.9950980392156863,0.9950980392156863,0.9950980392156863,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9901960784313726,tonsil_-_germinal_center_cells_2,39
1.0,1.0,0.9901960784313726,0.9901960784313726,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.9509803921568627,0.8725490196078431,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9803921568627451,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9313725490196079,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9166666666666666,0.8382352941176471,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9656862745098039,0.9607843137254902,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.946078431372549,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9313725490196079,0.8921568627450981,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9950980392156863,breast_-_adipocytes_2,39
1.0,1.0,0.9852941176470589,0.9656862745098039,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9411764705882353,0.6029411764705882,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9901960784313726,0.9803921568627451,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9901960784313726,0.9166666666666666,cerebral_cortex_-_neuropil_2,39
1.0,0.9901960784313726,0.9558823529411765,0.8235294117647058,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9656862745098039,0.9558823529411765,colon_-_peripheral_nerve-ganglion_2,39
1.0,0.9950980392156863,0.9705882352941176,0.8676470588235294,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9901960784313726,0.9607843137254902,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9901960784313726,0.9803921568627451,0.9901960784313726,gallbladder_-_glandular_cells_2,39
1.0,1.0,0.9901960784313726,0.9852941176470589,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9754901960784313,0.8725490196078431,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.9754901960784313,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9705882352941176,0.9166666666666666,kidney_-_cells_in_tubules_2,39
1.0,1.0,1.0,0.9705882352941176,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9362745098039216,0.8235294117647058,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9803921568627451,0.8970588235294118,liver_-_hepatocytes_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.9754901960784313,lung_-_pneumocytes_2,39
1.0,1.0,0.9852941176470589,0.9558823529411765,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9362745098039216,0.7745098039215687,ovary_-_follicle_cells_2,39
1.0,0.9950980392156863,0.9705882352941176,0.8137254901960784,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9362745098039216,0.9019607843137255,rectum_-_glandular_cells_2,39
1.0,1.0,0.9607843137254902,0.8235294117647058,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9901960784313726,0.9754901960784313,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9803921568627451,0.9656862745098039,skin_-_melanocytes_2,39
1.0,1.0,0.9656862745098039,0.9607843137254902,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9803921568627451,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9803921568627451,0.9558823529411765,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9852941176470589,0.9754901960784313,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9607843137254902,0.8970588235294118,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,1.0,0.9950980392156863,1.0,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9901960784313726,tonsil_-_germinal_center_cells_2,39
1.0,1.0,0.9950980392156863,0.9656862745098039,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.9509803921568627,0.9411764705882353,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9166666666666666,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9705882352941176,0.9411764705882353,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9411764705882353,0.8382352941176471,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9705882352941176,0.8627450980392157,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9068627450980392,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9607843137254902,0.9019607843137255,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9950980392156863,breast_-_adipocytes_2,39
1.0,1.0,0.9754901960784313,0.9509803921568627,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9411764705882353,0.7107843137254902,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9950980392156863,0.9950980392156863,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9901960784313726,0.8970588235294118,cerebral_cortex_-_neuropil_2,39
1.0,0.9901960784313726,0.9558823529411765,0.8480392156862745,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9754901960784313,0.9362745098039216,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.946078431372549,0.9264705882352942,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9950980392156863,0.9362745098039216,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9901960784313726,0.9852941176470589,0.9803921568627451,gallbladder_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9901960784313726,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9852941176470589,0.8921568627450981,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9901960784313726,0.9901960784313726,0.9705882352941176,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9607843137254902,0.9215686274509803,kidney_-_cells_in_tubules_2,39
1.0,1.0,0.9901960784313726,0.9950980392156863,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9558823529411765,0.9215686274509803,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,1.0,0.8921568627450981,liver_-_hepatocytes_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.9264705882352942,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9705882352941176,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.7892156862745098,ovary_-_follicle_cells_2,39
1.0,1.0,0.9705882352941176,0.8088235294117647,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9509803921568627,0.8382352941176471,rectum_-_glandular_cells_2,39
1.0,1.0,0.9901960784313726,0.9019607843137255,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9852941176470589,0.9754901960784313,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9852941176470589,0.9803921568627451,skin_-_melanocytes_2,39
1.0,1.0,0.9803921568627451,0.9264705882352942,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9705882352941176,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9803921568627451,0.9705882352941176,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9901960784313726,0.9656862745098039,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9754901960784313,0.9558823529411765,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,1.0,1.0,1.0,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,0.9950980392156863,0.9852941176470589,tonsil_-_germinal_center_cells_2,39
1.0,1.0,1.0,0.9852941176470589,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.9313725490196079,0.9264705882352942,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9852941176470589,0.9754901960784313,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9215686274509803,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.7941176470588235,0.7892156862745098,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9754901960784313,0.9215686274509803,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9558823529411765,0.9264705882352942,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9656862745098039,0.7598039215686274,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9852941176470589,breast_-_adipocytes_2,39
1.0,1.0,0.9852941176470589,0.9558823529411765,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9117647058823529,0.6764705882352942,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9901960784313726,1.0,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9754901960784313,0.9607843137254902,cerebral_cortex_-_neuropil_2,39
1.0,1.0,0.9754901960784313,0.8725490196078431,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9705882352941176,0.946078431372549,colon_-_peripheral_nerve-ganglion_2,39
1.0,0.9950980392156863,0.9558823529411765,0.9166666666666666,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9901960784313726,0.9803921568627451,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9901960784313726,0.9754901960784313,0.9656862745098039,gallbladder_-_glandular_cells_2,39
1.0,0.9950980392156863,0.9950980392156863,0.9852941176470589,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9754901960784313,0.9068627450980392,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9803921568627451,0.9754901960784313,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9705882352941176,0.9215686274509803,kidney_-_cells_in_tubules_2,39
1.0,1.0,0.9950980392156863,0.946078431372549,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.946078431372549,0.8186274509803921,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9852941176470589,0.9656862745098039,liver_-_hepatocytes_2,39
0.9950980392156863,0.9950980392156863,0.9901960784313726,0.9215686274509803,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9852941176470589,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.946078431372549,0.7254901960784313,ovary_-_follicle_cells_2,39
1.0,1.0,0.9362745098039216,0.7990196078431373,ovary_-_ovarian_stroma_cells_2,39
1.0,0.9950980392156863,0.9705882352941176,0.7892156862745098,rectum_-_glandular_cells_2,39
1.0,1.0,0.9607843137254902,0.8921568627450981,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9754901960784313,0.9705882352941176,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9754901960784313,0.9754901960784313,skin_-_melanocytes_2,39
1.0,1.0,0.9754901960784313,0.946078431372549,small_intestine_-_glandular_cells_2,39
1.0,0.9950980392156863,0.9852941176470589,0.9852941176470589,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9852941176470589,0.9705882352941176,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,0.9950980392156863,0.9754901960784313,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9607843137254902,0.946078431372549,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,0.9950980392156863,1.0,0.9950980392156863,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,0.9950980392156863,0.9901960784313726,tonsil_-_germinal_center_cells_2,39
1.0,1.0,1.0,0.9803921568627451,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.9509803921568627,0.8970588235294118,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9852941176470589,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.946078431372549,0.9411764705882353,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9215686274509803,0.7156862745098039,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9754901960784313,0.9754901960784313,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9068627450980392,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.8382352941176471,0.8137254901960784,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9950980392156863,breast_-_adipocytes_2,39
1.0,1.0,0.9803921568627451,0.946078431372549,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9411764705882353,0.6323529411764706,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,1.0,0.9607843137254902,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9852941176470589,0.9509803921568627,cerebral_cortex_-_neuropil_2,39
1.0,1.0,0.9558823529411765,0.8431372549019608,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9901960784313726,0.9558823529411765,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.9607843137254902,0.8627450980392157,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9852941176470589,0.946078431372549,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9901960784313726,0.9754901960784313,0.9803921568627451,gallbladder_-_glandular_cells_2,39
1.0,0.9950980392156863,0.9950980392156863,0.9950980392156863,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9754901960784313,0.8480392156862745,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9803921568627451,0.9754901960784313,kidney_-_cells_in_glomeruli_2,39
1.0,1.0,0.9656862745098039,0.9264705882352942,kidney_-_cells_in_tubules_2,39
1.0,1.0,0.9950980392156863,0.9852941176470589,lateral_ventricle_-_glial_cells_2,39
1.0,1.0,0.9656862745098039,0.8529411764705882,lateral_ventricle_-_neuronal_cells_2,39
1.0,1.0,0.9803921568627451,0.8774509803921569,liver_-_hepatocytes_2,39
0.9950980392156863,0.9950980392156863,0.9901960784313726,0.9607843137254902,lung_-_pneumocytes_2,39
1.0,1.0,0.9950980392156863,0.9803921568627451,nasopharynx_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9607843137254902,0.8088235294117647,ovary_-_follicle_cells_2,39
1.0,1.0,0.9264705882352942,0.6911764705882353,ovary_-_ovarian_stroma_cells_2,39
1.0,1.0,0.9705882352941176,0.7990196078431373,rectum_-_glandular_cells_2,39
1.0,1.0,0.9411764705882353,0.8186274509803921,salivary_gland_-_glandular_cells_2,39
1.0,1.0,0.9754901960784313,0.946078431372549,seminal_vesicle_-_glandular_cells_2,39
1.0,1.0,0.9607843137254902,0.9803921568627451,skin_-_melanocytes_2,39
1.0,0.9950980392156863,0.9607843137254902,0.9264705882352942,small_intestine_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9705882352941176,soft_tissue_2_-_adipocytes_2,39
1.0,1.0,0.9901960784313726,0.9607843137254902,soft_tissue_2_-_fibroblasts_2,39
1.0,1.0,1.0,0.9754901960784313,spleen_-_cells_in_white_pulp_2,39
1.0,1.0,0.9656862745098039,0.9215686274509803,"stomach,_lower_-_glandular_cells_2",39
0.9950980392156863,1.0,1.0,0.9950980392156863,"stomach,_upper_-_glandular_cells_2",39
1.0,1.0,1.0,0.9803921568627451,tonsil_-_germinal_center_cells_2,39
1.0,1.0,0.9901960784313726,0.9803921568627451,tonsil_-_non-germinal_center_cells_2,39
1.0,1.0,0.946078431372549,0.9215686274509803,tonsil_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9509803921568627,urinary_bladder_-_urothelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9411764705882353,"uterus,_post-menopause_-_glandular_cells_2",39
1.0,1.0,0.9264705882352942,0.7205882352941176,"uterus,_pre-menopause_-_glandular_cells_2",39
1.0,1.0,0.9705882352941176,0.9068627450980392,vagina_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9754901960784313,0.9509803921568627,vulva-anal_skin_-_epidermal_cells_2,39
1.0,1.0,0.9558823529411765,0.7892156862745098,bone_marrow_-_hematopoietic_cells_2,39
1.0,1.0,1.0,0.9901960784313726,breast_-_adipocytes_2,39
1.0,1.0,0.9705882352941176,0.8872549019607843,breast_-_myoepithelial_cells_2,39
1.0,1.0,0.9607843137254902,0.6274509803921569,bronchus_-_respiratory_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9656862745098039,cerebellum_-_cells_in_molecular_layer_2,39
1.0,1.0,0.9901960784313726,0.9411764705882353,cerebral_cortex_-_neuropil_2,39
1.0,0.9901960784313726,0.946078431372549,0.9362745098039216,"cervix,_uterine_-_glandular_cells_2",39
1.0,1.0,0.9656862745098039,0.946078431372549,colon_-_peripheral_nerve-ganglion_2,39
1.0,1.0,0.946078431372549,0.8823529411764706,esophagus_-_squamous_epithelial_cells_2,39
1.0,1.0,0.9803921568627451,0.9705882352941176,fallopian_tube_-_glandular_cells_2,39
0.9950980392156863,0.9950980392156863,0.9803921568627451,0.9362745098039216,gallbladder_-_glandular_cells_2,39
1.0,1.0,0.9950980392156863,0.9901960784313726,heart_muscle_-_myocytes_2,39
1.0,1.0,0.9705882352941176,0.8774509803921569,hippocampus_-_glial_cells_2,39
0.9950980392156863,0.9950980392156863,0.9852941176470589,0.9754901960784313,kidney_-_cells_in_glomeruli_2,39
