pre,pre_std,emb,emb_std,rec,rec_std,origional,origional_std,stage
0.588755960422259,0.09957331937993166,0.6425284759505174,0.0813964406935787,0.5800819117162443,0.0803594178502238,0.6934874290374138,0.09361029109122052,pre
0.6420067978886018,0.08114139977066687,0.8224817101744383,0.05126306646206851,0.6452473052340211,0.08170168277176801,0.8873886524140151,0.03953205857657841,emb
0.5866338639886328,0.0811599055296937,0.6462664081347387,0.08268106415732945,0.5968868238475947,0.09904584173960303,0.6984018092922494,0.09064791692730104,rec
0.6928500027512692,0.09133185933050995,0.8864161325756337,0.03936994056854428,0.6972846522426075,0.08917978224346487,1.0,0.0,origional
