tsne0,tsne1,label,file_n,sample_n,file_name
-51.668903,-6.805346,kidney_-_cells_in_tubules_2,0,2244,kidney_-_cells_in_tubules_2_5000(5)
-47.087234,-6.217435,kidney_-_cells_in_tubules_2,0,2882,kidney_-_cells_in_tubules_2_5000(5)
-50.44615,-1.1566018,kidney_-_cells_in_tubules_2,0,3235,kidney_-_cells_in_tubules_2_5000(5)
-45.432,-4.1766324,kidney_-_cells_in_tubules_2,0,302,kidney_-_cells_in_tubules_2_5000(5)
-48.809372,-5.4913154,kidney_-_cells_in_tubules_2,0,1921,kidney_-_cells_in_tubules_2_5000(5)
-47.47785,-7.848022,kidney_-_cells_in_tubules_2,0,4402,kidney_-_cells_in_tubules_2_5000(5)
-49.392056,-8.0358095,kidney_-_cells_in_tubules_2,0,1687,kidney_-_cells_in_tubules_2_5000(5)
-42.52521,-3.3418849,kidney_-_cells_in_tubules_2,0,333,kidney_-_cells_in_tubules_2_5000(5)
-49.259487,-8.889757,kidney_-_cells_in_tubules_2,0,1329,kidney_-_cells_in_tubules_2_5000(5)
-49.09715,-3.6638157,kidney_-_cells_in_tubules_2,0,2788,kidney_-_cells_in_tubules_2_5000(5)
-48.779366,-4.8734717,kidney_-_cells_in_tubules_2,0,3832,kidney_-_cells_in_tubules_2_5000(5)
-50.097275,1.1177723,kidney_-_cells_in_tubules_2,0,3391,kidney_-_cells_in_tubules_2_5000(5)
-45.309444,-4.294434,kidney_-_cells_in_tubules_2,0,291,kidney_-_cells_in_tubules_2_5000(5)
-44.11678,-0.96728754,kidney_-_cells_in_tubules_2,0,4975,kidney_-_cells_in_tubules_2_5000(5)
-42.484215,2.7443588,kidney_-_cells_in_tubules_2,0,2592,kidney_-_cells_in_tubules_2_5000(5)
-47.942093,-2.8564065,kidney_-_cells_in_tubules_2,0,3775,kidney_-_cells_in_tubules_2_5000(5)
-45.80098,-2.8709443,kidney_-_cells_in_tubules_2,0,2013,kidney_-_cells_in_tubules_2_5000(5)
-50.364716,-2.018545,kidney_-_cells_in_tubules_2,0,3229,kidney_-_cells_in_tubules_2_5000(5)
-47.47848,-7.9094796,kidney_-_cells_in_tubules_2,0,4411,kidney_-_cells_in_tubules_2_5000(5)
-46.029404,-2.410987,kidney_-_cells_in_tubules_2,0,4945,kidney_-_cells_in_tubules_2_5000(5)
-47.89988,-2.1792724,kidney_-_cells_in_tubules_2,0,1001,kidney_-_cells_in_tubules_2_5000(5)
-46.691887,1.7179879,kidney_-_cells_in_tubules_2,0,4871,kidney_-_cells_in_tubules_2_5000(5)
-49.74508,-2.7417722,kidney_-_cells_in_tubules_2,0,1428,kidney_-_cells_in_tubules_2_5000(5)
-45.33962,-1.3627502,kidney_-_cells_in_tubules_2,0,4960,kidney_-_cells_in_tubules_2_5000(5)
-48.41773,-7.7497277,kidney_-_cells_in_tubules_2,0,1119,kidney_-_cells_in_tubules_2_5000(5)
-46.10053,-2.6047764,kidney_-_cells_in_tubules_2,0,4951,kidney_-_cells_in_tubules_2_5000(5)
-51.733696,-2.8820863,kidney_-_cells_in_tubules_2,0,2819,kidney_-_cells_in_tubules_2_5000(5)
-45.532265,-2.1755824,kidney_-_cells_in_tubules_2,0,2009,kidney_-_cells_in_tubules_2_5000(5)
-42.636536,-2.843224,kidney_-_cells_in_tubules_2,0,4441,kidney_-_cells_in_tubules_2_5000(5)
-49.927856,-4.0455503,kidney_-_cells_in_tubules_2,0,520,kidney_-_cells_in_tubules_2_5000(5)
-44.73583,-3.7183685,kidney_-_cells_in_tubules_2,0,4086,kidney_-_cells_in_tubules_2_5000(5)
-45.56256,-3.7114103,kidney_-_cells_in_tubules_2,0,2314,kidney_-_cells_in_tubules_2_5000(5)
-52.72885,-4.4411883,kidney_-_cells_in_tubules_2,0,4365,kidney_-_cells_in_tubules_2_5000(5)
-42.741516,-2.424917,kidney_-_cells_in_tubules_2,0,1237,kidney_-_cells_in_tubules_2_5000(5)
-43.418102,-2.2032683,kidney_-_cells_in_tubules_2,0,4528,kidney_-_cells_in_tubules_2_5000(5)
-42.42975,2.6744416,kidney_-_cells_in_tubules_2,0,1800,kidney_-_cells_in_tubules_2_5000(5)
-46.270172,-0.50271237,kidney_-_cells_in_tubules_2,0,1951,kidney_-_cells_in_tubules_2_5000(5)
-47.602974,0.70455366,kidney_-_cells_in_tubules_2,0,2620,kidney_-_cells_in_tubules_2_5000(5)
-50.771736,-5.456262,kidney_-_cells_in_tubules_2,0,3282,kidney_-_cells_in_tubules_2_5000(5)
2.5065114,-6.915566,kidney_-_cells_in_tubules_2,0,499,kidney_-_cells_in_tubules_2_5000(5)
-46.119915,0.2969043,kidney_-_cells_in_tubules_2,0,4891,kidney_-_cells_in_tubules_2_5000(5)
-51.250877,-6.232708,kidney_-_cells_in_tubules_2,0,3842,kidney_-_cells_in_tubules_2_5000(5)
-48.562042,-6.835594,kidney_-_cells_in_tubules_2,0,138,kidney_-_cells_in_tubules_2_5000(5)
-47.819317,-1.9928416,kidney_-_cells_in_tubules_2,0,1831,kidney_-_cells_in_tubules_2_5000(5)
-42.578068,-3.4787037,kidney_-_cells_in_tubules_2,0,3706,kidney_-_cells_in_tubules_2_5000(5)
-42.943424,-2.7166686,kidney_-_cells_in_tubules_2,0,2964,kidney_-_cells_in_tubules_2_5000(5)
-44.67445,-1.4154563,kidney_-_cells_in_tubules_2,0,4852,kidney_-_cells_in_tubules_2_5000(5)
-48.263855,-8.524806,kidney_-_cells_in_tubules_2,0,3755,kidney_-_cells_in_tubules_2_5000(5)
-49.97745,-3.0210216,kidney_-_cells_in_tubules_2,0,1432,kidney_-_cells_in_tubules_2_5000(5)
-44.102757,-4.736895,kidney_-_cells_in_tubules_2,0,39,kidney_-_cells_in_tubules_2_5000(5)
-44.405426,-2.0722523,kidney_-_cells_in_tubules_2,0,4194,kidney_-_cells_in_tubules_2_5000(5)
-44.295647,0.011139238,kidney_-_cells_in_tubules_2,0,2062,kidney_-_cells_in_tubules_2_5000(5)
-49.835907,-3.1463366,kidney_-_cells_in_tubules_2,0,1969,kidney_-_cells_in_tubules_2_5000(5)
-47.988388,-6.6749787,kidney_-_cells_in_tubules_2,0,308,kidney_-_cells_in_tubules_2_5000(5)
-50.245037,-6.573837,kidney_-_cells_in_tubules_2,0,3172,kidney_-_cells_in_tubules_2_5000(5)
-50.610054,-3.947352,kidney_-_cells_in_tubules_2,0,4281,kidney_-_cells_in_tubules_2_5000(5)
-54.239468,-3.7944245,kidney_-_cells_in_tubules_2,0,3479,kidney_-_cells_in_tubules_2_5000(5)
-49.733696,-5.3880744,kidney_-_cells_in_tubules_2,0,4256,kidney_-_cells_in_tubules_2_5000(5)
-51.633007,-4.414756,kidney_-_cells_in_tubules_2,0,4319,kidney_-_cells_in_tubules_2_5000(5)
-44.90316,-1.3206892,kidney_-_cells_in_tubules_2,0,4166,kidney_-_cells_in_tubules_2_5000(5)
-47.968235,-0.11829059,kidney_-_cells_in_tubules_2,0,2709,kidney_-_cells_in_tubules_2_5000(5)
-51.391605,-4.05521,kidney_-_cells_in_tubules_2,0,906,kidney_-_cells_in_tubules_2_5000(5)
-47.206757,-5.0644016,kidney_-_cells_in_tubules_2,0,4473,kidney_-_cells_in_tubules_2_5000(5)
-49.23941,-7.5506635,kidney_-_cells_in_tubules_2,0,2951,kidney_-_cells_in_tubules_2_5000(5)
