epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,main_folder,losses_file,run
13,1471.9135899999999,1409.3648950000002,62.548686399999994,3776.12336,3742.1272525,33.996075250000004,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
14,1386.0196975,1324.4953925,61.5242994,3765.973005,3732.70358,33.269402575,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
15,1326.84933,1266.4472074999999,60.4021198,3762.8869449999997,3729.8461975,33.0407305,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
16,1277.2966275,1216.95129,60.345329074999995,3761.7788475,3728.421535,33.357294724999996,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
17,1213.79682,1154.2452625,59.551568675,3753.681145,3720.5984975,33.082615375,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
18,1160.99144,1102.3810175,58.6104153,3749.27495,3716.5714725,32.703468325,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
19,1122.62646,1064.74231,57.884167749999996,3743.2713025,3710.75053,32.520772900000004,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
20,1085.0731975,1027.9234205,57.14977222500001,3738.8713300000004,3706.6395600000005,32.2318048,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
21,1047.08240325,990.6568285,56.425581724999994,3729.2912324999998,3697.263225,32.02802635,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
22,1009.21600075,953.4634052499999,55.7525945,3722.73858,3690.910005,31.8285726,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
23,982.9200752500001,927.8617225,55.058352175,3720.872015,3689.1561925,31.715802574999998,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
24,955.70915625,901.3552385,54.35391499999999,3714.7327925,3683.2392124999997,31.49357525,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
25,930.825691,877.0160895000001,53.809597499999995,3715.3953650000003,3684.0368525,31.35849885,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
26,911.74394525,858.6052042499999,53.13874725000001,3713.1640249999996,3681.8940275,31.2700152,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
27,888.27988325,835.57962325,52.700259700000004,3711.9309475,3680.8475124999995,31.08343155,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
28,864.5612697500001,812.32892775,52.232338625,3710.042225,3678.9934775,31.048722700000003,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
29,843.73998525,791.96745425,51.772530374999995,3711.0720224999995,3680.1463000000003,30.925739925,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
30,826.32111525,775.0052002499999,51.315916400000006,3708.4715674999998,3677.81613,30.655442299999997,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
31,813.15064575,762.2535985,50.897047650000005,3710.2325149999997,3679.660315,30.572224125,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/1,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/1/losses.csv,1
0,4284.2745610169495,4212.699649152542,71.57494188135593,4191.1569423728815,4167.897396610169,23.259575745762714,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
1,4054.685611864407,4030.8862135593217,23.799448254237287,4071.7227576271184,4051.831574576271,19.89117445762712,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
2,3845.417727118644,3823.973855932203,21.443879627118648,3960.72096440678,3940.260137288136,20.46084627118644,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
3,3672.4412220338986,3649.7525067796614,22.688717355932205,3874.449898305085,3853.3861915254233,21.063690847457625,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
4,3479.7159288135595,3455.0001762711863,24.71574640677966,3809.032094915254,3786.6716542372883,22.36043620338983,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
5,3258.538927118644,3230.239293220339,28.29963788135593,3787.337723728813,3763.20443220339,24.13330615254237,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
6,2989.6064016949153,2955.9237169491525,33.68267179661017,3794.701933898305,3768.3192220338983,26.382726593220337,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
7,2688.0252694915257,2647.7873694915256,40.237895,3801.36366440678,3772.739272881356,28.624395288135595,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
8,2399.8189169491525,2353.6537203389835,46.16519088135593,3805.2811203389833,3774.8511423728814,30.42999945762712,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
9,2155.586093220339,2105.4592898305086,50.12681340677966,3808.9462711864408,3777.5919864406783,31.35429018644068,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
10,1967.265347457627,1915.1696627118645,52.095685559322035,3809.375159322034,3777.6448305084746,31.730328762711864,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
11,1811.1879525423728,1758.0472237288136,53.14072242372882,3809.6243237288136,3777.8489508474577,31.775375152542374,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
12,1686.0700864406779,1632.326633898305,53.74344433898305,3809.929705084746,3778.1087440677966,31.820962559322034,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
13,1573.9560745762712,1519.963672881356,53.99239706779661,3806.398866101695,3774.5713220338985,31.827524118644067,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
14,1488.0260779661016,1434.1888830508476,53.83719749152542,3802.201059322034,3770.542547457627,31.65852494915254,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
15,1407.621106779661,1353.9757152542375,53.64539327118644,3797.4999000000003,3765.891638983051,31.60825972881356,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
16,1344.6250067796611,1291.0427050847456,53.582306949152546,3793.0590016949154,3761.3198152542373,31.739181152542372,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
17,1275.4307288135594,1222.5043661016948,52.92636523728814,3784.8423000000003,3753.487838983051,31.354449644067795,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
18,1225.4725847457628,1173.0869915254236,52.385591881355936,3783.8812,3752.792194915254,31.089007067796608,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
19,1176.1426593220338,1124.400438983051,51.74223698305085,3779.7922084745765,3749.0312508474576,30.760949118644067,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
20,1133.2009084745764,1081.9118491525423,51.28905045762712,3777.8120152542374,3747.2475576271186,30.56445333898305,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
21,1095.1573372881355,1044.334949661017,50.8223886779661,3776.5043813559323,3746.0831813559325,30.42121479661017,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
22,1058.8193062711864,1008.5100506779661,50.309253661016946,3774.3279372881357,3744.0983203389833,30.22963738983051,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
23,1027.2794705084746,977.4253823728814,49.85408798305085,3772.5249576271185,3742.4873254237286,30.037641389830508,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
24,998.2083994915255,948.7714894915254,49.43690766101695,3770.4905440677962,3740.5685288135596,29.922012220338985,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
25,977.5298744067796,928.6758774576272,48.85400093220339,3771.233418644068,3741.522245762712,29.71118606779661,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
26,946.867613220339,898.2727281355933,48.59488120338983,3770.594128813559,3740.9511237288134,29.642995254237288,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
27,922.5494747457627,874.3463916949153,48.203084508474575,3769.9884542372884,3740.4700084745764,29.518446203389832,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
28,903.7033218644068,855.8298483050847,47.87346608474576,3771.8525610169495,3742.466827118644,29.385722254237287,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
29,884.3714644067796,836.8035642372881,47.567898101694915,3775.8459542372884,3746.546786440678,29.299161728813562,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
30,860.7034562711865,813.4207286440678,47.28272754237288,3776.448193220339,3747.251762711864,29.196417033898303,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
31,848.7192974576271,801.8071716949153,46.91213162711865,3780.7300406779664,3751.6424847457624,29.087565322033896,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/2,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/2/losses.csv,2
0,4060.659672151899,4034.5582240506333,26.10143811392405,4117.5123873417715,4073.594083544304,43.918346569620255,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/3,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/3/losses.csv,3
1,3617.9090341772153,3592.796211392405,25.11282083544304,3781.0083341772156,3757.9930151898734,23.01530588607595,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000/3,./data/samples/single_cells/agren_liver_hepatocytes/5000/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/5000//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/3,./data/tuner/single_cell/agren_liver_hepatocytes/rep_5000/runs/3/losses.csv,3
