epoch,loss,reconstruction_loss,divergence_loss,test_loss,test_rec,test_div,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,main_folder,losses_file,run
18,1158.749115,1099.4792149999998,59.269878500000004,3634.476655,3603.35595,31.1207384,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
19,1109.8045200000001,1050.919153,58.88535955,3624.633605,3593.4943849999995,31.1392105,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
20,1063.522625,1004.857394,58.6652345,3618.2657850000005,3587.135115,31.13065745,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
21,1028.678186,970.6253780000001,58.0527907,3613.4325750000003,3582.378585,31.053998999999997,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
22,998.0216275,940.442591,57.57904195,3612.201595,3581.1448250000003,31.05681275,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
23,956.8641965,899.3478680000001,57.5163256,3605.0885000000003,3573.75293,31.3355409,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
24,922.1875645,865.2735175,56.91404645,3598.236165,3567.1759250000005,31.06022355,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
25,889.2914295,832.833156,56.4582708,3592.781385,3561.8420149999997,30.939358199999997,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
26,860.6912669999999,804.8745415000001,55.8167198,3587.7196000000004,3556.991195,30.7283956,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
27,837.6990250000001,782.538091,55.16093335000001,3585.97532,3555.49519,30.48014955,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
28,817.225286,762.3978549999999,54.82743085,3585.760105,3555.2598,30.5002927,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
29,798.3076075,744.119594,54.188011700000004,3583.588405,3553.3128100000004,30.2755623,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
30,776.8728535,722.9783645,53.89448095,3581.9382250000003,3551.533595,30.4046129,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
31,758.3651485,704.9461365,53.419012450000004,3578.06201,3547.88646,30.1755589,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/0,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/0/losses.csv,0
0,4283.10795,4203.33087,79.7770923,4192.003729999999,4144.766655,47.237069425,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
1,4013.7842299999998,3992.8255149999995,20.958740475,3986.71678,3965.821615,20.895149075,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
2,3869.32837,3848.36449,20.963881925000003,3893.4417125,3873.19431,20.247375225,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
3,3648.5592475,3626.117535,22.441688075,3788.2389949999997,3767.283055,20.955950825,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
4,3377.52453,3351.3951724999997,26.1293461,3666.872535,3644.036225,22.8363134,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
5,3078.99586,3046.3020349999997,32.693820775,3623.2352124999998,3597.5761075,25.659116475,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
6,2735.5306,2692.3077075,43.222890775,3625.8424375000004,3595.8630375000002,29.97938615,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
7,2387.7619725,2334.82986,52.932091725,3629.0056299999997,3595.8526425000005,33.153001575000005,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
8,2097.2716975,2040.0872625,57.18442175,3599.4529175000002,3565.6178099999997,33.835111,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
9,1872.1331750000002,1812.4167425,59.716421000000004,3576.2269375000005,3542.1514349999998,34.075513799999996,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
10,1708.5924224999999,1647.8102075,60.7822079,3563.2844425000003,3529.0879025000004,34.196566825000005,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
11,1575.47917,1514.34527,61.1338982,3551.008615,3516.8293375000003,34.179272075,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
12,1462.2796899999998,1400.96069,61.318993375000005,3537.4018275000003,3503.1099925000003,34.29184585,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
13,1368.1202825,1307.5022275,60.618048975,3527.410105,3493.3875925,34.02255485,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
14,1284.6969625,1224.69345,60.003498475,3516.7324,3482.90602,33.8263576,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
15,1212.778905,1153.1992025,59.579710899999995,3506.255315,3472.5412875,33.71406035,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
16,1183.3609425,1123.643895,59.717043275,3511.271355,3476.8356175,34.435732325,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
17,1110.8760875,1051.26184575,59.6142364,3500.125605,3465.5682074999995,34.557417125,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
18,1057.3981335,999.4016057499999,57.996526175,3492.1960124999996,3458.5643275,33.6316695,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
19,1019.46460625,962.4813065000001,56.98329377500001,3489.3811849999997,3456.22725,33.153942125,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
20,991.0561997499999,934.95387275,56.10233852500001,3490.9272575000005,3458.059115,32.868146624999994,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
21,955.9991964999999,900.484119,55.515077475,3487.7966425,3455.0323474999996,32.7642766,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500/1,./data/samples/single_cells/agren_liver_hepatocytes/2500/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/2500//test/,4096,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/rep_2500/runs/1/losses.csv,1
