epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,main_folder,losses_file,run
25,197.2279755,165.0163125,32.211664,0.0,1649.439105,1622.59878,26.840324399999997,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/0,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0/losses.csv,0
26,190.264722,158.5971095,31.667613999999997,0.0,1642.060965,1615.499765,26.5612162,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/0,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0/losses.csv,0
27,182.622752,151.403531,31.2192203,0.0,1636.45612,1610.067655,26.388464199999998,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/0,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0/losses.csv,0
28,177.4746035,146.6984965,30.7761058,0.0,1632.8855950000002,1606.743105,26.142496949999998,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/0,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0/losses.csv,0
29,173.1802855,142.7625605,30.4177233,0.0,1626.675985,1600.65774,26.018236050000002,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/0,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0/losses.csv,0
30,167.929833,137.8892125,30.0406202,0.0,1621.742475,1595.921605,25.82087115,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/0,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0/losses.csv,0
31,162.502678,132.8194932,29.683186,0.0,1615.33514,1589.6956599999999,25.6394834,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/0,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/0/losses.csv,0
0,2720.6631024999997,2676.170585,44.492519449999996,0.0,2922.6295275,2884.7737024999997,37.855808775,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
1,1753.8075325000002,1717.3680475,36.439487975000006,0.0,2323.9459575,2294.24907,29.696885175,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
2,1315.4409575,1277.93698,37.503973825,0.0,2049.2852525,2018.948205,30.337045675000002,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
3,1049.80940275,1011.8890994999999,37.920309275,0.0,1894.4581225000002,1863.930375,30.5277444,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
4,864.667589,826.3115252499999,38.35607465,0.0,1771.6248500000002,1740.784295,30.840562075,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
5,713.85768625,673.96437475,39.893306775,0.0,1680.747455,1648.5029675,32.244482575,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
6,601.8398667499999,561.69757125,40.14229295,0.0,1618.75772,1586.1259525,32.6317705,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
7,514.4427432499999,474.52053400000005,39.922210899999996,0.0,1573.4537425,1540.797245,32.656496325,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
8,449.2619165,409.75121950000005,39.510697925,0.0,1547.788135,1515.4466575000001,32.341488425,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
9,391.7939775,352.69735575,39.096619575,0.0,1524.2123450000001,1492.09107,32.121284175,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
10,343.40061249999997,305.020636,38.3799765,0.0,1504.7421525,1473.053935,31.688226725,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
11,308.35918775,270.80748625,37.551700375,0.0,1496.2620499999998,1465.1585300000002,31.10350245,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
12,279.15449025,242.517986,36.636505299999996,0.0,1484.8003175,1454.308165,30.492149525000002,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
13,262.01610074999996,226.34319424999998,35.672908424999996,0.0,1480.6683349999998,1450.826295,29.842030225000002,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
14,240.6950855,205.96588350000002,34.729201625,0.0,1467.93503,1438.5502725000001,29.384765025,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
15,219.20220675000002,185.44748425,33.7547233,0.0,1453.32782,1424.4937425,28.83407705,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
16,207.453712,174.55486625,32.8988448,0.0,1446.840185,1418.520385,28.319805000000002,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/100/1,./data/samples/single_cells/agren_liver_hepatocytes/100/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/100//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_100/runs/1/losses.csv,1
