epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,main_folder,losses_file,run
10,1219.516845,1159.9647499999999,59.5521044,0.0,2848.99577,2814.7615450000003,34.2342011,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
11,1125.76462,1065.209447,60.5551788,0.0,2828.347335,2793.471775,34.8755492,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
12,1044.918029,984.9377545,59.9802801,0.0,2812.448035,2777.651285,34.79674085,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
13,986.1256559999999,926.802473,59.323184600000005,0.0,2803.879975,2769.119445,34.76051575,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
14,954.9781220000001,895.6755965,59.3025266,0.0,2804.9732,2770.010265,34.9629314,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
15,905.9331935,846.7333339999999,59.1998653,0.0,2789.30059,2753.51142,35.78915495,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
16,845.804939,787.655182,58.149760900000004,0.0,2777.988155,2741.877815,36.11036695,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
17,796.7478415,739.8306995,56.91714395,0.0,2758.89189,2723.5892599999997,35.3026301,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
18,767.5567125,711.350233,56.2064768,0.0,2747.563155,2712.639415,34.923715900000005,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
19,731.3274755,675.8195985,55.50787235,0.0,2732.33985,2698.1593550000002,34.18049835,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000/0,./data/samples/single_cells/agren_liver_hepatocytes/1000/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/1000//test/,4096,True,0,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/N5000/b256/rep_1000/runs/0/losses.csv,0
