tsne0,tsne1,label,file_n,sample_n,file_name
-38.937744,23.453436,liver_hepatocytes,0,5014,liver_hepatocytes_5000(0)
-61.24409,-13.100276,liver_hepatocytes,0,3794,liver_hepatocytes_5000(0)
-64.45398,5.5883217,liver_hepatocytes,0,2470,liver_hepatocytes_5000(0)
-13.267398,-65.8559,liver_hepatocytes,0,4612,liver_hepatocytes_5000(0)
15.727825,64.26572,liver_hepatocytes,0,2840,liver_hepatocytes_5000(0)
6.824127,-22.185484,liver_hepatocytes,0,3891,liver_hepatocytes_5000(0)
68.93969,17.116838,liver_hepatocytes,0,264,liver_hepatocytes_5000(0)
-34.51956,-26.769293,liver_hepatocytes,0,4461,liver_hepatocytes_5000(0)
-64.078125,31.993633,liver_hepatocytes,0,807,liver_hepatocytes_5000(0)
52.40503,35.29966,liver_hepatocytes,0,430,liver_hepatocytes_5000(0)
4.481837,-8.446036,liver_hepatocytes,0,4702,liver_hepatocytes_5000(0)
-56.44099,-54.03093,liver_hepatocytes,0,3227,liver_hepatocytes_5000(0)
-40.344864,-71.58313,liver_hepatocytes,0,3550,liver_hepatocytes_5000(0)
-42.735355,-26.976965,liver_hepatocytes,0,4499,liver_hepatocytes_5000(0)
-15.782648,-36.0377,liver_hepatocytes,0,1733,liver_hepatocytes_5000(0)
49.774616,61.76648,liver_hepatocytes,0,3393,liver_hepatocytes_5000(0)
10.141324,-15.82579,liver_hepatocytes,0,4726,liver_hepatocytes_5000(0)
70.49538,17.565771,liver_hepatocytes,0,272,liver_hepatocytes_5000(0)
54.529476,13.889644,liver_hepatocytes,0,200,liver_hepatocytes_5000(0)
22.622063,-42.832214,liver_hepatocytes,0,3990,liver_hepatocytes_5000(0)
3.9952028,-2.6479752,liver_hepatocytes,0,2108,liver_hepatocytes_5000(0)
-36.12986,39.80709,liver_hepatocytes,0,2678,liver_hepatocytes_5000(0)
-13.912713,-49.717834,liver_hepatocytes,0,4546,liver_hepatocytes_5000(0)
13.632578,57.13134,liver_hepatocytes,0,2807,liver_hepatocytes_5000(0)
51.414833,0.51662314,liver_hepatocytes,0,641,liver_hepatocytes_5000(0)
6.264264,-0.03284508,liver_hepatocytes,0,166,liver_hepatocytes_5000(0)
-51.527805,18.5148,liver_hepatocytes,0,714,liver_hepatocytes_5000(0)
-54.206726,-11.439209,liver_hepatocytes,0,3760,liver_hepatocytes_5000(0)
