tsne0,tsne1,label,file_n,sample_n,file_name
-31.133133,-33.026535,liver_hepatocytes,0,1126,liver_hepatocytes_5000(0)
73.167496,2.8333862,liver_hepatocytes,0,4618,liver_hepatocytes_5000(0)
-67.10289,-23.754847,liver_hepatocytes,0,4762,liver_hepatocytes_5000(0)
-11.080811,32.265373,liver_hepatocytes,0,4403,liver_hepatocytes_5000(0)
1.5470439,30.95999,liver_hepatocytes,0,1770,liver_hepatocytes_5000(0)
23.23883,-0.059806727,liver_hepatocytes,0,1500,liver_hepatocytes_5000(0)
57.62822,39.426796,liver_hepatocytes,0,3560,liver_hepatocytes_5000(0)
-3.679723,-46.386925,liver_hepatocytes,0,1842,liver_hepatocytes_5000(0)
8.210058,-11.789267,liver_hepatocytes,0,2976,liver_hepatocytes_5000(0)
-84.101906,-23.515347,liver_hepatocytes,0,4852,liver_hepatocytes_5000(0)
8.135288,-18.016098,liver_hepatocytes,0,3008,liver_hepatocytes_5000(0)
64.13299,-46.0529,liver_hepatocytes,0,3725,liver_hepatocytes_5000(0)
-49.07336,-55.62758,liver_hepatocytes,0,1474,liver_hepatocytes_5000(0)
-41.855957,-0.99163,liver_hepatocytes,0,2020,liver_hepatocytes_5000(0)
8.207337,-11.634913,liver_hepatocytes,0,2975,liver_hepatocytes_5000(0)
-7.0964775,-53.577435,liver_hepatocytes,0,1879,liver_hepatocytes_5000(0)
-11.020485,-62.724094,liver_hepatocytes,0,1939,liver_hepatocytes_5000(0)
-42.19352,21.979935,liver_hepatocytes,0,4254,liver_hepatocytes_5000(0)
66.9427,-16.145515,liver_hepatocytes,0,3211,liver_hepatocytes_5000(0)
-0.7797074,-88.06544,liver_hepatocytes,0,3876,liver_hepatocytes_5000(0)
39.422756,-39.361385,liver_hepatocytes,0,1155,liver_hepatocytes_5000(0)
-67.16045,-23.563534,liver_hepatocytes,0,4761,liver_hepatocytes_5000(0)
-54.789406,40.62686,liver_hepatocytes,0,426,liver_hepatocytes_5000(0)
2.9782999,69.32737,liver_hepatocytes,0,3393,liver_hepatocytes_5000(0)
12.344905,21.233305,liver_hepatocytes,0,209,liver_hepatocytes_5000(0)
-73.42425,1.0977603,liver_hepatocytes,0,580,liver_hepatocytes_5000(0)
-57.547207,22.729748,liver_hepatocytes,0,4332,liver_hepatocytes_5000(0)
-81.643654,-24.277126,liver_hepatocytes,0,4836,liver_hepatocytes_5000(0)
-34.163498,9.571425,liver_hepatocytes,0,1955,liver_hepatocytes_5000(0)
-49.953888,-21.279552,liver_hepatocytes,0,3962,liver_hepatocytes_5000(0)
65.705666,-31.926632,liver_hepatocytes,0,3637,liver_hepatocytes_5000(0)
2.393399,63.223362,liver_hepatocytes,0,3353,liver_hepatocytes_5000(0)
26.482038,-47.268894,liver_hepatocytes,0,2877,liver_hepatocytes_5000(0)
36.575386,23.096682,liver_hepatocytes,0,3416,liver_hepatocytes_5000(0)
3.9466684,6.976837,liver_hepatocytes,0,978,liver_hepatocytes_5000(0)
5.555427,-61.607418,liver_hepatocytes,0,8,liver_hepatocytes_5000(0)
-38.77521,38.26014,liver_hepatocytes,0,1454,liver_hepatocytes_5000(0)
67.94723,-36.83386,liver_hepatocytes,0,3666,liver_hepatocytes_5000(0)
-60.541256,-6.417571,liver_hepatocytes,0,506,liver_hepatocytes_5000(0)
-84.08353,-23.601751,liver_hepatocytes,0,4851,liver_hepatocytes_5000(0)
-42.591423,-33.635742,liver_hepatocytes,0,4040,liver_hepatocytes_5000(0)
56.271214,38.59118,liver_hepatocytes,0,3547,liver_hepatocytes_5000(0)
30.842022,-15.539086,liver_hepatocytes,0,4093,liver_hepatocytes_5000(0)
35.398643,-1.15871,liver_hepatocytes,0,1562,liver_hepatocytes_5000(0)
-77.77305,-24.43064,liver_hepatocytes,0,4813,liver_hepatocytes_5000(0)
41.790245,27.464384,liver_hepatocytes,0,3448,liver_hepatocytes_5000(0)
-22.31944,-26.797848,liver_hepatocytes,0,1063,liver_hepatocytes_5000(0)
46.44872,-61.671463,liver_hepatocytes,0,1280,liver_hepatocytes_5000(0)
41.355846,-41.647408,liver_hepatocytes,0,1170,liver_hepatocytes_5000(0)
2.4245539,67.149574,liver_hepatocytes,0,3377,liver_hepatocytes_5000(0)
-34.09412,9.4696045,liver_hepatocytes,0,1957,liver_hepatocytes_5000(0)
-10.839014,33.726524,liver_hepatocytes,0,4413,liver_hepatocytes_5000(0)
-59.736385,-36.986923,liver_hepatocytes,0,4702,liver_hepatocytes_5000(0)
-13.41331,84.81368,liver_hepatocytes,0,3087,liver_hepatocytes_5000(0)
53.968353,14.553795,liver_hepatocytes,0,90,liver_hepatocytes_5000(0)
-55.670803,39.994236,liver_hepatocytes,0,432,liver_hepatocytes_5000(0)
45.906887,-52.586605,liver_hepatocytes,0,1233,liver_hepatocytes_5000(0)
-44.61918,-30.717194,liver_hepatocytes,0,4020,liver_hepatocytes_5000(0)
-30.498068,-55.849785,liver_hepatocytes,0,2730,liver_hepatocytes_5000(0)
8.21441,-11.195589,liver_hepatocytes,0,2973,liver_hepatocytes_5000(0)
-20.758362,23.023827,liver_hepatocytes,0,1319,liver_hepatocytes_5000(0)
-74.11652,1.9927245,liver_hepatocytes,0,587,liver_hepatocytes_5000(0)
33.197124,62.649017,liver_hepatocytes,0,2549,liver_hepatocytes_5000(0)
-51.11394,23.101057,liver_hepatocytes,0,4301,liver_hepatocytes_5000(0)
16.937286,-63.477734,liver_hepatocytes,0,3589,liver_hepatocytes_5000(0)
21.68486,-36.629898,liver_hepatocytes,0,2823,liver_hepatocytes_5000(0)
-47.93764,-25.159077,liver_hepatocytes,0,3986,liver_hepatocytes_5000(0)
-63.7918,39.615257,liver_hepatocytes,0,482,liver_hepatocytes_5000(0)
-64.62563,-23.839754,liver_hepatocytes,0,4745,liver_hepatocytes_5000(0)
63.78214,18.920067,liver_hepatocytes,0,143,liver_hepatocytes_5000(0)
-16.615877,-40.202557,liver_hepatocytes,0,2622,liver_hepatocytes_5000(0)
27.218681,13.455488,liver_hepatocytes,0,4979,liver_hepatocytes_5000(0)
3.8007555,10.233026,liver_hepatocytes,0,2920,liver_hepatocytes_5000(0)
-13.068093,52.37064,liver_hepatocytes,0,4507,liver_hepatocytes_5000(0)
-45.616146,2.6198037,liver_hepatocytes,0,2054,liver_hepatocytes_5000(0)
-6.658832,-52.57701,liver_hepatocytes,0,1875,liver_hepatocytes_5000(0)
-10.953941,33.55643,liver_hepatocytes,0,4412,liver_hepatocytes_5000(0)
43.995533,52.193745,liver_hepatocytes,0,2462,liver_hepatocytes_5000(0)
-11.916168,43.425694,liver_hepatocytes,0,4464,liver_hepatocytes_5000(0)
42.81737,56.465446,liver_hepatocytes,0,2493,liver_hepatocytes_5000(0)
29.387726,-0.45781404,liver_hepatocytes,0,1533,liver_hepatocytes_5000(0)
-12.497475,55.29729,liver_hepatocytes,0,4529,liver_hepatocytes_5000(0)
-44.715218,-29.70661,liver_hepatocytes,0,4014,liver_hepatocytes_5000(0)
-27.288029,-50.87698,liver_hepatocytes,0,2697,liver_hepatocytes_5000(0)
-21.240173,24.41997,liver_hepatocytes,0,1327,liver_hepatocytes_5000(0)
-76.56903,4.133131,liver_hepatocytes,0,603,liver_hepatocytes_5000(0)
-18.894087,-19.727976,liver_hepatocytes,0,1023,liver_hepatocytes_5000(0)
-51.239674,43.201183,liver_hepatocytes,0,406,liver_hepatocytes_5000(0)
-5.0297155,23.728535,liver_hepatocytes,0,1720,liver_hepatocytes_5000(0)
-54.129707,41.045547,liver_hepatocytes,0,422,liver_hepatocytes_5000(0)
45.455563,-50.139763,liver_hepatocytes,0,1222,liver_hepatocytes_5000(0)
-64.02811,-4.6355686,liver_hepatocytes,0,529,liver_hepatocytes_5000(0)
-15.701277,-3.0811274,liver_hepatocytes,0,678,liver_hepatocytes_5000(0)
-23.165903,25.630022,liver_hepatocytes,0,1339,liver_hepatocytes_5000(0)
36.5808,46.045998,liver_hepatocytes,0,818,liver_hepatocytes_5000(0)
15.207137,22.722578,liver_hepatocytes,0,218,liver_hepatocytes_5000(0)
67.810745,1.3322326,liver_hepatocytes,0,4591,liver_hepatocytes_5000(0)
67.15233,-40.128,liver_hepatocytes,0,3686,liver_hepatocytes_5000(0)
-35.509617,-15.772407,liver_hepatocytes,0,806,liver_hepatocytes_5000(0)
-9.261895,20.135614,liver_hepatocytes,0,1690,liver_hepatocytes_5000(0)
81.09505,6.432463,liver_hepatocytes,0,4663,liver_hepatocytes_5000(0)
-5.8370285,-50.752045,liver_hepatocytes,0,1865,liver_hepatocytes_5000(0)
-10.205062,-62.509224,liver_hepatocytes,0,1933,liver_hepatocytes_5000(0)
51.075714,-13.927085,liver_hepatocytes,0,3126,liver_hepatocytes_5000(0)
-5.7118416,-27.561932,liver_hepatocytes,0,953,liver_hepatocytes_5000(0)
34.32514,-24.204857,liver_hepatocytes,0,4150,liver_hepatocytes_5000(0)
76.90776,4.0610886,liver_hepatocytes,0,4640,liver_hepatocytes_5000(0)
-5.959627,-23.34931,liver_hepatocytes,0,931,liver_hepatocytes_5000(0)
81.41834,6.778495,liver_hepatocytes,0,4665,liver_hepatocytes_5000(0)
-21.762138,-25.903427,liver_hepatocytes,0,1057,liver_hepatocytes_5000(0)
19.357143,24.86669,liver_hepatocytes,0,242,liver_hepatocytes_5000(0)
-51.85179,7.5636635,liver_hepatocytes,0,2094,liver_hepatocytes_5000(0)
6.4162593,-29.585974,liver_hepatocytes,0,3069,liver_hepatocytes_5000(0)
24.126389,12.55736,liver_hepatocytes,0,4962,liver_hepatocytes_5000(0)
27.264761,-48.79651,liver_hepatocytes,0,2889,liver_hepatocytes_5000(0)
-67.20138,-2.820274,liver_hepatocytes,0,543,liver_hepatocytes_5000(0)
-0.81554514,26.857983,liver_hepatocytes,0,1741,liver_hepatocytes_5000(0)
