NC,MLP,RF-4,RF-2,label
0.6770334928229665,0.8827751196172249,0.7248803827751196,0.65311004784689,adrenal_gland_-_glandular_cells_2
0.6770334928229665,0.9066985645933014,0.7129186602870813,0.6483253588516746,adrenal_gland_-_glandular_cells_2
0.6770334928229665,0.868421052631579,0.7057416267942583,0.45215311004784686,adrenal_gland_-_glandular_cells_2
0.6770334928229665,0.868421052631579,0.7368421052631579,0.6866028708133971,adrenal_gland_-_glandular_cells_2
0.6770334928229665,0.9043062200956937,0.7392344497607656,0.69377990430622,adrenal_gland_-_glandular_cells_2
0.6770334928229665,0.9066985645933014,0.7416267942583732,0.6267942583732058,adrenal_gland_-_glandular_cells_2
0.6770334928229665,0.8803827751196173,0.7177033492822966,0.6674641148325359,adrenal_gland_-_glandular_cells_2
0.6770334928229665,0.8923444976076556,0.6866028708133971,0.5430622009569378,adrenal_gland_-_glandular_cells_2
0.7799043062200957,0.9473684210526315,0.6794258373205742,0.3827751196172249,appendix_-_glandular_cells_2
0.7799043062200957,0.9234449760765551,0.6555023923444976,0.4258373205741627,appendix_-_glandular_cells_2
0.7799043062200957,0.9449760765550239,0.6363636363636364,0.46172248803827753,appendix_-_glandular_cells_2
0.7799043062200957,0.9234449760765551,0.65311004784689,0.3660287081339713,appendix_-_glandular_cells_2
0.7799043062200957,0.9425837320574163,0.5885167464114832,0.48564593301435405,appendix_-_glandular_cells_2
0.7799043062200957,0.9186602870813397,0.6626794258373205,0.39473684210526316,appendix_-_glandular_cells_2
0.7799043062200957,0.930622009569378,0.6770334928229665,0.40669856459330145,appendix_-_glandular_cells_2
0.7799043062200957,0.9043062200956937,0.645933014354067,0.49760765550239233,appendix_-_glandular_cells_2
0.7799043062200957,0.9330143540669856,0.6148325358851675,0.46411483253588515,appendix_-_glandular_cells_2
0.7799043062200957,0.9330143540669856,0.7009569377990431,0.4354066985645933,appendix_-_glandular_cells_2
0.7799043062200957,0.9282296650717703,0.6244019138755981,0.4784688995215311,appendix_-_glandular_cells_2
0.7799043062200957,0.9449760765550239,0.6196172248803827,0.43779904306220097,appendix_-_glandular_cells_2
0.7799043062200957,0.930622009569378,0.6794258373205742,0.3875598086124402,appendix_-_glandular_cells_2
0.7799043062200957,0.930622009569378,0.638755980861244,0.44019138755980863,appendix_-_glandular_cells_2
0.7799043062200957,0.9234449760765551,0.6698564593301436,0.430622009569378,appendix_-_glandular_cells_2
0.7799043062200957,0.9282296650717703,0.6411483253588517,0.4880382775119617,appendix_-_glandular_cells_2
0.7799043062200957,0.9354066985645934,0.6291866028708134,0.44258373205741625,appendix_-_glandular_cells_2
0.7799043062200957,0.937799043062201,0.6435406698564593,0.45215311004784686,appendix_-_glandular_cells_2
0.7799043062200957,0.9258373205741627,0.6244019138755981,0.42822966507177035,appendix_-_glandular_cells_2
0.7799043062200957,0.916267942583732,0.6818181818181818,0.48325358851674644,appendix_-_glandular_cells_2
0.7799043062200957,0.930622009569378,0.5980861244019139,0.47129186602870815,appendix_-_glandular_cells_2
0.7799043062200957,0.9282296650717703,0.65311004784689,0.47607655502392343,appendix_-_glandular_cells_2
0.7799043062200957,0.9354066985645934,0.6100478468899522,0.4258373205741627,appendix_-_glandular_cells_2
0.7799043062200957,0.9401913875598086,0.6052631578947368,0.41866028708133973,appendix_-_glandular_cells_2
0.7799043062200957,0.937799043062201,0.6626794258373205,0.47607655502392343,appendix_-_glandular_cells_2
0.7799043062200957,0.9354066985645934,0.6244019138755981,0.430622009569378,appendix_-_glandular_cells_2
0.7799043062200957,0.916267942583732,0.6818181818181818,0.5023923444976076,appendix_-_glandular_cells_2
0.7799043062200957,0.9138755980861244,0.6794258373205742,0.39952153110047844,appendix_-_glandular_cells_2
0.7799043062200957,0.9186602870813397,0.6483253588516746,0.49282296650717705,appendix_-_glandular_cells_2
0.7799043062200957,0.937799043062201,0.6626794258373205,0.44976076555023925,appendix_-_glandular_cells_2
0.7799043062200957,0.9354066985645934,0.6339712918660287,0.44258373205741625,appendix_-_glandular_cells_2
0.7799043062200957,0.9473684210526315,0.6220095693779905,0.4569377990430622,appendix_-_glandular_cells_2
0.7799043062200957,0.9473684210526315,0.6746411483253588,0.44019138755980863,appendix_-_glandular_cells_2
0.7799043062200957,0.9114832535885168,0.6411483253588517,0.4043062200956938,appendix_-_glandular_cells_2
0.7799043062200957,0.9354066985645934,0.6866028708133971,0.42822966507177035,appendix_-_glandular_cells_2
0.7799043062200957,0.9354066985645934,0.6411483253588517,0.42105263157894735,appendix_-_glandular_cells_2
0.7799043062200957,0.9043062200956937,0.6507177033492823,0.4688995215311005,appendix_-_glandular_cells_2
0.7799043062200957,0.9449760765550239,0.6267942583732058,0.5,appendix_-_glandular_cells_2
0.7799043062200957,0.937799043062201,0.6985645933014354,0.4258373205741627,appendix_-_glandular_cells_2
0.7799043062200957,0.9425837320574163,0.6722488038277512,0.43301435406698563,appendix_-_glandular_cells_2
0.5885167464114832,0.8923444976076556,0.3277511961722488,0.09569377990430622,breast_-_glandular_cells_2
0.5885167464114832,0.8325358851674641,0.24401913875598086,0.22727272727272727,breast_-_glandular_cells_2
0.5885167464114832,0.861244019138756,0.2894736842105263,0.12200956937799043,breast_-_glandular_cells_2
0.5885167464114832,0.8755980861244019,0.23444976076555024,0.08373205741626795,breast_-_glandular_cells_2
0.5885167464114832,0.868421052631579,0.3133971291866029,0.14832535885167464,breast_-_glandular_cells_2
0.5885167464114832,0.868421052631579,0.2511961722488038,0.09808612440191387,breast_-_glandular_cells_2
0.5885167464114832,0.8708133971291866,0.21770334928229665,0.050239234449760764,breast_-_glandular_cells_2
0.5885167464114832,0.8779904306220095,0.3038277511961722,0.15550239234449761,breast_-_glandular_cells_2
0.5885167464114832,0.861244019138756,0.33253588516746413,0.05741626794258373,breast_-_glandular_cells_2
0.5885167464114832,0.8588516746411483,0.2894736842105263,0.10526315789473684,breast_-_glandular_cells_2
0.5885167464114832,0.861244019138756,0.24401913875598086,0.08851674641148326,breast_-_glandular_cells_2
0.5885167464114832,0.8325358851674641,0.2894736842105263,0.11004784688995216,breast_-_glandular_cells_2
0.5885167464114832,0.8301435406698564,0.2607655502392344,0.14354066985645933,breast_-_glandular_cells_2
0.5885167464114832,0.8038277511961722,0.2822966507177033,0.05502392344497608,breast_-_glandular_cells_2
0.5885167464114832,0.8708133971291866,0.22488038277511962,0.0861244019138756,breast_-_glandular_cells_2
0.5885167464114832,0.8636363636363636,0.3277511961722488,0.22727272727272727,breast_-_glandular_cells_2
0.5885167464114832,0.8636363636363636,0.30861244019138756,0.11244019138755981,breast_-_glandular_cells_2
0.5885167464114832,0.8277511961722488,0.3229665071770335,0.05980861244019139,breast_-_glandular_cells_2
0.5885167464114832,0.8779904306220095,0.23923444976076555,0.16267942583732056,breast_-_glandular_cells_2
0.5885167464114832,0.8564593301435407,0.29904306220095694,0.145933014354067,breast_-_glandular_cells_2
0.5885167464114832,0.8421052631578947,0.284688995215311,0.11244019138755981,breast_-_glandular_cells_2
0.5885167464114832,0.8564593301435407,0.3253588516746411,0.16985645933014354,breast_-_glandular_cells_2
0.5885167464114832,0.8827751196172249,0.3038277511961722,0.0645933014354067,breast_-_glandular_cells_2
0.5885167464114832,0.8803827751196173,0.2535885167464115,0.16028708133971292,breast_-_glandular_cells_2
0.5885167464114832,0.8492822966507177,0.28708133971291866,0.13875598086124402,breast_-_glandular_cells_2
0.5885167464114832,0.8851674641148325,0.21770334928229665,0.1076555023923445,breast_-_glandular_cells_2
0.5885167464114832,0.8947368421052632,0.3229665071770335,0.22009569377990432,breast_-_glandular_cells_2
0.5885167464114832,0.861244019138756,0.24401913875598086,0.1339712918660287,breast_-_glandular_cells_2
0.5885167464114832,0.8588516746411483,0.2679425837320574,0.13157894736842105,breast_-_glandular_cells_2
0.5885167464114832,0.8803827751196173,0.26555023923444976,0.02631578947368421,breast_-_glandular_cells_2
0.5885167464114832,0.8851674641148325,0.2727272727272727,0.17942583732057416,breast_-_glandular_cells_2
0.5885167464114832,0.8708133971291866,0.24162679425837322,0.1674641148325359,breast_-_glandular_cells_2
0.5885167464114832,0.8516746411483254,0.284688995215311,0.07894736842105263,breast_-_glandular_cells_2
0.5885167464114832,0.8851674641148325,0.2607655502392344,0.03349282296650718,breast_-_glandular_cells_2
0.5885167464114832,0.8588516746411483,0.2607655502392344,0.05502392344497608,breast_-_glandular_cells_2
0.5885167464114832,0.84688995215311,0.23923444976076555,0.0430622009569378,breast_-_glandular_cells_2
0.5885167464114832,0.8803827751196173,0.23923444976076555,0.19856459330143542,breast_-_glandular_cells_2
0.5885167464114832,0.868421052631579,0.2679425837320574,0.08373205741626795,breast_-_glandular_cells_2
0.5885167464114832,0.8373205741626795,0.2631578947368421,0.1339712918660287,breast_-_glandular_cells_2
0.5885167464114832,0.861244019138756,0.21291866028708134,0.03827751196172249,breast_-_glandular_cells_2
0.7464114832535885,0.8947368421052632,0.13875598086124402,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9066985645933014,0.3229665071770335,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8875598086124402,0.19617224880382775,0.0,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9330143540669856,0.10526315789473684,0.004784688995215311,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9090909090909091,0.08133971291866028,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8995215311004785,0.2535885167464115,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8779904306220095,0.05741626794258373,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9066985645933014,0.11244019138755981,0.011961722488038277,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8660287081339713,0.09808612440191387,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9282296650717703,0.12200956937799043,0.004784688995215311,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8851674641148325,0.05741626794258373,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8851674641148325,0.09808612440191387,0.004784688995215311,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9258373205741627,0.11961722488038277,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8708133971291866,0.23923444976076555,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8803827751196173,0.045454545454545456,0.004784688995215311,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9282296650717703,0.10047846889952153,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9066985645933014,0.1722488038277512,0.009569377990430622,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9282296650717703,0.19138755980861244,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9019138755980861,0.10287081339712918,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8947368421052632,0.0645933014354067,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9258373205741627,0.03588516746411483,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9114832535885168,0.05741626794258373,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9114832535885168,0.18181818181818182,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9066985645933014,0.07894736842105263,0.0215311004784689,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8803827751196173,0.05502392344497608,0.0,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8971291866028708,0.09330143540669857,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9138755980861244,0.18899521531100477,0.06220095693779904,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8851674641148325,0.17464114832535885,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8995215311004785,0.17703349282296652,0.0,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8947368421052632,0.215311004784689,0.007177033492822967,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9043062200956937,0.0645933014354067,0.004784688995215311,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.930622009569378,0.03827751196172249,0.004784688995215311,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9354066985645934,0.04784688995215311,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9019138755980861,0.09808612440191387,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9090909090909091,0.10526315789473684,0.004784688995215311,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.916267942583732,0.3133971291866029,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8995215311004785,0.23205741626794257,0.0,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8851674641148325,0.1291866028708134,0.0,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.8995215311004785,0.13157894736842105,0.0023923444976076554,cerebellum_-_cells_in_granular_layer_2
0.7464114832535885,0.9066985645933014,0.04066985645933014,0.004784688995215311,cerebellum_-_cells_in_granular_layer_2
0.42105263157894735,0.8373205741626795,0.1076555023923445,0.028708133971291867,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7918660287081339,0.15311004784688995,0.09808612440191387,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8133971291866029,0.050239234449760764,0.004784688995215311,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8205741626794258,0.09569377990430622,0.004784688995215311,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8803827751196173,0.11004784688995216,0.009569377990430622,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7727272727272727,0.15550239234449761,0.0215311004784689,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8301435406698564,0.10047846889952153,0.014354066985645933,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8277511961722488,0.25598086124401914,0.09330143540669857,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8157894736842105,0.10526315789473684,0.02631578947368421,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8229665071770335,0.12679425837320574,0.007177033492822967,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7655502392344498,0.045454545454545456,0.03110047846889952,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7727272727272727,0.05980861244019139,0.0023923444976076554,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7966507177033493,0.06698564593301436,0.0,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7296650717703349,0.16028708133971292,0.0215311004784689,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7488038277511961,0.08133971291866028,0.10287081339712918,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8133971291866029,0.04784688995215311,0.06220095693779904,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8157894736842105,0.12200956937799043,0.0023923444976076554,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.784688995215311,0.14354066985645933,0.028708133971291867,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7559808612440191,0.10047846889952153,0.03349282296650718,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7559808612440191,0.145933014354067,0.009569377990430622,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8014354066985646,0.06220095693779904,0.014354066985645933,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.777511961722488,0.11722488038277512,0.02631578947368421,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7488038277511961,0.18899521531100477,0.03110047846889952,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.80622009569378,0.0645933014354067,0.03588516746411483,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7822966507177034,0.08851674641148326,0.03349282296650718,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7631578947368421,0.08373205741626795,0.004784688995215311,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8325358851674641,0.24401913875598086,0.20334928229665072,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8181818181818182,0.09569377990430622,0.004784688995215311,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.854066985645933,0.19617224880382775,0.03588516746411483,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7799043062200957,0.11244019138755981,0.019138755980861243,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7799043062200957,0.10526315789473684,0.0023923444976076554,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8253588516746412,0.05263157894736842,0.04066985645933014,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8325358851674641,0.11961722488038277,0.0023923444976076554,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8229665071770335,0.07177033492822966,0.011961722488038277,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8301435406698564,0.09330143540669857,0.05502392344497608,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7822966507177034,0.13875598086124402,0.01674641148325359,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7990430622009569,0.09569377990430622,0.007177033492822967,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.7799043062200957,0.13157894736842105,0.05502392344497608,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8038277511961722,0.11483253588516747,0.06937799043062201,cerebral_cortex_-_endothelial_cells_2
0.42105263157894735,0.8564593301435407,0.06220095693779904,0.05263157894736842,cerebral_cortex_-_endothelial_cells_2
0.569377990430622,0.9066985645933014,0.44258373205741625,0.32057416267942584,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8875598086124402,0.37320574162679426,0.22009569377990432,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8492822966507177,0.4258373205741627,0.40669856459330145,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8732057416267942,0.3875598086124402,0.42822966507177035,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8923444976076556,0.45454545454545453,0.38516746411483255,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8875598086124402,0.49521531100478466,0.3660287081339713,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8851674641148325,0.4019138755980861,0.45215311004784686,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8923444976076556,0.3588516746411483,0.3062200956937799,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8971291866028708,0.42105263157894735,0.38516746411483255,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9019138755980861,0.3827751196172249,0.2583732057416268,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.861244019138756,0.4449760765550239,0.24401913875598086,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.868421052631579,0.4784688995215311,0.29904306220095694,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8923444976076556,0.4449760765550239,0.45215311004784686,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8851674641148325,0.3875598086124402,0.3253588516746411,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9210526315789473,0.42822966507177035,0.20334928229665072,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8851674641148325,0.3803827751196172,0.35167464114832536,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8803827751196173,0.3923444976076555,0.38995215311004783,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8995215311004785,0.44258373205741625,0.38995215311004783,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9019138755980861,0.4354066985645933,0.3349282296650718,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8755980861244019,0.3588516746411483,0.3349282296650718,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8708133971291866,0.41148325358851673,0.18181818181818182,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8755980861244019,0.44019138755980863,0.2679425837320574,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8827751196172249,0.3923444976076555,0.3277511961722488,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9043062200956937,0.423444976076555,0.3253588516746411,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8708133971291866,0.37559808612440193,0.3397129186602871,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9019138755980861,0.37320574162679426,0.3660287081339713,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9354066985645934,0.2822966507177033,0.32057416267942584,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8899521531100478,0.39952153110047844,0.41626794258373206,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8803827751196173,0.3492822966507177,0.3373205741626794,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8899521531100478,0.4019138755980861,0.3827751196172249,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.854066985645933,0.4138755980861244,0.28708133971291866,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8899521531100478,0.45454545454545453,0.37320574162679426,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.84688995215311,0.37559808612440193,0.35406698564593303,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9114832535885168,0.4138755980861244,0.42105263157894735,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9114832535885168,0.39712918660287083,0.3062200956937799,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9425837320574163,0.4138755980861244,0.41626794258373206,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.9090909090909091,0.4019138755980861,0.2703349282296651,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8875598086124402,0.3875598086124402,0.11483253588516747,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8947368421052632,0.49521531100478466,0.3062200956937799,cerebral_cortex_-_glial_cells_2
0.569377990430622,0.8851674641148325,0.39712918660287083,0.20813397129186603,cerebral_cortex_-_glial_cells_2
0.6100478468899522,0.9090909090909091,0.4043062200956938,0.09808612440191387,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8588516746411483,0.34210526315789475,0.21291866028708134,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8827751196172249,0.2679425837320574,0.1507177033492823,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8708133971291866,0.3373205741626794,0.09569377990430622,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8564593301435407,0.3660287081339713,0.22488038277511962,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8444976076555024,0.4043062200956938,0.18660287081339713,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8947368421052632,0.3444976076555024,0.20813397129186603,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8947368421052632,0.3803827751196172,0.19856459330143542,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8755980861244019,0.46172248803827753,0.16028708133971292,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8636363636363636,0.46411483253588515,0.1674641148325359,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8827751196172249,0.3708133971291866,0.1674641148325359,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8995215311004785,0.35167464114832536,0.1339712918660287,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8564593301435407,0.39712918660287083,0.03110047846889952,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8732057416267942,0.34210526315789475,0.21770334928229665,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8875598086124402,0.45933014354066987,0.22966507177033493,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8995215311004785,0.44976076555023925,0.19138755980861244,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.8851674641148325,0.4880382775119617,0.3229665071770335,cerebral_cortex_-_neuronal_cells_2
0.6100478468899522,0.9043062200956937,0.34688995215311,0.2679425837320574,cerebral_cortex_-_neuronal_cells_2
