epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,use_beta_S_in_test_loss,test_beta_S,main_folder,losses_file,run
8,471.0602779898219,434.83331519083964,36.22696407888041,0.0,1294.2793842239187,1265.6972837150129,28.582105055979646,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
9,427.7018881424936,391.89695788804073,35.804929921119594,0.0,1300.3815231552162,1272.6037949109414,27.777727297709927,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
10,378.91472124681934,343.8585462849873,35.05617540712468,0.0,1294.6620452926209,1267.6560798982189,27.005964297709923,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
11,346.14901694656487,311.8245138167939,34.324502768447836,0.0,1293.557334351145,1267.1547783715012,26.402549597964377,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
12,324.603808346056,290.7466894147583,33.85711917048346,0.0,1293.9221699745547,1267.9216124681934,26.000559089058523,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
13,302.0463692875318,268.72914610687025,33.31722377099236,0.0,1293.9366875318067,1268.3055361323154,25.631155468193384,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
14,288.6818869720102,255.67157139949109,33.01031644529262,0.0,1291.945107124682,1266.5066984732825,25.438407529262083,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
15,274.0105689312977,241.29716641221373,32.71340209414758,0.0,1289.79865216285,1264.5310083969466,25.26763990076336,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
16,269.14160127226467,236.5371871501272,32.604413768447834,0.0,1291.469109669211,1266.2720305343512,25.1970782086514,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
17,246.94436519083968,214.78217732824427,32.16218815267176,0.0,1283.634862340967,1258.6738424936386,24.961021564885495,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
18,243.20397539440205,211.1530900508906,32.050885524173026,0.0,1284.862495928753,1259.9896664122139,24.872825007633587,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
19,232.04168679389312,200.21265096692113,31.829035068702293,0.0,1282.0423765903308,1257.237686768448,24.80469290330789,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
20,227.97333328244275,196.23105745547073,31.742275895674304,0.0,1281.5951460559797,1256.8564323155215,24.738713730279894,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
21,224.7926579898219,193.1036512722646,31.689007307888037,0.0,1281.563907379135,1256.8237977099236,24.740110055979642,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
22,214.53621844783717,182.96781536895674,31.568402852417304,0.0,1277.5276944020356,1252.828996183206,24.69870055725191,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
23,210.86406816793894,179.40665394402035,31.457414195928756,0.0,1276.8973694656488,1252.2059503816793,24.691418361323155,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
24,208.43915643765905,177.00547844783716,31.43367781424936,0.0,1276.964579898219,1252.2764951653944,24.68808493129771,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
25,199.61443615776082,168.29778053435112,31.31665572264631,0.0,1273.0166396946565,1248.3713641221375,24.64527206615776,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
26,199.23452994910943,167.912697302799,31.321832709923665,0.0,1274.4705791348601,1249.8023666666668,24.668215679389313,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
27,195.18753038167938,163.911773129771,31.275757226463107,0.0,1273.0828781170483,1248.3993325699746,24.68354834096692,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
28,193.60025145038168,162.35855396946565,31.24169749872774,0.0,1272.9261498727735,1248.2619335877862,24.664220989821885,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
29,186.2359710687023,155.0337293384224,31.20224150890585,0.0,1268.8888152671757,1244.2404687022902,24.648344389312975,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
30,185.3389741984733,154.1521196437659,31.186854015267176,0.0,1268.784190076336,1244.1214905852416,24.662698786259543,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
31,188.85854666666668,157.6406978880407,31.21784916030534,0.0,1270.5123043256997,1245.8373055979644,24.674994221374046,0.0,32,128,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/1/losses.csv,1
0,2251.349794923858,2218.4920583756348,32.857737228426394,0.0,2301.2334878172587,2270.7522807106598,30.481212670050763,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
1,1518.0844720812183,1488.247952791878,29.836518081218273,0.0,1686.2235197969544,1658.0326253807104,28.19089736040609,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
2,1235.6433238578682,1206.7697756345178,28.873546421319794,0.0,1436.7130076142132,1408.9972862944162,27.71571988324873,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
3,1098.605538426396,1070.0538040101521,28.55173033502538,0.0,1319.9445994923858,1292.402845177665,27.541751868020306,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
4,994.6625920812183,966.1277567512691,28.53483733502538,0.0,1238.5887406091372,1210.9937893401016,27.59495373096447,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
5,925.916311928934,897.1480623350254,28.768248238578682,0.0,1203.122269035533,1175.2532695431473,27.869005035532997,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
6,860.5482527411167,830.6396912690356,29.908564289340102,0.0,1191.2201893401016,1162.556414213198,28.663771725888324,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
7,789.0475714213197,757.337896751269,31.709678680203048,0.0,1202.1645223350254,1172.300350253807,29.864168786802033,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
8,716.023592639594,682.1755170050762,33.84807476649746,0.0,1229.551761928934,1198.7826375634518,30.769133395939086,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
9,641.0581578680203,605.7176021827411,35.34055844162437,0.0,1255.164317258883,1224.2592969543148,30.905020248730963,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
10,566.565598680203,530.4746791878172,36.09091950253807,0.0,1268.2883329949238,1237.8992934010153,30.38903908121827,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
11,516.6517842639594,480.2825563451777,36.369225461928934,0.0,1282.5616147208123,1252.857023857868,29.70458883248731,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
12,468.30315624365477,431.9697773604061,36.333379045685284,0.0,1286.3589614213197,1257.3220274111675,29.03693247208122,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
13,432.9954588324873,396.8562407106599,36.13921698984772,0.0,1291.045071573604,1262.6025274111676,28.44254684263959,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
14,401.924423248731,366.0515862436548,35.87283593908629,0.0,1292.94409035533,1265.0477131979696,27.89637579187817,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
15,380.89517898477163,345.28302781725887,35.6121519035533,0.0,1295.7502401015229,1268.2458639593908,27.504375994923855,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
16,355.0318457868021,319.69002918781723,35.341816771573605,0.0,1293.944383248731,1266.8354000000002,27.108986086294415,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
17,340.6448639593908,305.6364005583756,35.00846398477157,0.0,1297.3978055837563,1270.6728106598985,26.72499495431472,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
18,321.8402422335025,287.1001252284264,34.74011672081218,0.0,1296.3938345177667,1269.923276142132,26.47055676142132,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
19,306.54890756345173,272.1019549746193,34.446953588832486,0.0,1295.1833898477157,1269.0320680203047,26.151322274111674,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
20,300.58759558375635,266.3767596954315,34.210836137055836,0.0,1298.7169502538072,1272.7263492385787,25.990593060913703,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
21,282.23277583756345,248.27502847715738,33.95774672588833,0.0,1294.864440609137,1269.1124994923857,25.751944294416244,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
22,274.61665634517766,240.89343279187818,33.723222710659904,0.0,1296.9378512690355,1271.420305076142,25.517551949238577,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
23,272.3309711675127,238.71162294416246,33.6193471928934,0.0,1298.9432969543147,1273.4883365482233,25.4549580964467,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
24,262.0707629949238,228.63086761421317,33.43989515736041,0.0,1297.1917137055837,1271.8667624365482,25.32495392893401,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2,./data/tuner/single_cell/agren_liver_hepatocytes/bs/runs/2/losses.csv,2
