epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,use_beta_S_in_test_loss,test_beta_S,main_folder,losses_file,run
20,966.0571425888324,930.7268634010152,35.33028101522842,0.0,1208.7316720812182,1173.9001487309645,34.83152826395939,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
21,958.5549035532995,923.6233350253807,34.931565492385786,0.0,1203.8693812182742,1169.36511928934,34.50426046192893,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
22,952.4847445177664,917.8299750253807,34.65476918274112,0.0,1200.0844258883249,1165.8710461928933,34.21337989847716,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
23,945.7720056345179,911.3950040609137,34.3770030609137,0.0,1196.0240629441626,1162.0610928934009,33.96297615736041,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
24,939.5653658375634,905.4297647208122,34.13560075126904,0.0,1192.9923999999999,1159.2673629441624,33.72503922335025,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
25,934.0376306598985,900.1416044670051,33.896026060913705,0.0,1190.24102893401,1156.709676142132,33.5313550964467,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
26,928.3665733502538,894.6254548730964,33.741120086294416,0.0,1187.7321345177666,1154.4019182741117,33.330211659898474,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
27,924.273362284264,890.6762629441624,33.59709905076142,0.0,1186.4048233502538,1153.197166497462,33.207656065989845,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
28,917.6372678172588,884.2236353807107,33.4136357715736,0.0,1183.0537441624365,1149.9818304568528,33.071909208121824,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
29,912.8008089847716,879.558386852792,33.2424202284264,0.0,1181.6606868020306,1148.6949964467005,32.96568862944163,0.0,32,256,0,32,5,1e-05,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9/,./data/samples/single_cells/agren_liver_hepatocytes/250/,65536,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,8192,True,0.05,0.0,False,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/lr/runs/0/losses.csv,0
