pre,pre_std,emb,emb_std,rec,rec_std,origional,origional_std,stage
0.7755943049702003,0.06900753713245932,0.7937564231195021,0.04659099598471737,0.7535679480308766,0.06615972401348977,0.8150098308043736,0.05219691400598024,pre
0.793573393826927,0.0473270590774355,0.8726179163715515,0.043914497063552306,0.7801164788760425,0.06495733731654876,0.8710554082734614,0.018537408080173227,emb
0.7535107022033187,0.06611026407914665,0.7802793716365877,0.06258169684146002,0.7689203387998937,0.08253454764796585,0.7824425185179729,0.06153660052838512,rec
0.8188346345809692,0.04564158702958614,0.8698938386734213,0.020686780486820586,0.7824276318769212,0.06240049904675908,1.0,0.0,origional
