pre,pre_std,emb,emb_std,rec,rec_std,origional,origional_std,stage
0.7630600915868382,0.05931976997984658,0.7849027781520752,0.04653946436284711,0.7610287214554907,0.05224237582756789,0.8061575010058281,0.04461654809468349,pre
0.783746845564339,0.049056045391961595,0.8640290023643985,0.04462252338067492,0.7946464690278308,0.05063025242207566,0.8652371772633465,0.025003473150018534,emb
0.7622036574464444,0.054827431043245875,0.797180271703317,0.048631363960693966,0.7859854321927982,0.059900139636044535,0.8107767342622234,0.04063975675175728,rec
0.8093242406897195,0.04537471221212085,0.866055254267127,0.022932917861261438,0.81313988248197,0.04143278509180353,1.0,0.0,origional
