epoch,loss,reconstruction_loss,divergence_loss,stoicheometry_loss,test_loss,test_reconstruction_loss,test_divergence_loss,test_stoicheometry_loss,epochs,batch_size,save_on,n_emb,n_lay,lr,lrelu_slope,batch_norm,dropout,dataset,model_folder,dataset_size,join,refresh_data_on,save_losses_on,test_dataset,test_size,save_test_min,weight_decay,beta_S,main_folder,losses_file,run
26,256.6656843654822,226.75559532994924,29.910087964467003,0.0,1563.8184604060914,1541.4345492385785,22.383916538071066,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.0001,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0/losses.csv,0
27,253.24668401015228,223.60750299492386,29.639181304568524,0.0,1565.7937659898478,1543.5609208121828,22.232841893401016,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.0001,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0/losses.csv,0
28,248.20698441624367,218.83329751269036,29.373687299492385,0.0,1568.0039233502537,1545.9078238578682,22.096099543147208,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.0001,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0/losses.csv,0
29,240.10287487309643,210.9910220812183,29.111853467005076,0.0,1567.220156852792,1545.275861928934,21.944292822335026,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.0001,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0/losses.csv,0
30,236.87933101522844,208.06934573604062,28.80998533502538,0.0,1568.932628426396,1547.1569441624365,21.775690928934008,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.0001,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0/losses.csv,0
31,235.3349763959391,206.6881814213198,28.646795299492382,0.0,1571.3786837563453,1549.6804588832488,21.69822761928934,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.0001,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/0/losses.csv,0
0,2367.626921827411,2336.885092893401,30.741842548223353,0.0,2500.5723121827414,2470.0099654822334,30.562346218274115,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
1,1573.7390923857868,1539.5793517766497,34.159737659898475,0.0,1813.9585253807106,1781.4282076142133,32.53031693401015,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
2,1287.0747746192894,1254.065030964467,33.00974927411168,0.0,1583.8989076142132,1552.6157852791878,31.28311557360406,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
3,1145.3283365482232,1111.0548382741117,34.273503634517766,0.0,1496.3436959390863,1463.8168263959392,32.52686914213198,0.0,32,256,0,32,5,0.0001,0.1,False,0.0,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/9,./data/samples/single_cells/agren_liver_hepatocytes/250/,131072,inner,0,1,./data/samples/single_cells/agren_liver_hepatocytes/splits/250/test/,4096,True,0.00041156,0.0,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1,./data/tuner/single_cell/agren_liver_hepatocytes/w_decay/runs/1/losses.csv,1
